cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy
7_74,"['5_59', '6_28']",1,inf,-3972.28,-15.0753
6_84,"['5_57', '4_37']",1,inf,-4330.05,-13.7838
6_39,"['5_35', '5_46']",1,6.238836788367643e-05,-4085.1,-15.0601
7_39,"['6_63', '4_48']",1,3.087292600632902e-05,-4109.0,-14.6393
7_2,"['6_63', '6_30']",1,1.906201635053648e-05,-4304.86,-14.0087
7_9,"['6_63', '6_39']",1,8.161212379691958e-06,-4116.44,-14.3725
6_63,"['5_57', '5_59']",1,3.43622491956205e-06,-4204.79,-14.076
7_82,"['4_48', '6_52']",2,6.062693044021301e-05,-4023.75,-15.4928
4_35,"['3_41', '3_49']",2,4.6961356305882165e-05,-4691.99,-13.9588
7_56,"['6_39', '6_63']",2,2.427007758165379e-05,-4132.11,-14.6337
7_18,"['6_48', '5_59']",2,2.335660773291495e-05,-4032.4,-15.4586
7_89,"['6_84', '5_75']",2,1.3894910839459518e-05,-4406.99,-13.9693
7_26,"['6_63', '6_84']",2,1.08889845674935e-05,-4211.53,-14.2442
7_19,"['5_57', '6_48']",2,9.804033983517162e-06,-4176.0,-14.374
7_84,"['6_37', '6_48']",2,8.21309134676175e-06,-4125.58,-15.2176
7_36,"['5_57', '6_69']",2,5.387022848336257e-06,-4254.48,-14.0916
7_28,"['6_48', '6_32']",3,5.3944442436951724e-05,-4046.99,-16.7624
7_5,"['6_76', '6_30']",3,2.46875157819944e-05,-4357.47,-14.1746
7_33,"['6_45', '5_59']",3,2.035538024477278e-05,-4149.74,-15.4373
7_83,"['6_32', '6_63']",3,1.1586435850968764e-05,-4193.16,-14.4325
7_23,"['5_75', '6_84']",3,7.767997623007321e-06,-4241.01,-14.2707
7_15,"['6_32', '5_57']",3,7.720082828598303e-06,-4115.84,-15.7384
6_18,"['5_79', '5_59']",3,7.666417921171808e-06,-4158.0,-14.7654
7_57,"['6_28', '6_28']",3,6.879466600188838e-06,-4152.36,-15.4114
7_25,"['6_84', '6_43']",3,6.782186961924603e-06,-4205.08,-14.3776
7_72,"['6_52', '6_45']",3,6.45737064514384e-06,-4184.65,-14.7345
7_77,"['5_7', '4_48']",3,4.0574366186968014e-06,-4190.05,-14.6256
7_29,"['6_18', '6_88']",3,3.719380363308572e-06,-4187.28,-14.6699
7_58,"['6_39', '5_7']",3,7.455327656878638e-07,-4414.44,-14.1218
7_62,"['6_36', '4_35']",4,8.74098949758204e-05,-4588.76,-14.1243
7_37,"['6_32', '6_6']",4,1.891080455815558e-05,-4123.94,-17.4561
6_80,"['5_57', '5_75']",4,1.599694817571459e-05,-4293.38,-14.3451
7_4,"['6_18', '6_63']",4,1.3550754493887864e-05,-4225.41,-14.5445
7_78,"['6_63', '6_36']",4,1.2665544034416375e-05,-4262.73,-14.4894
7_76,"['6_83', '6_48']",4,9.118122613516537e-06,-4164.15,-15.2776
6_48,"['5_35', '5_87']",4,5.7891005644632314e-06,-4156.55,-16.3677
7_54,"['6_80', '6_69']",4,2.811950346733179e-06,-4189.14,-14.735
4_48,"['2_64', '3_41']",4,2.692492180485419e-06,-4185.46,-15.2621
7_38,"['5_57', '6_30']",4,2.5782533200141586e-06,-4342.91,-14.3116
7_14,"['6_37', '6_84']",4,2.262356363709853e-06,-4300.27,-14.3189
7_59,"['6_30', '6_69']",5,2.361044480025208e-05,-4552.77,-14.3893
7_88,"['6_18', '6_59']",5,1.4661282370453263e-05,-4343.72,-14.3943
7_46,"['5_59', '5_59']",5,9.022082736453372e-06,-4169.29,-15.3447
5_59,"['4_48', '4_48']",5,8.731306665787665e-06,-4179.05,-15.3142
7_86,"['6_39', '4_48']",5,8.658727392689603e-06,-4201.54,-15.2256
7_41,"['6_84', '4_48']",5,7.717757137391165e-06,-4257.59,-14.601
7_66,"['6_37', '6_37']",5,6.838126246149535e-06,-4244.9,-14.6464
7_67,"['5_59', '5_7']",5,6.7005485834123486e-06,-4215.83,-14.7972
7_17,"['6_48', '6_32']",5,5.3798073699766685e-06,-4167.03,-16.2953
7_30,"['6_63', '6_36']",5,4.6970703900800944e-06,-4297.57,-14.5304
7_13,"['6_37', '6_37']",5,3.838359036724057e-06,-4237.23,-14.6983
7_7,"['6_52', '6_80']",5,3.367723906856778e-06,-4321.34,-14.4555
7_64,"['6_52', '6_18']",6,1.8754777208071718e-05,-4278.29,-14.6563
7_75,"['6_30', '6_80']",6,1.0055551787951444e-05,-4380.1,-14.4698
7_79,"['4_48', '6_80']",6,9.853393684727303e-06,-4414.84,-14.4593
6_52,"['5_47', '5_37']",6,9.651016349646754e-06,-4218.16,-14.8339
7_50,"['6_59', '6_45']",6,9.00870305290817e-06,-4499.79,-14.4449
7_3,"['6_80', '6_18']",6,7.41130006351597e-06,-4247.81,-14.7711
7_44,"['6_83', '6_52']",6,6.873587027522861e-06,-4324.42,-14.5851
7_42,"['6_28', '6_48']",6,3.5936695613479866e-06,-4201.74,-16.0042
7_45,"['6_32', '6_28']",7,1.0834263244247953e-05,-4231.61,-15.4474
7_63,"['6_84', '6_36']",7,7.637417492435268e-06,-4338.06,-14.644
7_8,"['6_84', '6_69']",7,7.228242242664757e-06,-4386.91,-14.485
7_71,"['5_7', '6_45']",7,5.648239510515392e-06,-4236.18,-15.4228
7_35,"['6_69', '6_52']",7,5.227205113934521e-06,-4262.14,-14.8747
7_73,"['6_52', '6_80']",7,4.235114874273133e-06,-4294.17,-14.69
7_10,"['6_43', '6_69']",7,1.109089398068566e-06,-4237.21,-15.0982
7_85,"['6_39', '6_41']",8,3.645936588885356e-05,-4531.25,-14.6123
7_22,"['6_37', '6_59']",8,3.415977051737993e-05,-4566.61,-14.538
7_20,"['6_84', '4_48']",8,6.755208362976875e-06,-4252.27,-15.1843
7_0,"['6_39', '6_30']",8,4.8792474265225555e-06,-4341.2,-14.655
7_16,"['6_80', '6_6']",8,2.4308139687125694e-06,-4298.8,-14.9254
7_31,"['4_48', '5_7']",8,1.512564563571085e-06,-4299.98,-14.8214
7_81,"['6_45', '6_36']",9,1.980222595198632e-05,-4396.87,-14.6653
7_43,"['6_45', '5_7']",9,1.5625770916414697e-05,-4274.71,-15.3454
7_80,"['5_57', '6_6']",9,8.096053730556276e-06,-4333.6,-15.1565
7_87,"['6_28', '6_37']",9,4.056617377971808e-06,-4376.92,-14.9209
7_68,"['6_39', '4_48']",10,1.000000935955815,-4302.2,-26.4966
7_24,"['6_30', '6_39']",10,1.6806744719878506e-05,-4321.08,-15.8177
7_12,"['6_45', '5_59']",10,8.792525513808164e-06,-4376.11,-15.3486
7_69,"['6_39', '4_35']",10,7.171682435010594e-06,-4410.66,-15.3484
7_27,"['6_37', '5_7']",10,6.933605857801625e-06,-4487.06,-14.7132
7_6,"['6_17', '6_37']",10,5.6866593071203956e-06,-4328.13,-15.4713
7_40,"['6_69', '4_48']",10,3.821179296998667e-06,-4414.13,-14.7773
7_11,"['6_37', '6_48']",11,4.7500506534708325e-05,-4424.24,-15.3761
7_60,"['6_39', '4_35']",11,2.3227128904267275e-05,-4477.16,-15.3244
7_34,"['6_28', '6_80']",11,1.900546168552557e-05,-4368.19,-16.1484
7_51,"['4_48', '6_84']",11,1.2821582227198572e-05,-4492.11,-14.8542
7_61,"['4_35', '6_45']",11,9.997793248217501e-06,-4485.24,-15.1302
7_21,"['6_30', '4_35']",12,0.0001037764998740982,-4653.62,-14.9321
7_48,"['4_35', '6_80']",12,5.3210405928277286e-05,-4462.12,-15.7432
7_1,"['6_18', '6_80']",12,1.548821248257529e-05,-4510.29,-15.0631
7_49,"['4_35', '6_45']",12,1.0562186164382351e-05,-4501.06,-15.3291
7_65,"['6_18', '6_45']",12,1.0394437569356646e-05,-4387.28,-16.4219
7_52,"['4_35', '6_52']",13,0.9992774311834783,-4700.21,-15.0668
7_53,"['4_35', '4_48']",13,2.1076912655644194e-05,-4516.48,-15.2151
7_47,"['5_57', '6_88']",14,1.3930510080108628e-05,-4554.75,-15.3805
7_32,"['6_39', '6_48']",15,inf,-999999.0,-999999.0
7_70,"['6_43', '4_48']",15,1.999256453204704,-999999.0,-999999.0
7_55,"['6_83', '4_48']",15,0.0,-999999.0,-999999.0
