cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy
67_86,"['65_37', '66_4']",1,inf,-3335.99,-10.7565
68_58,"['67_46', '67_88']",1,inf,-3561.92,-10.1045
67_63,"['66_12', '66_16']",1,9.614642057777897e-06,-3433.85,-10.3816
68_77,"['67_30', '67_88']",1,9.378438549790348e-06,-3463.52,-10.2325
68_75,"['66_16', '67_32']",1,7.072171161511293e-06,-3504.57,-10.1939
68_85,"['67_39', '67_12']",1,6.389261033572998e-06,-3339.86,-10.6163
67_6,"['66_71', '66_25']",1,5.7389847488605065e-06,-3499.02,-10.2232
68_59,"['66_71', '67_6']",1,5.684183919058383e-06,-3509.9,-10.1857
68_43,"['67_86', '67_76']",1,4.26592971071723e-06,-3438.09,-10.269
68_68,"['67_86', '67_66']",1,9.011465853557002e-07,-3386.55,-10.5599
68_55,"['66_20', '66_70']",1,8.991799337282963e-07,-3397.67,-10.4272
68_78,"['67_88', '67_14']",2,4.533220304333194e-05,-3576.43,-10.1686
68_61,"['67_39', '67_46']",2,1.5700531986444824e-05,-3350.02,-10.7356
67_32,"['66_28', '66_16']",2,1.4386245894306487e-05,-3514.67,-10.1957
68_12,"['66_2', '67_48']",2,1.0345919020695198e-05,-3342.34,-10.9309
68_45,"['66_20', '67_30']",2,8.026651930593569e-06,-3456.61,-10.2731
68_79,"['67_88', '66_2']",2,8.001651542343832e-06,-3377.1,-10.6748
68_74,"['67_86', '67_64']",2,6.049922678213567e-06,-3395.99,-10.5953
68_2,"['67_76', '67_6']",2,5.374112739752252e-06,-3428.52,-10.4325
68_80,"['67_4', '66_70']",2,4.909739072561836e-06,-3420.52,-10.4928
68_89,"['67_46', '66_70']",2,4.354664287547472e-06,-3398.69,-10.5244
68_62,"['67_63', '67_39']",2,3.6474205191849857e-06,-3468.47,-10.2515
68_13,"['67_76', '67_88']",2,3.4634843320224636e-06,-3428.5,-10.4508
68_33,"['66_70', '66_70']",2,2.870942390531957e-06,-3406.02,-10.4943
67_88,"['66_2', '66_25']",2,2.660672651370154e-06,-3575.44,-10.1943
68_48,"['67_76', '67_32']",2,2.465903084330466e-06,-3438.1,-10.3782
68_11,"['67_30', '67_6']",2,2.1197646534605094e-06,-3442.01,-10.3102
67_30,"['66_25', '65_38']",2,1.2731854144700111e-06,-3473.54,-10.2404
68_84,"['67_88', '67_86']",2,1.0343152470818244e-06,-3398.01,-10.5627
68_15,"['67_63', '67_86']",2,9.806478000761747e-07,-3442.65,-10.3017
67_64,"['66_87', '66_1']",2,6.914434822752822e-07,-3391.06,-10.6594
68_60,"['67_63', '67_88']",3,3.558615919450362e-05,-3561.29,-10.2126
67_12,"['66_6', '66_53']",3,8.644994379852121e-06,-3384.38,-10.7173
68_18,"['67_61', '67_63']",3,8.315122870040293e-06,-3357.97,-10.7572
66_2,"['64_68', '65_37']",3,6.913902110424969e-06,-3358.3,-10.7527
68_35,"['67_14', '67_88']",3,5.180976561061806e-06,-3445.14,-10.3085
68_69,"['67_32', '67_4']",3,4.976373514614511e-06,-3465.94,-10.2981
68_73,"['67_86', '67_41']",3,4.6442352392092815e-06,-3416.01,-10.5317
68_50,"['67_76', '67_76']",3,4.271396401211271e-06,-3423.97,-10.5042
68_19,"['67_48', '67_76']",3,3.954591666288166e-06,-3440.54,-10.4234
68_57,"['67_48', '66_2']",3,3.934191439753393e-06,-3402.33,-10.6706
68_7,"['67_63', '67_48']",3,2.625605410910952e-06,-3478.74,-10.2557
68_1,"['67_76', '67_30']",3,2.1948323381046432e-06,-3443.97,-10.3612
68_20,"['67_48', '67_86']",3,2.193665695360938e-06,-3385.7,-10.7033
68_86,"['67_6', '67_46']",3,2.1097978023615077e-06,-3404.08,-10.5432
68_41,"['67_64', '67_64']",3,1.7723594681013186e-06,-3402.6,-10.6266
68_39,"['66_71', '67_76']",3,1.5985902448928782e-06,-3475.12,-10.2684
68_70,"['66_71', '67_30']",3,1.3686535469176814e-06,-3469.56,-10.2701
68_64,"['67_6', '67_64']",4,1.1628671834994502e-05,-3367.19,-10.7657
68_83,"['66_70', '67_63']",4,9.00296609106971e-06,-3364.84,-10.8088
68_51,"['67_86', '67_63']",4,5.389679653037143e-06,-3452.29,-10.3092
68_14,"['67_61', '67_86']",4,4.511099948064543e-06,-3390.44,-10.7345
68_17,"['67_30', '67_82']",4,4.081793631967938e-06,-3449.13,-10.4358
68_37,"['67_30', '67_63']",4,3.650920558051168e-06,-3472.75,-10.28
68_67,"['67_64', '67_66']",4,2.0269299204662456e-06,-3416.81,-10.5749
68_31,"['67_32', '67_86']",4,1.1270166083837822e-06,-3409.1,-10.6008
68_28,"['67_4', '67_12']",4,1.0489487797907134e-06,-3408.47,-10.6086
68_53,"['67_82', '67_14']",4,9.131800891930221e-07,-3424.76,-10.5115
68_56,"['66_70', '67_61']",4,7.195439049498096e-07,-3404.69,-10.6328
68_3,"['66_20', '66_20']",4,2.4557024178916145e-07,-3449.2,-10.3274
68_29,"['67_64', '67_37']",5,9.977380672984598e-06,-3376.42,-10.7975
68_5,"['66_29', '67_76']",5,5.58668250445469e-06,-3499.48,-10.2919
68_22,"['67_88', '67_48']",5,4.955006536922806e-06,-3391.11,-10.7639
68_27,"['67_64', '67_4']",5,4.822871256883146e-06,-3483.78,-10.3055
68_0,"['67_12', '67_86']",5,3.9348247063634e-06,-3386.58,-10.7738
67_76,"['66_1', '66_88']",5,3.206480703693363e-06,-3469.83,-10.3238
68_26,"['67_64', '66_20']",5,3.1123459562635455e-06,-3449.36,-10.3739
68_88,"['66_2', '67_6']",5,1.7963264746650477e-06,-3418.02,-10.581
68_36,"['67_14', '67_86']",5,1.3461531864290475e-06,-3404.78,-10.6438
68_76,"['67_66', '67_76']",5,7.948450730308651e-07,-3473.45,-10.3119
68_72,"['67_64', '67_82']",5,3.779055240497453e-07,-3424.86,-10.5445
68_47,"['67_66', '66_29']",6,6.66833186863535e-06,-3487.38,-10.3124
68_54,"['67_50', '66_16']",6,6.272092660155001e-06,-3412.2,-10.6637
68_4,"['67_76', '67_88']",6,3.665920724620516e-06,-3476.42,-10.3386
68_87,"['67_61', '66_16']",6,3.5795195439122965e-06,-3479.5,-10.318
68_21,"['67_66', '67_66']",6,2.4645030687839946e-06,-3407.63,-10.7009
68_71,"['67_6', '67_12']",6,1.8887944631642377e-06,-3455.53,-10.3957
68_9,"['66_2', '67_64']",6,1.6969250389625695e-06,-3397.12,-10.808
68_10,"['67_64', '67_30']",6,1.1192831522963395e-06,-3418.58,-10.6445
68_25,"['67_12', '67_88']",6,6.430094635955175e-07,-3408.66,-10.6856
68_49,"['67_82', '66_2']",7,1.0000006315517784,-3409.77,-12.882
68_8,"['67_76', '67_6']",7,4.297930176699788e-06,-3482.58,-10.32
68_30,"['66_2', '67_6']",7,1.9557955390773756e-06,-3419.12,-10.6857
68_52,"['67_6', '66_2']",7,7.766447602925649e-07,-3479.02,-10.3908
68_32,"['67_12', '67_6']",7,4.364063949394299e-07,-3474.84,-10.4407
68_46,"['66_16', '67_63']",8,8.632594242154793e-06,-3493.78,-10.3216
68_34,"['66_20', '67_61']",8,6.433628377305196e-06,-3490.42,-10.5708
68_24,"['67_88', '67_86']",8,3.6634874380221873e-06,-3425.12,-10.6949
68_66,"['66_16', '67_30']",9,4.678879149009954e-05,-3526.48,-10.3662
68_82,"['67_66', '67_6']",9,5.3531457665023946e-06,-3506.52,-10.4296
68_23,"['66_16', '67_37']",9,1.3416197658763992e-06,-3442.98,-10.7195
68_16,"['67_32', '67_6']",10,1.357126722749085e-05,-3573.78,-10.697
68_65,"['67_63', '67_14']",10,4.989772999610166e-06,-3512.16,-11.0431
68_42,"['67_76', '67_12']",10,3.926886048238347e-06,-3454.73,-11.2387
68_6,"['67_14', '67_66']",10,1.4999547836859557e-06,-3474.7,-11.1347
68_81,"['66_53', '67_88']",11,0.9997588770690956,-3620.54,-10.8912
68_38,"['66_20', '66_2']",11,2.4459967784562576e-06,-3454.76,-12.5833
68_40,"['67_63', '67_63']",12,inf,-999999.0,-999999.0
68_63,"['67_82', '67_6']",12,1.999711719749436,-999999.0,-999999.0
68_44,"['66_20', '67_30']",12,0.0,-999999.0,-999999.0
