cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy
14_79,"['13_0', '13_51']",1,inf,-3704.5,-14.7764
15_21,"['14_59', '14_13']",1,inf,-4035.29,-12.6377
15_70,"['14_79', '14_22']",1,3.545121680737396e-05,-3732.49,-14.3317
15_39,"['13_57', '14_87']",1,2.0883312918847423e-05,-3874.58,-13.3053
15_84,"['14_22', '14_59']",1,1.4912309095632538e-05,-3926.66,-12.9771
15_42,"['14_22', '14_68']",1,1.0136590621014497e-05,-3742.31,-13.8312
15_62,"['14_79', '13_32']",1,9.861023408633936e-06,-3739.78,-14.047
15_36,"['13_57', '14_59']",1,6.0901648398335835e-06,-3983.78,-12.9253
15_50,"['14_68', '14_22']",1,5.504070546763762e-06,-3802.37,-13.5352
15_9,"['12_51', '14_35']",2,2.7712381750995637e-05,-4224.82,-12.6995
14_27,"['13_63', '12_26']",2,2.1767248839938025e-05,-4211.64,-12.7478
15_3,"['13_32', '14_68']",2,2.1002585104783705e-05,-3892.14,-13.4096
15_52,"['14_59', '14_35']",2,1.6438647692981768e-05,-4176.47,-12.7563
15_0,"['14_59', '14_13']",2,1.6322838498338742e-05,-3961.46,-13.0247
15_71,"['14_35', '14_35']",2,1.5079126601182668e-05,-4169.44,-12.7656
14_59,"['13_41', '13_57']",2,1.3919267623852082e-05,-4037.65,-12.8039
15_58,"['14_35', '13_63']",2,1.2976242064716673e-05,-4126.78,-12.7696
14_87,"['13_41', '13_32']",2,1.2138154992633932e-05,-3939.29,-13.0367
14_68,"['13_41', '13_32']",2,1.0059156061581653e-05,-3813.84,-13.6204
15_88,"['14_68', '13_32']",2,9.62445672813047e-06,-3805.27,-13.6229
14_22,"['13_44', '13_51']",2,7.663567023087442e-06,-3749.86,-13.841
15_4,"['14_35', '13_57']",3,7.486267649345323e-05,-4239.14,-12.9078
15_85,"['14_20', '13_63']",3,1.4019384219754758e-05,-4115.57,-12.9196
15_10,"['14_46', '14_59']",3,1.2937093307082189e-05,-3822.94,-13.6504
15_75,"['14_13', '14_13']",3,1.0281911385928498e-05,-3952.4,-13.0603
15_55,"['13_51', '14_82']",3,9.174846023521453e-06,-3815.26,-14.0435
13_57,"['12_51', '12_26']",3,7.529857584326715e-06,-3999.85,-13.027
15_17,"['14_22', '14_24']",3,4.9388394822859565e-06,-3749.91,-14.0817
14_82,"['13_51', '13_51']",3,2.9166859976798624e-06,-3804.28,-14.048
15_38,"['14_87', '14_87']",3,1.8630472520219387e-06,-3951.24,-13.0979
15_61,"['14_35', '13_32']",4,2.1481207372844302e-05,-4137.05,-12.9473
15_73,"['13_32', '14_22']",4,1.9583314974410125e-05,-3829.57,-13.9483
15_89,"['14_84', '14_30']",4,1.4762362379499169e-05,-3914.64,-13.7821
15_28,"['14_22', '14_79']",4,1.4404334651010323e-05,-3754.71,-14.2334
15_34,"['14_62', '13_57']",4,8.669549279814395e-06,-4133.55,-13.0146
15_56,"['14_79', '13_57']",4,7.644333257379107e-06,-3968.65,-13.1782
15_31,"['14_78', '14_82']",4,6.731959892534112e-06,-3828.11,-14.1237
15_53,"['14_82', '14_30']",4,5.859546464186788e-06,-3900.77,-13.8762
15_80,"['14_82', '14_35']",4,3.88171947222414e-06,-3915.98,-13.6776
15_23,"['14_68', '14_4']",5,0.9994633771232555,-4299.29,-13.0606
15_11,"['14_30', '14_68']",5,1.4493521146977538e-05,-3864.85,-13.9832
15_77,"['13_32', '14_30']",5,1.2461182243796766e-05,-3764.25,-14.4772
15_46,"['14_87', '14_82']",5,1.2066157563284563e-05,-3973.2,-13.3556
15_60,"['14_59', '14_27']",5,1.1128302123782742e-05,-4185.8,-13.2043
15_2,"['13_32', '12_51']",5,9.407212646745793e-06,-3935.94,-13.6892
15_54,"['13_14', '13_63']",5,6.94585215194266e-06,-3997.34,-13.3418
15_51,"['14_68', '14_30']",5,6.056567934179035e-06,-3852.96,-14.2224
15_18,"['13_63', '14_65']",5,5.401909761989128e-06,-3848.64,-14.3727
15_24,"['14_20', '14_57']",5,4.617738145520659e-06,-4017.8,-13.2957
15_1,"['13_60', '13_63']",5,3.7348616304144193e-06,-4187.44,-13.0659
15_8,"['14_59', '14_46']",5,9.85896703137204e-07,-3968.97,-13.5472
15_27,"['14_65', '14_22']",6,2.8525464929552806e-05,-3781.48,-14.4814
14_65,"['13_51', '13_0']",6,1.7382084425525677e-05,-3767.1,-14.7517
15_79,"['14_4', '14_27']",6,1.5158050013119457e-05,-4189.5,-13.0817
15_26,"['14_84', '14_46']",6,1.1976122832013898e-05,-4060.85,-13.3834
15_76,"['14_78', '14_65']",6,1.1975222819739803e-05,-3854.6,-14.3714
15_69,"['14_22', '14_57']",6,6.587987369742503e-06,-3868.99,-14.0529
15_68,"['14_35', '13_14']",6,4.443102260484839e-06,-3987.61,-13.3975
15_20,"['13_57', '14_78']",6,4.2611327720319844e-06,-3969.59,-13.6637
15_59,"['13_57', '14_22']",6,3.1935532277896774e-06,-3950.64,-13.8162
15_32,"['14_4', '13_57']",7,2.4512887833724665e-05,-4154.9,-13.4001
15_66,"['13_51', '14_65']",7,1.917182712531169e-05,-3847.58,-14.487
14_30,"['13_51', '13_63']",7,1.74482299988042e-05,-3795.51,-14.5123
15_13,"['13_32', '14_59']",7,1.0654250477392904e-05,-3981.57,-13.956
15_12,"['14_78', '14_82']",7,5.679491722177674e-06,-3871.38,-14.2424
