cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy
40_45,"['37_29', '39_73']",1,inf,-3429.22,-12.0988
39_2,"['38_3', '38_59']",1,inf,-3644.44,-11.2371
40_41,"['38_67', '39_7']",1,0.14754194880317664,-3459.82,-11.9516
40_77,"['38_80', '38_67']",1,0.06454463352479259,-3480.78,-11.8982
40_48,"['39_2', '39_7']",1,0.04264132158868358,-3574.17,-11.4121
39_73,"['38_45', '38_67']",1,0.02594447718317536,-3504.87,-11.6831
40_13,"['39_87', '39_36']",1,0.018740694567933848,-3525.01,-11.6223
40_16,"['39_66', '39_5']",1,0.01714968374068468,-3554.29,-11.4241
39_19,"['38_31', '38_1']",1,0.014998861302230802,-3606.0,-11.2994
40_26,"['38_67', '39_28']",1,0.011770099647566855,-3494.87,-11.7155
40_38,"['39_21', '39_45']",1,0.01101226502165476,-3594.49,-11.311
40_35,"['39_73', '39_19']",1,0.010972497971156426,-3528.91,-11.5969
40_50,"['39_66', '39_2']",1,0.005439560216008398,-3574.77,-11.3459
40_32,"['39_21', '38_3']",1,0.004374052336460187,-3636.28,-11.2978
40_31,"['39_19', '38_80']",2,0.157940484341418,-3700.29,-11.2806
39_87,"['37_29', '38_16']",2,0.08106713928523299,-3473.16,-12.012
40_61,"['39_21', '39_2']",2,0.06929892026622375,-3652.3,-11.2831
39_28,"['38_54', '38_83']",2,0.055999959022976865,-3562.72,-11.4957
40_5,"['39_28', '39_73']",2,0.04346792723338914,-3492.51,-11.9134
40_65,"['39_23', '39_74']",2,0.02558228619364075,-3583.26,-11.4007
40_89,"['39_19', '39_66']",2,0.021134106912580667,-3624.31,-11.3194
40_71,"['39_73', '38_67']",2,0.01965137800165373,-3495.69,-11.7213
40_81,"['39_19', '39_21']",2,0.01938312063607498,-3645.58,-11.2907
40_6,"['39_36', '38_80']",2,0.016369262011324034,-3534.09,-11.6014
39_77,"['37_29', '38_67']",2,0.013381319547209244,-3494.87,-11.7624
40_59,"['39_87', '39_64']",2,0.011106703499836525,-3526.08,-11.6957
40_62,"['38_80', '38_45']",2,0.010754412124120023,-3554.59,-11.5574
40_25,"['39_2', '38_80']",2,0.009488356958746893,-3625.14,-11.3046
