cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy
13_51,"['12_75', '11_9']",1,inf,-3801.6,-14.0692
13_60,"['12_26', '12_26']",1,inf,-4310.15,-12.9925
13_63,"['12_72', '12_40']",1,8.536831446470911e-06,-4088.51,-13.0268
13_57,"['12_51', '12_26']",1,6.721336580249136e-06,-3999.85,-13.027
13_14,"['12_11', '12_44']",1,5.357641079307249e-06,-3943.81,-13.4086
13_32,"['9_11', '12_44']",1,3.7733382459933084e-06,-3865.25,-13.6473
12_51,"['11_46', '11_9']",1,5.291328770359781e-07,-3955.65,-13.0436
12_26,"['10_61', '11_49']",2,2.2160805788326578e-05,-4314.78,-13.0326
13_0,"['12_33', '12_7']",2,2.0912558424530926e-05,-3818.43,-14.8427
13_56,"['12_33', '11_63']",2,1.939239451937121e-05,-3837.23,-14.3764
12_87,"['11_55', '11_4']",2,1.2482394685441603e-05,-3898.78,-13.8688
12_11,"['9_23', '11_40']",2,6.754213101654849e-06,-3884.69,-13.9372
13_85,"['12_40', '12_84']",2,6.0765795022219e-06,-3870.99,-14.1137
13_41,"['12_51', '12_51']",2,5.21405876332629e-06,-3958.03,-13.0799
13_44,"['12_75', '12_87']",2,4.864574921768078e-06,-3914.8,-13.7437
13_73,"['12_82', '12_26']",3,0.9994674312015622,-4501.24,-13.088
13_1,"['12_83', '12_44']",3,2.6584573007568147e-05,-4211.43,-13.1465
9_11,"['8_76', '8_16']",3,2.5203819544156943e-05,-3852.54,-14.775
12_86,"['11_19', '11_63']",3,1.5042109990741429e-05,-3822.39,-15.0196
13_79,"['12_83', '12_44']",3,1.3942029559505435e-05,-4034.68,-13.1718
13_16,"['12_11', '12_11']",3,1.23741086178199e-05,-3930.69,-13.8203
13_6,"['12_51', '12_51']",3,1.1711893571726727e-05,-4006.09,-13.1957
13_10,"['11_56', '12_87']",3,9.624668074670515e-06,-3891.37,-14.0504
13_27,"['11_40', '12_17']",3,8.654927497906114e-06,-3977.49,-13.6281
13_29,"['9_11', '11_9']",3,3.0544617932555095e-06,-3873.35,-14.5833
13_45,"['12_86', '12_84']",3,3.015837314183019e-06,-3863.6,-14.6561
13_19,"['12_84', '12_84']",3,2.9606224495177697e-06,-3882.36,-14.4024
13_54,"['10_74', '12_11']",3,7.156580701093666e-07,-3894.84,-13.9553
13_62,"['12_86', '12_82']",4,1.497284705227003e-05,-3833.26,-15.0608
13_31,"['12_84', '11_56']",4,1.1185946647198934e-05,-3918.95,-14.0701
11_56,"['10_1', '10_10']",4,1.0187667640419826e-05,-3927.07,-14.0438
13_35,"['12_75', '12_32']",4,8.893181598939214e-06,-3948.07,-13.9872
13_42,"['12_84', '12_86']",4,8.492840677477377e-06,-3879.63,-14.8099
13_49,"['12_44', '12_75']",4,7.912064801612513e-06,-4040.43,-13.2093
13_11,"['12_32', '12_17']",4,6.168699128801442e-06,-3987.32,-13.7333
12_33,"['11_9', '10_74']",4,5.789710628874886e-06,-3867.33,-14.8679
13_71,"['12_11', '12_51']",4,5.023609576727867e-06,-3970.68,-13.9234
13_69,"['12_48', '11_40']",4,4.209441637170782e-06,-3915.95,-14.0927
13_9,"['12_11', '12_86']",4,3.816128998195611e-06,-3907.95,-14.1736
12_75,"['11_40', '10_74']",4,2.1820451614160328e-06,-3956.3,-13.9367
12_84,"['11_56', '11_67']",4,2.1182780543206387e-06,-3883.28,-14.4148
13_22,"['12_86', '12_86']",4,9.413119948345031e-07,-3882.57,-14.7097
13_64,"['12_84', '9_11']",5,1.0000090338883505,-3862.28,-15.1126
13_55,"['12_87', '12_51']",5,6.922347883948173e-06,-3911.11,-14.3203
13_26,"['10_74', '12_33']",5,6.345172058456558e-06,-3873.94,-15.0364
13_74,"['11_56', '12_17']",5,6.31717166666062e-06,-3967.28,-13.9897
13_78,"['12_11', '12_82']",5,4.824865875091327e-06,-4070.7,-13.2278
13_23,"['12_20', '11_40']",5,4.288261077647929e-06,-3946.54,-14.0519
13_46,"['11_9', '12_11']",5,3.9736396932119245e-06,-3894.94,-14.4325
13_5,"['12_51', '12_11']",5,3.6655183997284422e-06,-3929.08,-14.2177
13_8,"['11_9', '12_40']",5,3.3711874526590825e-06,-3989.52,-13.7383
13_67,"['12_86', '12_33']",5,1.4446825420813479e-06,-3884.66,-14.6286
13_17,"['12_26', '12_83']",6,0.00018731434125105216,-4332.21,-13.3363
13_48,"['12_12', '12_26']",6,1.6314199964369017e-05,-4120.52,-13.3704
13_33,"['12_11', '12_33']",6,1.319598091070365e-05,-3941.29,-14.6631
13_40,"['9_11', '12_86']",6,9.232703331792889e-06,-3907.33,-14.7075
13_65,"['12_75', '12_7']",6,7.758835828912073e-06,-3955.39,-14.5336
13_3,"['12_17', '12_84']",6,6.788103729322159e-06,-3995.51,-13.867
13_39,"['11_56', '12_17']",6,6.459944124761887e-06,-4016.88,-13.7417
13_84,"['12_17', '11_9']",6,5.7992868242512445e-06,-3964.4,-14.0624
13_21,"['12_83', '11_9']",6,4.4324053708011745e-06,-4073.04,-13.6606
13_77,"['12_40', '12_44']",6,4.402766925394504e-06,-3999.4,-13.8653
