cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy
71_39,"['70_3', '70_68']",1,inf,-3311.41,-10.715
71_43,"['70_46', '70_60']",1,inf,-3461.36,-9.93323
71_65,"['69_36', '70_60']",1,7.415360698182373e-06,-3424.93,-10.2781
71_27,"['70_66', '70_46']",1,5.806909443260079e-06,-3394.15,-10.2787
71_84,"['70_44', '70_46']",1,5.170016263647175e-06,-3447.04,-10.0945
71_14,"['68_85', '70_67']",1,5.068550158378258e-06,-3331.78,-10.6467
71_6,"['70_68', '70_45']",1,4.204925761090464e-06,-3364.92,-10.474
71_38,"['70_1', '70_46']",1,3.789029358905083e-06,-3444.28,-10.0966
71_52,"['70_46', '70_44']",1,3.30760099534788e-06,-3436.76,-10.1251
71_72,"['70_44', '70_59']",1,3.1755358085951345e-06,-3441.4,-10.101
71_35,"['70_68', '70_68']",1,2.8411721692535006e-06,-3353.72,-10.5297
71_20,"['70_36', '70_60']",1,2.2207785435029823e-06,-3429.28,-10.1651
71_60,"['70_68', '70_3']",1,2.1175461699438854e-06,-3387.26,-10.3463
70_33,"['69_76', '69_11']",1,2.0411472142500697e-06,-3369.59,-10.4275
71_4,"['70_36', '70_33']",1,1.935081058687746e-06,-3371.16,-10.4005
71_86,"['70_33', '70_68']",1,1.3791200088207002e-06,-3336.23,-10.5719
70_46,"['69_17', '69_48']",1,1.2255314622578433e-06,-3452.23,-9.98739
71_46,"['70_44', '70_46']",1,3.0499144678139937e-07,-3452.39,-9.9785
71_55,"['70_68', '70_38']",1,2.8019742468181785e-07,-3386.1,-10.3859
69_25,"['67_86', '68_43']",2,2.0648600341193037e-05,-3330.95,-10.8703
71_40,"['69_29', '70_46']",2,8.098530632728847e-06,-3465.09,-9.99001
70_68,"['69_25', '69_36']",2,7.773123340288175e-06,-3355.06,-10.5508
71_34,"['70_36', '70_66']",2,7.673791009369141e-06,-3379.95,-10.5025
70_36,"['69_64', '69_37']",2,7.388927284690431e-06,-3421.05,-10.286
68_85,"['67_39', '67_12']",2,6.316771242175923e-06,-3339.86,-10.6163
71_44,"['70_87', '70_59']",2,6.021408655773254e-06,-3456.16,-10.0636
71_75,"['70_33', '70_45']",2,4.844018964755826e-06,-3413.72,-10.2996
67_86,"['65_37', '66_4']",2,4.492989520755437e-06,-3335.99,-10.7565
71_8,"['70_33', '70_3']",2,3.576131416961479e-06,-3369.15,-10.5261
71_21,"['70_60', '70_59']",2,3.5689650896312093e-06,-3450.29,-10.1512
71_9,"['70_28', '70_33']",2,2.3504674552966623e-06,-3463.28,-10.0192
70_60,"['69_6', '69_53']",2,2.1993120598258174e-06,-3434.54,-10.181
71_69,"['70_33', '69_29']",2,1.6795839040596608e-06,-3451.18,-10.1217
71_10,"['70_29', '70_36']",2,1.3648536038636494e-06,-3354.13,-10.598
71_47,"['70_38', '70_46']",2,1.278987669154529e-06,-3402.36,-10.3616
71_12,"['70_33', '70_33']",2,1.229221502601902e-06,-3401.78,-10.3651
71_79,"['70_33', '70_33']",2,8.380253704702554e-07,-3403.04,-10.3469
71_2,"['70_66', '70_87']",2,2.2993125266206285e-07,-3380.84,-10.4008
71_11,"['70_9', '68_85']",3,9.913369131881218e-06,-3361.87,-10.636
71_16,"['70_38', '69_29']",3,7.787157244744918e-06,-3343.63,-10.7404
69_29,"['67_6', '68_61']",3,7.380060938773924e-06,-3417.58,-10.3263
71_26,"['70_46', '67_86']",3,6.174005938435426e-06,-3351.31,-10.6702
70_3,"['69_37', '69_29']",3,4.57588854751648e-06,-3405.69,-10.3769
71_18,"['70_3', '70_77']",3,3.963294380507758e-06,-3432.48,-10.3132
71_68,"['68_85', '70_9']",3,3.699264634632566e-06,-3337.35,-10.7794
71_7,"['70_44', '70_38']",3,2.5245418482841227e-06,-3404.49,-10.3862
71_78,"['70_59', '70_10']",3,1.9025813298917636e-06,-3471.91,-10.1556
71_87,"['70_10', '70_36']",3,1.6943171896314135e-06,-3440.32,-10.2152
71_53,"['70_3', '70_46']",3,1.609585018339283e-06,-3473.21,-10.0228
71_51,"['70_66', '70_68']",3,9.361576882697268e-07,-3385.22,-10.4097
71_82,"['70_86', '70_59']",3,9.024579463537263e-07,-3450.58,-10.1575
71_25,"['70_36', '70_60']",3,9.002579223008116e-07,-3380.71,-10.5254
71_23,"['70_59', '69_25']",3,8.842252490535842e-07,-3438.25,-10.2367
71_80,"['70_10', '70_66']",3,3.6469646893576386e-07,-3434.65,-10.3012
71_70,"['70_3', '70_33']",4,2.6403472958376667e-05,-3475.72,-10.1384
71_59,"['70_77', '70_38']",4,7.757724424990803e-06,-3347.58,-10.8258
71_30,"['70_36', '70_67']",4,4.367956908849776e-06,-3428.41,-10.3617
71_5,"['70_75', '70_38']",4,4.263758275746721e-06,-3366.03,-10.6566
71_28,"['70_67', '69_36']",4,3.081236657194361e-06,-3381.67,-10.5575
71_29,"['70_59', '70_36']",4,2.994004458568401e-06,-3453.62,-10.1872
71_45,"['70_60', '70_20']",4,2.118279928987079e-06,-3439.03,-10.2474
71_56,"['70_77', '69_29']",4,1.5041519941884825e-06,-3438.18,-10.3031
71_50,"['70_66', '70_38']",4,1.4848192848611985e-06,-3403.18,-10.4484
71_32,"['70_10', '70_77']",4,1.255588039852484e-06,-3452.48,-10.216
71_17,"['70_38', '70_68']",4,1.1865554136760616e-06,-3386.33,-10.4886
71_48,"['68_85', '70_29']",4,7.156265383806944e-07,-3380.93,-10.5848
71_83,"['70_33', '67_86']",5,7.119096848863935e-06,-3409.03,-10.4575
71_81,"['70_60', '69_25']",5,2.782772783821642e-06,-3445.17,-10.2932
71_19,"['70_20', '69_29']",5,2.6426075085083083e-06,-3400.25,-10.4967
71_76,"['67_86', '70_36']",5,2.131312569434259e-06,-3434.9,-10.3921
71_36,"['70_60', '70_9']",5,2.079746383201151e-06,-3389.36,-10.5721
71_13,"['70_75', '70_59']",5,1.9993805086259085e-06,-3392.27,-10.5379
71_22,"['69_25', '70_60']",5,1.698416607920271e-06,-3392.75,-10.5051
71_24,"['70_75', '70_68']",5,1.5871178971904344e-06,-3371.15,-10.6811
71_62,"['69_29', '69_29']",5,1.5156183685326102e-06,-3462.78,-10.2783
71_64,"['70_86', '70_36']",5,8.358253464168863e-07,-3440.69,-10.3206
71_15,"['70_68', '69_25']",5,7.550594674687615e-07,-3381.54,-10.5898
71_54,"['70_44', '69_36']",5,5.568279348550904e-07,-3385.83,-10.5854
71_41,"['70_33', '70_46']",6,0.9998110341342313,-3534.72,-10.3104
71_49,"['69_25', '67_86']",6,8.853113219473113e-06,-3373.07,-10.6821
71_1,"['70_66', '68_85']",6,6.133973002787807e-06,-3398.53,-10.5053
71_88,"['68_85', '70_9']",6,3.5716982440027694e-06,-3384.59,-10.6478
71_63,"['70_44', '67_86']",6,2.125279378982192e-06,-3388.42,-10.6102
71_42,"['70_1', '67_86']",6,7.301598217662341e-07,-3441.14,-10.4139
71_67,"['69_29', '68_85']",6,4.898953316387023e-07,-3392.46,-10.5501
71_31,"['70_77', '68_85']",7,6.862765934098866e-06,-3471.32,-10.5188
71_3,"['70_67', '70_28']",7,4.717786966267567e-06,-3412.76,-10.5425
71_77,"['67_86', '70_33']",7,2.9393713632938774e-06,-3390.48,-10.6261
71_61,"['68_85', '67_86']",7,6.349275356739331e-07,-3385.51,-10.7686
71_89,"['70_3', '70_67']",7,2.8449747169521973e-07,-3386.06,-10.6675
71_66,"['70_59', '69_36']",8,3.319904344185329e-06,-3401.15,-11.0425
71_71,"['70_33', '70_46']",8,2.5628422670309548e-06,-3473.47,-10.8316
71_33,"['70_78', '70_59']",9,6.141090590814313e-05,-3499.76,-12.6551
71_58,"['70_44', '70_46']",9,3.915642647290459e-06,-3430.6,-13.2573
71_37,"['69_29', '70_60']",10,0.9999991215340158,-3455.43,-15.2016
71_0,"['69_29', '70_46']",10,3.3690405120167287e-06,-3461.77,-13.3601
71_57,"['70_33', '70_46']",11,inf,-999999.0,-999999.0
71_85,"['70_36', '69_29']",11,1.9997706794198082,-999999.0,-999999.0
71_73,"['68_85', '70_60']",11,0.0,-999999.0,-999999.0
71_74,"['67_86', '70_45']",11,0.0,-999999.0,-999999.0
