cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy
40_45,"['37_29', '39_73']",1,inf,-3429.22,-12.0988
41_7,"['39_2', '40_35']",1,inf,-3623.3,-11.1547
41_73,"['39_73', '39_73']",1,2.948658962378727e-05,-3450.34,-11.9291
42_60,"['41_61', '41_81']",1,2.5018575466168e-05,-3572.12,-11.4216
40_16,"['39_66', '39_5']",1,1.8366754839912452e-05,-3554.29,-11.4241
42_23,"['41_73', '41_12']",1,1.4238108054617278e-05,-3465.16,-11.7183
42_45,"['41_24', '41_79']",1,9.213229230251944e-06,-3587.47,-11.1753
42_28,"['41_7', '41_56']",1,8.299231273544965e-06,-3580.41,-11.2658
41_81,"['40_13', '40_41']",1,6.292944332072669e-06,-3462.9,-11.8558
42_68,"['41_73', '41_8']",1,4.933800435994629e-06,-3488.53,-11.6726
42_46,"['41_12', '40_41']",1,4.612864691093543e-06,-3527.28,-11.4354
42_86,"['41_79', '40_41']",1,3.0374921126196587e-06,-3490.03,-11.6062
41_8,"['40_35', '40_77']",1,2.282879164353537e-06,-3464.79,-11.7768
42_63,"['41_61', '41_56']",2,1.0000101671022474,-3458.56,-14.3907
42_54,"['41_79', '41_67']",2,7.67900839805559e-05,-3699.32,-11.1764
42_74,"['41_7', '41_73']",2,1.931432469619416e-05,-3478.97,-11.7892
42_36,"['41_24', '41_23']",2,8.448778969200907e-06,-3541.33,-11.4749
42_65,"['41_73', '41_56']",2,6.179768570025487e-06,-3484.4,-11.759
42_10,"['41_7', '41_38']",2,5.6020722466838694e-06,-3612.18,-11.1907
42_80,"['41_79', '41_73']",2,4.864159501403249e-06,-3491.52,-11.6786
41_14,"['40_31', '40_38']",2,3.967861759837987e-06,-3615.57,-11.182
42_19,"['39_73', '41_79']",2,3.198045731872066e-06,-3495.67,-11.6717
42_18,"['41_61', '41_61']",2,2.9105132878894646e-06,-3589.57,-11.3987
42_53,"['41_60', '41_8']",2,2.568142984154255e-06,-3591.44,-11.3295
42_13,"['41_7', '40_16']",2,2.3122824166526304e-06,-3594.18,-11.2633
42_85,"['41_58', '40_16']",2,2.1149283501022818e-06,-3607.88,-11.1949
41_61,"['40_16', '40_65']",2,1.8986368601583621e-06,-3590.35,-11.3807
42_35,"['41_24', '40_48']",2,1.5295976356629843e-06,-3604.08,-11.2234
42_87,"['41_24', '41_81']",2,1.4115189191104792e-06,-3513.9,-11.6125
42_40,"['40_26', '41_79']",2,1.1207806463405939e-06,-3528.73,-11.5316
42_22,"['41_61', '41_79']",2,9.855732131120365e-07,-3509.78,-11.6129
42_33,"['41_46', '41_8']",3,9.067610090827604e-06,-3549.67,-11.4941
42_42,"['41_79', '41_14']",3,4.333900947868364e-06,-3609.31,-11.203
40_26,"['38_67', '39_28']",3,4.16858446394055e-06,-3494.87,-11.7155
42_75,"['41_23', '41_73']",3,4.161215777768944e-06,-3485.12,-11.8642
42_50,"['41_14', '41_14']",3,3.2090801642957707e-06,-3614.88,-11.1984
42_73,"['41_8', '41_8']",3,3.167073863899482e-06,-3512.52,-11.6415
42_1,"['41_73', '41_8']",3,2.9919572608537066e-06,-3522.24,-11.6158
42_52,"['41_38', '41_60']",3,2.758231260694597e-06,-3592.89,-11.361
42_79,"['41_73', '41_73']",3,2.5720116277838964e-06,-3502.93,-11.6801
42_84,"['41_8', '41_81']",3,2.032584366198679e-06,-3515.2,-11.6164
42_27,"['41_24', '41_73']",3,1.629541833492364e-06,-3595.5,-11.2741
42_38,"['41_58', '41_46']",3,1.3427436967389937e-06,-3595.18,-11.3402
42_24,"['41_8', '41_23']",3,1.1978617594904544e-06,-3605.42,-11.2319
42_57,"['40_26', '41_73']",3,1.1274179202290837e-06,-3528.76,-11.5713
42_89,"['41_79', '40_45']",3,1.1237207702022597e-06,-3501.85,-11.6862
42_61,"['41_73', '41_26']",4,5.854864180279276e-06,-3541.28,-11.5753
42_70,"['40_45', '41_8']",4,4.879928289676032e-06,-3504.52,-11.6818
42_12,"['40_45', '40_26']",4,4.779284083338715e-06,-3531.43,-11.6147
42_55,"['39_19', '41_7']",4,4.315132123131494e-06,-3619.31,-11.2175
42_3,"['41_7', '40_26']",4,4.187281796289634e-06,-3498.05,-11.9106
42_8,"['40_41', '41_11']",4,3.7983766286336237e-06,-3499.79,-11.7508
42_32,"['41_8', '41_61']",4,3.4092685636000747e-06,-3598.85,-11.2798
42_43,"['41_45', '41_61']",4,3.3744309469444206e-06,-3596.79,-11.3685
42_51,"['41_38', '41_11']",4,1.0607142145546257e-06,-3515.9,-11.6435
42_20,"['41_73', '41_46']",4,7.144438634155083e-07,-3530.77,-11.6427
42_58,"['41_61', '41_79']",4,3.3490161634811747e-07,-3513.8,-11.6498
42_72,"['41_7', '40_48']",5,2.2418460601886314e-05,-3629.13,-11.2372
42_31,"['40_41', '41_8']",5,5.2812050992244564e-06,-3509.27,-11.714
42_11,"['40_48', '41_7']",5,3.7033667890838343e-06,-3626.02,-11.2435
42_49,"['41_8', '41_73']",5,2.852441090520506e-06,-3516.42,-11.6573
42_48,"['40_45', '40_16']",5,2.1943921227457262e-06,-3501.82,-12.026
41_23,"['39_19', '40_5']",5,1.9026055050034847e-06,-3600.18,-11.3109
42_71,"['40_77', '41_58']",5,1.6568735690939757e-06,-3504.41,-11.8227
42_4,"['40_41', '41_81']",5,5.309899658175446e-07,-3516.25,-11.6655
42_88,"['41_11', '40_45']",6,3.394534086203433e-06,-3519.08,-11.6843
