cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy
92_17,"['91_36', '88_32']",1,inf,-3238.34,-10.0984
93_27,"['91_59', '92_25']",1,inf,-3364.86,-9.32189
92_8,"['91_0', '91_55']",1,1.5477150633224e-05,-3246.94,-10.0024
93_7,"['92_7', '92_29']",1,8.121409085176589e-06,-3277.04,-9.82143
93_53,"['91_64', '91_59']",1,7.99841146929007e-06,-3347.71,-9.35242
91_47,"['90_69', '88_43']",1,7.399411579284268e-06,-3282.11,-9.79076
93_83,"['92_17', '92_41']",1,7.114141571401464e-06,-3253.75,-9.95135
93_42,"['91_66', '92_41']",1,3.826029637421713e-06,-3264.77,-9.83909
92_39,"['91_66', '91_43']",1,3.017779685162271e-06,-3262.28,-9.88368
92_55,"['91_59', '91_7']",1,2.6404447757966964e-06,-3319.18,-9.42692
92_50,"['88_43', '91_38']",1,2.281017236628038e-06,-3288.43,-9.67668
93_73,"['92_42', '92_39']",1,1.3926525062332262e-06,-3301.1,-9.65496
92_41,"['91_7', '91_66']",1,3.503450503000799e-07,-3302.57,-9.52971
93_88,"['92_17', '92_55']",2,1.1121698589807139e-05,-3339.57,-9.43952
93_29,"['92_17', '92_89']",2,8.06966418035198e-06,-3254.03,-10.0141
91_59,"['90_69', '90_32']",2,7.213799365897776e-06,-3379.17,-9.35035
93_22,"['92_43', '92_39']",2,6.904926719270548e-06,-3354.05,-9.43751
91_66,"['90_29', '89_31']",2,5.258909324714997e-06,-3274.03,-9.87965
93_48,"['92_66', '92_37']",2,4.244414550981423e-06,-3289.32,-9.77606
93_23,"['91_66', '92_17']",2,4.198524496829738e-06,-3294.35,-9.75822
93_49,"['88_32', '92_39']",2,2.819302548745206e-06,-3287.05,-9.85211
93_69,"['92_66', '92_41']",2,2.5781973674458197e-06,-3303.89,-9.67295
93_78,"['91_46', '92_41']",2,2.446952481072415e-06,-3305.47,-9.5953
93_62,"['91_46', '92_7']",2,2.3191748158462977e-06,-3266.08,-9.95047
93_66,"['92_50', '92_50']",2,2.165652514167483e-06,-3325.48,-9.57891
93_84,"['92_86', '92_55']",2,1.9171972570014236e-06,-3367.57,-9.35286
93_34,"['92_68', '88_32']",2,1.719764921608476e-06,-3293.74,-9.77516
93_77,"['92_55', '92_3']",2,9.99732645761248e-07,-3356.76,-9.35341
93_61,"['88_43', '92_39']",2,9.830024730742451e-07,-3298.5,-9.70741
93_25,"['92_7', '91_66']",3,8.361112276405065e-06,-3261.77,-10.026
93_56,"['92_68', '92_29']",3,8.064821735249123e-06,-3373.99,-9.40313
93_79,"['92_8', '91_46']",3,5.755799419315941e-06,-3267.07,-9.99229
93_82,"['92_50', '91_59']",3,4.5011070785306946e-06,-3343.56,-9.45058
93_16,"['92_7', '92_39']",3,4.445634530349432e-06,-3292.65,-9.81704
93_71,"['92_41', '92_55']",3,4.036392106278534e-06,-3361.2,-9.41073
93_20,"['91_47', '88_43']",3,3.1510845927994447e-06,-3284.41,-9.95134
93_21,"['91_47', '92_55']",3,2.201834863236975e-06,-3324.69,-9.60803
93_58,"['92_29', '91_59']",3,2.166577733477699e-06,-3381.15,-9.37944
93_18,"['92_3', '92_43']",3,1.8435473358358486e-06,-3370.71,-9.40823
92_68,"['91_17', '91_20']",3,1.760504922601881e-06,-3359.67,-9.42159
93_76,"['92_8', '92_8']",3,1.37322751549081e-06,-3298.89,-9.80257
93_15,"['92_17', '88_32']",3,1.258092375879579e-06,-3285.25,-9.88127
93_65,"['91_59', '92_7']",3,1.0813602541524157e-06,-3306.3,-9.6289
93_2,"['90_13', '92_8']",3,7.540774174972341e-07,-3302.5,-9.75513
93_67,"['92_68', '90_13']",3,3.600675457742803e-07,-3302.84,-9.73079
93_14,"['90_13', '91_47']",4,6.992729181637223e-06,-3271.8,-9.99703
93_87,"['92_41', '90_13']",4,5.9178818093505904e-06,-3327.4,-9.61005
93_57,"['91_46', '88_43']",4,4.170387021037884e-06,-3297.92,-9.83843
93_39,"['92_50', '91_66']",4,2.554249934903589e-06,-3311.35,-9.65475
93_54,"['92_86', '90_13']",4,2.387322285096042e-06,-3309.54,-9.67851
93_63,"['92_8', '88_32']",4,1.867020392762693e-06,-3285.66,-9.93964
93_89,"['92_8', '91_47']",4,1.7617949359172555e-06,-3308.02,-9.70994
93_28,"['91_59', '92_43']",4,1.4758049206026163e-06,-3369.31,-9.4432
93_46,"['91_59', '91_46']",4,1.4098798694120982e-06,-3369.33,-9.42558
93_86,"['92_8', '91_66']",4,1.0635724656680337e-06,-3302.92,-9.73248
93_31,"['92_41', '92_37']",4,5.707276225828464e-07,-3344.04,-9.45978
93_44,"['91_47', '92_55']",4,2.816951807440338e-07,-3306.51,-9.72355
93_26,"['92_17', '91_66']",5,2.220552241795622e-06,-3299.85,-9.95244
93_43,"['92_25', '91_66']",5,2.0613098810749855e-06,-3344.11,-9.48187
93_40,"['92_17', '91_46']",5,1.8170022716008204e-06,-3310.39,-9.75551
93_19,"['92_17', '92_43']",5,1.7877323890007167e-06,-3316.22,-9.74095
93_80,"['91_47', '92_3']",5,1.7556348723337575e-06,-3367.87,-9.46952
93_1,"['92_50', '92_8']",5,1.6891898157757997e-06,-3320.91,-9.67487
93_85,"['91_47', '88_32']",5,1.4667148267756673e-06,-3307.8,-9.75688
93_47,"['92_43', '90_13']",5,1.1159249816446684e-06,-3365.62,-9.46976
93_45,"['91_59', '91_66']",5,3.9343507554971865e-07,-3320.86,-9.69743
93_11,"['88_43', '92_89']",5,1.8806026305618254e-07,-3301.22,-9.87939
93_68,"['92_89', '92_41']",6,3.8016645956890934e-06,-3322.54,-9.6863
93_70,"['92_3', '90_13']",6,3.6788021909579565e-06,-3312.91,-9.76182
93_12,"['92_40', '92_17']",6,3.6399998148443773e-06,-3346.08,-9.5438
93_41,"['91_59', '91_46']",6,3.300299664659582e-06,-3371.16,-9.48444
93_3,"['92_39', '92_37']",6,2.974479657744556e-06,-3317.91,-9.75387
93_13,"['88_32', '91_47']",6,1.694779873476218e-06,-3320.53,-9.74446
93_72,"['91_59', '92_8']",6,1.2730625303998673e-06,-3358.61,-9.49151
93_24,"['90_0', '92_68']",6,1.25443754791505e-06,-3355.37,-9.50344
93_50,"['90_0', '92_41']",6,7.990174618430218e-07,-3354.65,-9.53827
93_37,"['92_7', '88_32']",6,2.967405458012955e-07,-3301.26,-9.8893
93_74,"['91_66', '92_39']",6,2.6221497967154146e-07,-3316.14,-9.75625
93_36,"['88_32', '92_68']",7,8.237779027773577e-06,-3332.48,-9.68789
93_64,"['91_47', '92_86']",7,5.1064894295352255e-06,-3331.37,-9.70009
93_32,"['90_0', '91_66']",7,2.2642798785074034e-06,-3315.0,-9.83219
93_0,"['92_50', '92_41']",7,1.4065674401018964e-06,-3355.88,-9.51195
93_75,"['92_37', '88_32']",7,1.3215726115951845e-06,-3306.56,-9.95472
93_10,"['91_47', '90_0']",7,1.0050274906538496e-06,-3315.96,-9.79132
93_55,"['92_39', '90_0']",7,9.77590022087852e-07,-3315.15,-9.81016
93_51,"['92_8', '88_32']",7,5.993903135556618e-07,-3301.46,-9.97982
93_9,"['92_41', '92_37']",7,5.912950202367304e-07,-3324.72,-9.75027
93_33,"['90_0', '91_46']",8,1.0000000902600241,-3301.82,-16.2819
93_52,"['91_64', '91_47']",8,1.5790223323204973e-06,-3357.24,-9.51549
93_5,"['91_47', '91_64']",8,7.771700509769847e-07,-3325.27,-9.78586
93_60,"['92_68', '92_7']",8,4.912000358678718e-07,-3356.85,-9.52062
93_4,"['92_39', '92_17']",9,6.7855137465208585e-06,-3354.58,-10.275
93_35,"['92_42', '88_43']",9,1.3786523617257295e-06,-3358.42,-9.52811
93_30,"['92_40', '92_43']",9,8.578924402634647e-07,-3360.85,-9.51587
93_81,"['91_59', '88_43']",10,3.708760517735998e-05,-3381.28,-9.52551
93_17,"['91_47', '92_29']",10,1.9648973298363806e-06,-3365.96,-9.53735
93_38,"['90_0', '92_42']",10,1.2189452059672804e-06,-3360.35,-9.56657
93_8,"['91_47', '92_39']",11,0.9998566143141446,-3418.11,-9.61677
93_6,"['91_59', '91_59']",12,inf,-999999.0,-999999.0
93_59,"['91_64', '88_32']",12,1.9998126856894918,-999999.0,-999999.0
