cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy
39_87,"['37_29', '38_16']",1,inf,-3473.16,-12.012
39_2,"['38_3', '38_59']",1,inf,-3644.44,-11.2371
39_23,"['38_31', '38_34']",1,1.8308389657579747e-05,-3585.54,-11.4427
39_66,"['38_67', '38_83']",1,1.131505561456293e-05,-3595.96,-11.3246
39_77,"['37_29', '38_67']",1,9.439171033861399e-06,-3494.87,-11.7624
39_28,"['38_54', '38_83']",1,8.699091223273705e-06,-3562.72,-11.4957
39_19,"['38_31', '38_1']",1,4.7276508757062665e-06,-3606.0,-11.2994
39_73,"['38_45', '38_67']",1,3.6391856445752415e-06,-3504.87,-11.6831
39_36,"['38_1', '38_80']",1,3.5907113517855256e-06,-3542.37,-11.635
38_45,"['37_11', '37_68']",1,2.525815888922639e-06,-3492.9,-11.954
39_29,"['38_53', '38_31']",2,1.4384154107425466e-05,-3568.11,-11.6413
37_57,"['36_47', '35_7']",2,1.1552318576472959e-05,-3490.95,-12.0703
38_80,"['37_17', '37_68']",2,1.0066663107807211e-05,-3502.3,-11.9266
37_29,"['35_56', '36_47']",2,6.347970014397093e-06,-3475.72,-12.1061
39_17,"['38_27', '38_58']",2,6.005613224153165e-06,-3625.16,-11.332
39_45,"['38_3', '38_34']",2,5.005661735463201e-06,-3602.78,-11.4111
39_7,"['38_53', '37_17']",2,3.6995295624577283e-06,-3505.91,-11.7717
38_3,"['37_47', '37_88']",2,3.381413992171651e-06,-3650.69,-11.3008
39_74,"['38_31', '38_31']",2,3.2034864962769176e-06,-3612.11,-11.3997
38_67,"['37_83', '37_24']",2,2.817792179655141e-06,-3508.55,-11.7098
39_60,"['38_16', '38_3']",2,1.3401020685410073e-06,-3628.61,-11.3162
39_26,"['38_16', '37_47']",2,1.3235323859336185e-06,-3620.65,-11.381
39_34,"['38_80', '38_80']",2,1.0775608779295747e-06,-3551.68,-11.6877
39_21,"['38_59', '38_31']",2,8.751246425922812e-07,-3653.37,-11.2795
39_5,"['38_53', '38_34']",2,8.596634130758094e-07,-3596.8,-11.4171
39_64,"['38_54', '38_80']",2,4.3316015754521243e-07,-3556.33,-11.6693
39_8,"['38_45', '37_29']",3,1.0000023202931527,-3479.03,-14.6113
39_47,"['38_45', '37_57']",3,1.3561175935350216e-05,-3480.92,-13.0116
39_65,"['38_53', '38_58']",3,5.463130630003067e-06,-3637.21,-11.3394
38_16,"['37_11', '37_60']",3,5.233028796039428e-06,-3632.35,-11.3579
39_51,"['38_27', '38_34']",3,5.210689562988315e-06,-3597.81,-11.5336
39_44,"['38_45', '35_7']",3,5.084705882181802e-06,-3545.16,-11.7158
38_31,"['37_11', '37_47']",3,3.1071726583853104e-06,-3617.65,-11.4023
39_55,"['38_34', '38_80']",3,2.6039295040963005e-06,-3607.53,-11.4472
39_43,"['38_31', '38_16']",3,2.363558064620856e-06,-3652.41,-11.3091
39_84,"['37_29', '37_57']",3,1.9925986682330353e-06,-3492.37,-12.0778
39_9,"['38_4', '37_24']",3,1.9915028745865758e-06,-3556.59,-11.6859
39_63,"['38_80', '38_67']",3,8.554286213334332e-07,-3534.96,-11.7269
39_31,"['38_4', '38_27']",3,8.295240845736906e-07,-3597.45,-11.5587
39_72,"['37_29', '38_87']",3,6.724663239051542e-07,-3596.81,-11.5735
39_10,"['38_67', '38_67']",3,3.8799012495247843e-07,-3508.69,-11.7343
39_24,"['37_57', '38_34']",3,3.742552169562305e-07,-3597.62,-11.5568
39_37,"['38_45', '38_31']",4,8.830009704388213e-06,-3508.92,-11.9789
39_50,"['38_67', '38_16']",4,6.956625154280261e-06,-3520.5,-11.8928
39_6,"['35_7', '38_37']",4,4.760890242143857e-06,-3527.34,-11.8176
39_56,"['37_88', '38_34']",4,4.539223251319499e-06,-3620.87,-11.4178
39_86,"['38_54', '38_53']",4,4.073784779413502e-06,-3647.17,-11.3709
39_48,"['38_27', '38_80']",4,3.642885689853522e-06,-3538.21,-11.7824
39_42,"['38_27', '38_27']",4,3.5368717332605903e-06,-3608.97,-11.4925
39_82,"['38_4', '37_17']",4,3.4111185754329393e-06,-3539.34,-11.7685
38_27,"['37_3', '37_28']",4,3.244391216594949e-06,-3602.84,-11.5457
39_83,"['38_53', '38_4']",4,3.0175589024832733e-06,-3619.57,-11.4424
