cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy
54_15,"['53_10', '53_17']",1,inf,-3378.94,-11.5869
57_72,"['56_21', '56_55']",1,inf,-3636.07,-10.5998
56_78,"['55_10', '55_5']",1,1.5168208985615268e-05,-3537.77,-10.634
57_60,"['54_43', '54_15']",1,1.0502640358128382e-05,-3387.74,-11.4839
57_22,"['55_10', '56_87']",1,7.509466347114418e-06,-3554.31,-10.6016
56_23,"['55_13', '55_65']",1,7.2644861597656415e-06,-3395.01,-11.2755
57_29,"['54_54', '56_78']",1,6.345999920634316e-06,-3518.84,-10.7279
57_13,"['56_53', '56_87']",1,4.52326140511944e-06,-3406.57,-11.2248
57_52,"['56_23', '56_40']",1,3.0724777167373827e-06,-3499.86,-10.8016
57_84,"['56_82', '56_87']",1,3.0440421963471422e-06,-3429.35,-11.0868
56_18,"['55_45', '55_10']",1,2.5579128779089863e-06,-3520.48,-10.6845
55_10,"['54_57', '53_10']",1,2.0271816491898998e-06,-3536.04,-10.6487
57_24,"['54_15', '56_23']",1,1.9916812373922224e-06,-3425.8,-11.205
57_5,"['56_40', '56_87']",1,1.7071640079696297e-06,-3510.91,-10.7476
57_42,"['56_87', '56_3']",1,1.6091586924040464e-06,-3469.55,-10.8891
57_34,"['56_79', '56_82']",1,1.2152360151766135e-06,-3433.56,-10.95
57_53,"['55_10', '55_10']",2,9.850668353772675e-06,-3532.96,-10.6881
53_17,"['52_69', '52_69']",2,7.354756195060089e-06,-3389.39,-11.5572
57_9,"['56_82', '56_21']",2,6.970402617011471e-06,-3503.27,-10.8859
57_68,"['53_17', '56_40']",2,5.791233222564703e-06,-3424.52,-11.3987
57_12,"['54_43', '56_40']",2,4.267476913718915e-06,-3396.61,-11.5009
57_18,"['56_87', '54_15']",2,4.059333737124133e-06,-3399.19,-11.4772
57_58,"['56_87', '54_54']",2,3.983628680236631e-06,-3400.63,-11.4079
57_14,"['56_23', '56_53']",2,3.2334865489474525e-06,-3430.97,-11.2174
57_0,"['56_18', '56_29']",2,3.1512476186325813e-06,-3522.08,-10.7735
57_55,"['56_23', '56_82']",2,2.1602915506856413e-06,-3426.49,-11.2277
56_3,"['53_10', '55_82']",2,1.8646403944764373e-06,-3511.66,-10.7834
56_40,"['55_57', '55_30']",2,1.859205140884235e-06,-3509.3,-10.8143
57_21,"['56_79', '55_10']",2,1.8003692678564417e-06,-3479.23,-10.9164
57_89,"['56_40', '56_23']",2,1.5963571510005793e-06,-3452.78,-10.9707
57_4,"['56_76', '56_40']",2,1.3012735966469298e-06,-3442.57,-11.1059
57_88,"['56_79', '56_82']",2,1.1253645915982922e-06,-3435.14,-11.1356
57_11,"['56_11', '56_80']",2,1.0507595474707204e-06,-3497.07,-10.9097
57_54,"['56_76', '56_64']",2,1.0164915546969118e-06,-3433.24,-11.1803
57_63,"['56_78', '56_29']",3,1.0921998520946709e-05,-3523.59,-10.783
57_75,"['56_40', '56_18']",3,7.212050360976973e-06,-3512.81,-10.8035
57_49,"['54_15', '56_40']",3,6.010245513419127e-06,-3403.12,-11.4462
57_15,"['56_23', '56_23']",3,4.543295435146381e-06,-3439.87,-11.1756
57_45,"['55_10', '56_87']",3,4.493324474404993e-06,-3464.89,-10.9911
56_79,"['55_78', '55_7']",3,4.385186636576122e-06,-3461.02,-11.142
57_1,"['56_64', '56_53']",3,3.902224950153808e-06,-3462.56,-11.0899
57_51,"['56_64', '56_55']",3,2.8976997366283164e-06,-3427.95,-11.2314
57_85,"['56_52', '56_3']",3,2.721456930071446e-06,-3441.78,-11.154
57_57,"['56_11', '56_18']",3,1.976147259565442e-06,-3533.37,-10.7783
57_41,"['54_15', '56_79']",3,1.8887420669591637e-06,-3435.54,-11.2122
57_65,"['56_40', '53_17']",3,1.5772231314140344e-06,-3500.37,-10.9441
57_28,"['53_17', '56_52']",3,1.2562054785938303e-06,-3451.12,-11.146
57_86,"['56_21', '56_78']",3,1.1630988269436194e-06,-3535.8,-10.722
57_2,"['56_55', '56_79']",3,7.760438246517894e-07,-3510.97,-10.8722
57_56,"['56_78', '56_11']",3,7.506759351173991e-07,-3519.12,-10.8014
57_39,"['56_3', '55_10']",4,4.986441887047943e-05,-3614.18,-10.7274
57_64,"['54_15', '54_15']",4,1.6964014783987957e-05,-3420.07,-11.4837
57_66,"['56_79', '56_78']",4,1.468928253654479e-05,-3551.11,-10.742
57_20,"['53_55', '56_53']",4,1.3557584073839116e-05,-3407.62,-11.561
56_87,"['55_78', '55_10']",4,9.469812030476133e-06,-3470.16,-11.019
57_81,"['54_15', '56_40']",4,4.097836969569766e-06,-3446.74,-11.1766
57_70,"['56_53', '56_80']",4,2.7730603144762206e-06,-3445.88,-11.2298
