cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy
44_29,"['43_23', '42_23']",1,inf,-3417.08,-11.8138
45_25,"['43_27', '44_11']",1,inf,-3707.49,-10.9597
45_71,"['44_52', '44_48']",1,1.923278093851669e-05,-3531.15,-11.1962
45_21,"['44_11', '43_27']",1,1.5544890962754355e-05,-3596.25,-10.9685
45_56,"['44_56', '43_44']",1,1.198088096092686e-05,-3446.35,-11.7641
45_79,"['44_2', '44_29']",1,7.231594666587087e-06,-3453.54,-11.7255
45_52,"['44_11', '44_63']",1,7.195423343857598e-06,-3493.5,-11.5257
43_27,"['42_19', '42_28']",1,6.623034172733682e-06,-3527.92,-11.3623
45_27,"['44_31', '44_6']",1,6.3507764659574885e-06,-3453.55,-11.6521
45_36,"['43_36', '44_6']",1,5.957536285820805e-06,-3506.32,-11.4728
44_2,"['43_71', '43_50']",1,5.779818955902919e-06,-3441.65,-11.7766
44_55,"['43_0', '43_36']",1,3.7085876892218948e-06,-3500.88,-11.5062
45_35,"['44_52', '44_68']",1,2.8563065419917684e-06,-3481.46,-11.5437
45_29,"['44_29', '43_27']",1,2.3480915625816856e-06,-3473.83,-11.5585
45_60,"['44_11', '44_65']",1,1.619719499503688e-06,-3570.27,-11.0213
45_12,"['44_67', '44_24']",1,1.1247072120718126e-06,-3470.5,-11.5834
45_62,"['44_29', '44_6']",1,9.481240737449621e-07,-3468.42,-11.6235
45_70,"['44_68', '44_63']",1,9.311213363184367e-07,-3491.06,-11.5271
45_66,"['44_64', '44_6']",1,6.20692282893526e-07,-3476.74,-11.5511
44_24,"['43_28', '43_2']",2,2.3684043395951528e-05,-3550.03,-11.3604
45_59,"['44_1', '44_15']",2,1.6003366101107555e-05,-3609.39,-11.0359
45_75,"['44_6', '44_31']",2,1.193897539159151e-05,-3418.51,-11.9509
45_58,"['44_29', '44_31']",2,1.1337554229306129e-05,-3438.48,-11.8358
45_89,"['44_56', '44_56']",2,1.0908613622203504e-05,-3428.91,-11.8642
45_47,"['44_45', '44_68']",2,9.43526676340401e-06,-3584.49,-11.0902
45_13,"['44_63', '44_45']",2,9.148077234100594e-06,-3514.71,-11.4935
45_37,"['42_23', '43_2']",2,7.255963314080781e-06,-3554.75,-11.3215
45_65,"['44_29', '42_23']",2,6.355810704191459e-06,-3459.86,-11.7178
45_33,"['44_11', '44_2']",2,4.360151231457285e-06,-3574.73,-11.2062
45_54,"['44_53', '43_2']",2,4.118657180500312e-06,-3557.76,-11.2946
45_88,"['43_2', '44_2']",2,3.2174412699991067e-06,-3564.77,-11.2115
45_50,"['44_55', '44_24']",2,3.0295529283076484e-06,-3530.65,-11.4281
44_11,"['43_36', '43_28']",2,2.8222668887039685e-06,-3617.09,-11.0016
44_53,"['43_57', '43_57']",2,2.4465003417569036e-06,-3465.26,-11.6583
45_80,"['44_55', '44_52']",2,2.3353572322569237e-06,-3480.09,-11.5612
45_67,"['44_68', '44_24']",2,1.9047824275833406e-06,-3577.58,-11.1891
45_10,"['43_66', '44_52']",2,1.506910548106274e-06,-3477.05,-11.6154
45_20,"['43_44', '43_27']",2,1.43760465107077e-06,-3460.54,-11.7155
45_30,"['44_56', '44_29']",2,9.412898139828184e-07,-3471.14,-11.6208
45_0,"['44_11', '43_2']",2,6.071579430004336e-07,-3577.64,-11.1549
45_41,"['44_15', '44_47']",2,5.386495214245222e-07,-3557.3,-11.3131
45_17,"['44_56', '44_56']",3,9.689524254903485e-06,-3429.36,-11.8852
45_15,"['44_24', '43_36']",3,9.515712039846912e-06,-3593.24,-11.1192
43_2,"['40_45', '41_7']",3,9.414837409206385e-06,-3521.98,-11.4997
45_43,"['44_63', '44_11']",3,4.07682250214412e-06,-3581.72,-11.1592
45_32,"['44_68', '44_56']",3,3.5892444816507476e-06,-3504.53,-11.5659
45_42,"['43_2', '44_68']",3,3.464264494560078e-06,-3567.21,-11.2227
45_61,"['44_6', '44_63']",3,3.440030026697121e-06,-3486.05,-11.6257
45_45,"['44_53', '44_6']",3,3.209272816254414e-06,-3440.63,-11.8638
45_26,"['44_64', '44_67']",3,3.149735392099808e-06,-3482.99,-11.6432
45_53,"['43_2', '42_23']",3,2.623251838150616e-06,-3475.92,-11.6458
45_49,"['44_52', '44_11']",3,2.593246411137399e-06,-3557.25,-11.3909
45_16,"['44_67', '42_23']",3,2.4900717529892334e-06,-3466.95,-11.6947
45_63,"['44_53', '44_24']",3,2.4783690789503342e-06,-3565.56,-11.3592
45_9,"['44_29', '44_55']",3,1.125307219247717e-06,-3486.41,-11.5743
45_38,"['44_48', '43_44']",3,8.964525656379046e-07,-3490.76,-11.5682
44_31,"['43_57', '42_23']",3,6.900323583633282e-07,-3459.88,-11.7196
45_3,"['44_11', '44_31']",4,4.3473679141779356e-05,-3679.69,-11.1235
45_39,"['44_47', '44_29']",4,4.633211481910089e-06,-3561.34,-11.5499
45_19,"['44_15', '43_36']",4,4.534734345864906e-06,-3616.65,-11.1243
