cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy
85_64,"['84_21', '84_84']",1,inf,-3267.25,-10.2501
86_23,"['85_77', '84_55']",1,inf,-3375.88,-9.4911
86_45,"['84_81', '85_10']",1,1.119926060951505e-05,-3287.69,-10.0599
86_55,"['84_21', '85_4']",1,9.034678068141202e-06,-3273.63,-10.1179
86_50,"['85_64', '84_55']",1,4.791860735375429e-06,-3313.3,-9.8916
86_65,"['84_55', '84_21']",1,4.438495020607016e-06,-3277.77,-10.0648
85_22,"['84_24', '84_86']",1,4.335185145903869e-06,-3305.59,-9.89246
86_46,"['84_55', '85_22']",1,2.045853714040007e-06,-3354.76,-9.58692
86_79,"['85_75', '84_21']",1,1.7006915073847142e-06,-3331.21,-9.74339
86_82,"['85_55', '84_43']",1,1.5308587218652976e-06,-3342.3,-9.69519
86_24,"['85_10', '85_55']",1,1.5065157820710404e-06,-3329.49,-9.76043
86_30,"['85_16', '85_23']",2,1.6351981769467016e-05,-3418.85,-9.49423
84_81,"['83_29', '83_0']",2,9.761908237453846e-06,-3278.62,-10.1786
85_1,"['84_37', '84_43']",2,7.47906298009551e-06,-3294.2,-10.1282
85_10,"['84_81', '83_66']",2,6.549046257493338e-06,-3289.77,-10.1656
86_62,"['85_64', '85_16']",2,6.45062032756972e-06,-3268.78,-10.2641
84_21,"['83_58', '83_66']",2,5.948313521737711e-06,-3303.61,-10.094
84_55,"['83_87', '83_58']",2,4.508539915143558e-06,-3368.84,-9.62366
86_8,"['85_53', '84_21']",2,4.5036571795087055e-06,-3299.7,-10.1038
86_58,"['85_32', '84_21']",2,4.236417265622028e-06,-3307.93,-9.90435
85_4,"['84_43', '84_19']",2,4.212633594056313e-06,-3400.04,-9.5097
86_63,"['85_54', '84_55']",2,3.6607721086522008e-06,-3389.28,-9.52319
86_57,"['84_84', '85_4']",2,2.714770587171986e-06,-3385.44,-9.57389
84_43,"['83_36', '83_36']",2,2.534003055755141e-06,-3353.22,-9.75082
86_43,"['84_81', '84_55']",2,2.168389896907156e-06,-3372.65,-9.60209
86_88,"['85_45', '85_8']",2,1.4353162442411036e-06,-3355.82,-9.66058
86_35,"['85_46', '84_21']",2,1.1934792812693673e-06,-3346.04,-9.75367
86_66,"['85_8', '85_32']",2,1.080775885969016e-06,-3355.24,-9.71665
86_28,"['84_81', '84_55']",2,9.862534190458585e-07,-3330.27,-9.78384
86_38,"['85_4', '85_32']",2,9.32466748305182e-07,-3378.96,-9.59312
86_3,"['82_74', '85_45']",3,1.0000000797790118,-3278.02,-10.2998
85_23,"['84_87', '84_81']",3,5.072928847563872e-06,-3348.65,-9.78419
86_6,"['85_1', '85_1']",3,4.979198335719981e-06,-3297.2,-10.1609
86_75,"['85_16', '85_85']",3,4.600275037233989e-06,-3352.24,-9.76819
86_59,"['85_4', '84_55']",3,3.861561325397969e-06,-3388.86,-9.59637
86_60,"['85_4', '84_81']",3,3.067808245269055e-06,-3374.67,-9.63861
86_1,"['85_16', '85_22']",3,3.066960183142284e-06,-3396.78,-9.5687
86_67,"['85_10', '85_4']",3,2.96926036729528e-06,-3339.92,-9.83806
86_47,"['85_23', '85_1']",3,2.822871249775024e-06,-3334.29,-9.86038
86_11,"['85_32', '85_1']",3,2.0741847489029788e-06,-3356.66,-9.74793
86_53,"['85_21', '85_8']",3,2.0522737813935738e-06,-3309.81,-9.92344
86_25,"['85_13', '85_1']",3,1.8050294461025951e-06,-3379.84,-9.60771
86_68,"['84_21', '85_4']",3,1.6496148650756719e-06,-3357.88,-9.66907
86_41,"['85_64', '85_1']",3,1.3964224141527498e-06,-3332.16,-9.86283
86_4,"['85_64', '85_32']",3,1.1830484341990545e-06,-3341.04,-9.81035
86_18,"['85_45', '85_45']",3,1.179753768454011e-06,-3375.95,-9.61125
86_84,"['84_55', '85_85']",4,4.7143184465925615e-06,-3314.72,-9.96926
86_52,"['85_23', '85_4']",4,3.975254731084619e-06,-3408.28,-9.57028
86_74,"['85_45', '85_32']",4,3.75483336160564e-06,-3358.29,-9.74278
86_21,"['84_81', '85_64']",4,3.515543740949197e-06,-3309.95,-10.113
86_83,"['83_87', '85_10']",4,3.2742994686050207e-06,-3399.6,-9.57097
86_77,"['85_55', '85_23']",4,2.6763667622243263e-06,-3344.6,-9.82952
86_31,"['82_74', '85_22']",4,2.579698166327034e-06,-3299.14,-10.2258
86_27,"['84_81', '85_23']",4,2.5074047234797097e-06,-3327.84,-9.95529
86_64,"['85_21', '85_4']",4,1.411710627772595e-06,-3364.79,-9.70079
86_22,"['85_46', '85_55']",4,1.2337677571694644e-06,-3375.69,-9.65555
86_48,"['83_87', '84_21']",4,9.670578488435845e-07,-3332.58,-9.88458
86_15,"['84_21', '85_23']",4,8.887655521927666e-07,-3379.68,-9.6251
86_12,"['85_64', '85_32']",5,6.758567512618127e-06,-3317.99,-10.0034
86_32,"['85_16', '84_43']",5,3.9956276292287706e-06,-3382.75,-9.62954
86_73,"['85_10', '85_22']",5,3.5471921262047818e-06,-3326.29,-9.99743
86_61,"['85_85', '85_10']",5,3.1987472007005743e-06,-3367.3,-9.72672
86_44,"['84_81', '84_81']",5,2.8853806964368e-06,-3323.1,-10.0016
86_34,"['84_21', '85_4']",5,1.7164670417070478e-06,-3333.12,-9.89244
86_69,"['85_32', '85_10']",5,1.6779505311671483e-06,-3328.78,-9.98595
86_89,"['85_32', '82_74']",5,1.3761768329347041e-06,-3363.72,-9.88231
86_87,"['84_43', '85_21']",5,1.0033162824641067e-06,-3378.71,-9.71961
86_26,"['85_32', '85_64']",5,4.4920282666401634e-07,-3365.12,-9.7653
86_16,"['83_87', '84_81']",5,2.6667990801114297e-07,-3378.76,-9.70231
86_2,"['84_21', '85_21']",5,2.3777423593922086e-07,-3346.01,-9.88622
86_13,"['85_4', '82_74']",6,5.178556062168879e-06,-3321.45,-10.0521
86_81,"['83_87', '84_21']",6,3.839423039913333e-06,-3335.92,-9.9082
86_14,"['85_46', '85_8']",6,3.6924366005360996e-06,-3371.78,-9.74059
86_17,"['85_23', '85_4']",6,3.4402841605244905e-06,-3385.44,-9.63771
86_5,"['85_22', '83_87']",6,1.4691173364909956e-06,-3377.77,-9.72793
86_7,"['83_87', '85_8']",6,1.3167827877769981e-06,-3377.04,-9.73105
86_70,"['85_10', '84_81']",6,9.917827394152583e-07,-3330.47,-10.0081
86_80,"['84_43', '84_21']",6,6.41645849389691e-07,-3341.06,-9.89346
86_10,"['85_8', '84_81']",6,5.450206759967867e-07,-3365.23,-9.78115
86_86,"['83_87', '83_87']",7,1.0609688728487405e-05,-3409.45,-9.65841
86_0,"['84_81', '83_87']",7,7.3435093450710106e-06,-3392.45,-9.74045
86_51,"['85_51', '85_54']",7,5.169046700044463e-06,-3361.62,-9.90462
86_36,"['85_46', '83_87']",7,4.550908412865373e-06,-3405.49,-9.67485
86_29,"['85_64', '85_32']",7,4.018745924994334e-06,-3338.1,-9.97114
86_85,"['82_74', '85_10']",7,3.2331602461408593e-06,-3324.32,-10.1426
86_19,"['85_10', '85_1']",7,2.6221381400772174e-06,-3347.19,-9.90651
86_9,"['85_22', '85_51']",7,2.0991076947821368e-06,-3365.66,-9.84914
86_71,"['85_23', '84_81']",7,1.2559960435983075e-06,-3341.67,-9.9448
86_78,"['84_81', '85_22']",7,8.990129752894636e-07,-3372.52,-9.79021
86_40,"['85_16', '85_64']",7,7.345836685077789e-07,-3377.25,-9.74082
86_72,"['82_74', '85_85']",8,4.357158060834415e-06,-3396.59,-9.78059
86_42,"['85_85', '85_51']",8,2.930431906712351e-06,-3381.47,-9.90204
86_39,"['84_81', '85_10']",8,2.3223517782836207e-06,-3343.17,-9.97489
86_20,"['84_43', '85_51']",8,2.115045915220813e-06,-3363.44,-9.94578
86_56,"['85_10', '84_81']",8,1.4241334425116283e-06,-3345.81,-9.95296
86_49,"['85_1', '85_32']",9,0.9998479242689055,-3425.73,-9.93385
86_76,"['85_1', '85_75']",9,5.481840513890042e-06,-3403.77,-9.9622
86_33,"['84_43', '85_10']",10,inf,-999999.0,-999999.0
86_54,"['85_51', '85_64']",10,1.9998401916409076,-999999.0,-999999.0
86_37,"['84_21', '85_1']",10,0.0,-999999.0,-999999.0
