cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy
44_29,"['43_23', '42_23']",1,inf,-3417.08,-11.8138
44_11,"['43_36', '43_28']",1,inf,-3617.09,-11.0016
43_27,"['42_19', '42_28']",1,2.0296050703990926e-05,-3527.92,-11.3623
43_2,"['40_45', '41_7']",1,8.291622616669153e-06,-3521.98,-11.4997
44_31,"['43_57', '42_23']",1,4.606174447309351e-06,-3459.88,-11.7196
44_6,"['43_50', '43_23']",1,4.545368651908282e-06,-3491.02,-11.5887
44_55,"['43_0', '43_36']",1,4.230505367265625e-06,-3500.88,-11.5062
44_2,"['43_71', '43_50']",1,3.739258946444148e-06,-3441.65,-11.7766
44_24,"['43_28', '43_2']",1,3.2926155937488836e-06,-3550.03,-11.3604
44_53,"['43_57', '43_57']",1,3.1818724885966154e-06,-3465.26,-11.6583
44_56,"['43_57', '43_50']",1,3.1280325991911e-06,-3475.76,-11.6396
44_68,"['42_45', '41_7']",1,3.102163933514158e-06,-3573.64,-11.116
44_48,"['43_2', '43_6']",1,2.3472915534039484e-06,-3559.73,-11.1257
44_67,"['42_23', '43_40']",1,1.740199433373337e-06,-3472.71,-11.654
42_23,"['41_73', '41_12']",1,1.1129387160766379e-06,-3465.16,-11.7183
44_52,"['43_44', '43_66']",1,1.0921042884241615e-06,-3476.1,-11.5909
44_65,"['43_71', '43_27']",1,9.387872514698846e-07,-3550.36,-11.1924
44_45,"['43_29', '43_40']",1,8.949841929459804e-07,-3498.92,-11.5209
44_1,"['43_36', '43_82']",2,3.0117386675748068e-05,-3698.69,-11.0841
43_36,"['41_7', '42_36']",2,1.607674293829732e-05,-3621.79,-11.1064
44_63,"['43_15', '43_50']",2,9.447240331443006e-06,-3486.68,-11.6057
44_15,"['43_36', '43_27']",2,8.767742276791096e-06,-3606.94,-11.118
43_66,"['42_68', '42_80']",2,7.1214148580608115e-06,-3446.17,-11.7784
43_44,"['42_80', '42_60']",2,6.829622738338183e-06,-3494.63,-11.5992
43_29,"['42_45', '42_68']",2,6.639271079303633e-06,-3560.53,-11.1988
44_47,"['43_2', '43_50']",2,5.118792012647437e-06,-3556.31,-11.199
44_49,"['43_36', '43_44']",2,4.916871859561341e-06,-3544.29,-11.5282
44_64,"['43_44', '43_44']",2,4.559202995548095e-06,-3443.08,-11.842
44_13,"['43_23', '43_2']",2,4.470528510466141e-06,-3584.61,-11.1331
44_78,"['42_23', '43_0']",2,4.026816837743708e-06,-3468.33,-11.7388
44_35,"['43_36', '43_27']",2,3.81499909868786e-06,-3553.1,-11.3347
44_20,"['43_66', '43_44']",2,3.552307328215983e-06,-3418.3,-11.8682
44_77,"['41_73', '43_27']",2,3.5133017944524793e-06,-3513.87,-11.531
44_61,"['40_45', '43_28']",2,3.250444199595542e-06,-3503.36,-11.571
44_14,"['43_40', '43_57']",2,3.0714610322131e-06,-3473.0,-11.6588
44_88,"['43_17', '42_23']",2,2.984418211502167e-06,-3469.23,-11.6693
44_0,"['43_66', '43_57']",2,2.221879916993816e-06,-3476.84,-11.6578
43_28,"['42_85', '42_45']",2,2.07063126007497e-06,-3552.52,-11.3499
44_66,"['43_28', '43_66']",2,1.968822439754427e-06,-3499.16,-11.5985
44_75,"['43_27', '43_27']",2,1.893148110695146e-06,-3575.43,-11.1428
44_70,"['43_28', '43_29']",2,1.675393589964835e-06,-3576.6,-11.141
44_44,"['43_50', '43_36']",2,8.927183433577138e-07,-3504.1,-11.5689
44_32,"['43_71', '43_57']",2,6.988666423175136e-07,-3550.93,-11.5048
43_50,"['42_86', '42_86']",3,1.6925192395146457e-05,-3436.31,-11.8744
44_60,"['41_7', '43_57']",3,6.825254330698739e-06,-3455.8,-11.8566
44_87,"['43_44', '43_44']",3,6.764682715713308e-06,-3450.14,-11.864
44_4,"['43_29', '43_29']",3,6.6276367620672e-06,-3566.34,-11.2077
44_9,"['42_23', '43_7']",3,4.834629096458321e-06,-3464.17,-11.8329
44_62,"['43_36', '43_36']",3,4.723820168121624e-06,-3619.55,-11.1238
43_57,"['42_23', '42_23']",3,4.239739655697415e-06,-3420.61,-11.9324
44_39,"['43_23', '43_66']",3,4.076025026772972e-06,-3504.93,-11.5693
44_42,"['43_66', '43_50']",3,3.6847532266536124e-06,-3497.82,-11.6435
44_34,"['42_23', '43_40']",3,3.5082359112593285e-06,-3471.28,-11.686
44_79,"['43_29', '43_29']",3,3.4758304567073345e-06,-3558.2,-11.3954
44_27,"['43_36', '41_7']",3,2.454068788564982e-06,-3602.11,-11.1505
44_41,"['43_40', '42_45']",3,1.6333538421803544e-06,-3551.05,-11.5596
44_46,"['43_27', '43_27']",3,1.1822129683247578e-06,-3575.52,-11.1534
44_30,"['43_29', '43_0']",3,1.1102728616876744e-06,-3498.29,-11.6048
44_51,"['43_29', '41_7']",4,4.314514733809518e-05,-3635.54,-11.1477
44_40,"['43_76', '43_57']",4,1.6294554401815482e-05,-3422.51,-12.0709
44_12,"['41_81', '43_44']",4,9.906849662144744e-06,-3478.31,-11.7628
44_5,"['43_23', '43_2']",4,5.907767334865547e-06,-3515.65,-11.5971
44_58,"['42_45', '42_45']",4,5.903764754011055e-06,-3596.18,-11.1631
44_3,"['43_57', '43_66']",4,5.496816812089086e-06,-3439.36,-11.9337
44_36,"['43_2', '43_66']",4,4.310913930748848e-06,-3460.37,-11.8742
44_84,"['42_23', '43_71']",4,3.3536530367189854e-06,-3490.12,-11.7004
44_69,"['43_57', '41_73']",4,2.9860524087207025e-06,-3452.9,-11.9184
44_54,"['43_76', '43_36']",4,2.9367467513392338e-06,-3453.1,-11.9165
44_10,"['41_7', '42_45']",4,1.934185313630367e-06,-3586.1,-11.2071
44_7,"['43_28', '41_73']",4,1.5650163115975225e-06,-3601.99,-11.1587
44_73,"['43_57', '43_71']",4,8.975184009660846e-07,-3567.13,-11.3134
44_28,"['40_45', '43_36']",4,3.297634634686423e-07,-3504.24,-11.6198
44_74,"['43_44', '43_71']",4,3.189949790180374e-07,-3567.22,-11.2782
44_8,"['43_0', '41_7']",5,7.478583716073183e-06,-3580.45,-11.286
44_22,"['43_0', '43_36']",5,7.294666311865539e-06,-3508.47,-11.6244
44_82,"['43_27', '42_45']",5,4.403122635853107e-06,-3597.03,-11.2001
44_85,"['41_7', '43_50']",5,3.4938990287706733e-06,-3487.71,-11.8916
44_23,"['43_27', '42_23']",5,2.715826370219545e-06,-3571.68,-11.3013
44_17,"['43_17', '43_28']",5,2.4602688629757967e-06,-3567.42,-11.3247
44_19,"['43_66', '43_2']",5,6.952665991112363e-07,-3504.41,-11.6841
44_16,"['43_36', '43_76']",6,0.9997174416332909,-3710.62,-11.2121
44_57,"['43_66', '43_36']",6,6.355610701962905e-06,-3519.75,-11.6418
44_83,"['41_73', '43_2']",6,5.433321115673827e-06,-3512.18,-11.6831
44_59,"['43_71', '41_7']",6,5.022912375456982e-06,-3600.56,-11.2252
44_43,"['43_71', '43_7']",6,4.307711359495297e-06,-3569.66,-11.3671
44_81,"['42_45', '43_44']",6,2.934015073766296e-06,-3586.81,-11.3102
44_86,"['43_82', '43_57']",7,4.5333024314181725e-05,-3664.78,-11.3026
44_37,"['42_23', '43_82']",7,3.407930526742656e-05,-3680.71,-11.258
44_26,"['42_23', '42_45']",7,1.7381257343577565e-05,-3542.2,-12.4744
44_76,"['42_23', '41_7']",7,1.0192412595136755e-05,-3613.16,-11.3094
44_71,"['42_23', '43_27']",7,4.394988360622779e-06,-3589.02,-11.3253
44_25,"['41_81', '43_23']",7,1.9805225801748315e-06,-3572.35,-11.7719
44_50,"['43_50', '43_27']",7,1.5994116587615746e-06,-3584.89,-11.4112
44_33,"['43_27', '43_6']",8,1.0000037352627749,-3547.09,-13.5441
44_18,"['43_36', '41_73']",8,7.195057517948375e-06,-3591.18,-11.3509
44_38,"['42_68', '43_71']",8,4.9329175811330095e-06,-3577.18,-13.026
44_80,"['40_45', '43_36']",8,4.8617661325693e-06,-3604.43,-11.3373
44_21,"['41_7', '43_36']",9,inf,-999999.0,-999999.0
44_89,"['43_36', '42_23']",9,1.9997029106850124,-999999.0,-999999.0
44_72,"['43_29', '43_66']",9,0.0,-999999.0,-999999.0
