cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy
63_2,"['62_21', '62_61']",1,inf,-3355.21,-11.317
63_38,"['62_28', '62_50']",1,inf,-3598.8,-10.3733
62_32,"['61_30', '60_70']",1,2.8884583523785406e-05,-3370.06,-11.3167
62_59,"['59_88', '61_33']",1,1.641329042805283e-05,-3383.98,-11.2993
62_9,"['61_13', '61_30']",1,1.1927405444624376e-05,-3450.9,-10.6732
62_50,"['60_46', '61_61']",1,9.079442411543327e-06,-3388.82,-11.083
63_71,"['62_12', '62_46']",1,7.201978028674399e-06,-3466.82,-10.4771
63_15,"['62_21', '59_65']",1,3.524085749142859e-06,-3386.33,-11.1952
63_64,"['62_3', '62_9']",1,3.3819814008902255e-06,-3508.47,-10.4523
63_49,"['62_71', '62_21']",1,2.5184853336792105e-06,-3399.78,-10.8234
63_27,"['62_68', '60_46']",1,2.1464393451122804e-06,-3434.26,-10.7257
62_12,"['61_87', '61_50']",1,2.0799036613483633e-06,-3398.38,-10.9486
63_20,"['62_28', '62_12']",1,1.930464985661142e-06,-3397.73,-11.0094
63_82,"['60_18', '62_9']",1,1.7842256633461292e-06,-3509.97,-10.4166
63_19,"['60_17', '62_49']",1,1.487316139376459e-06,-3437.09,-10.7106
63_47,"['62_64', '62_85']",1,4.932158547067899e-07,-3417.63,-10.8166
63_69,"['62_6', '62_50']",1,3.461114495870123e-07,-3426.56,-10.764
63_50,"['62_51', '62_85']",1,2.8410869536792104e-07,-3426.41,-10.7817
63_67,"['62_9', '60_18']",2,3.10698575545953e-05,-3510.72,-10.4518
63_86,"['59_88', '62_50']",2,8.964104806711899e-06,-3396.49,-11.1645
63_56,"['62_6', '62_49']",2,6.273813420944589e-06,-3474.55,-10.6198
63_72,"['62_32', '62_49']",2,6.189643975622069e-06,-3408.02,-10.9297
63_18,"['62_53', '60_18']",2,5.81493083471082e-06,-3446.51,-10.7299
63_80,"['62_68', '62_61']",2,3.8862316251137514e-06,-3404.14,-11.0918
63_78,"['60_46', '62_51']",2,3.862331353288789e-06,-3488.96,-10.51
63_75,"['62_49', '62_51']",2,3.254310777801223e-06,-3485.64,-10.5601
62_75,"['61_87', '61_36']",2,2.5132852745378323e-06,-3387.45,-11.2267
