cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy
29_61,"['28_26', '28_57']",1,inf,-3549.67,-12.4716
28_56,"['27_3', '26_63']",1,inf,-3720.7,-11.7297
29_85,"['28_86', '28_52']",1,1.1003818566286032e-05,-3586.28,-12.2634
28_16,"['27_65', '27_60']",1,8.557288582246214e-06,-3581.84,-12.4055
29_59,"['28_56', '28_56']",1,7.089421603413996e-06,-3661.84,-11.9538
28_45,"['27_42', '27_50']",1,5.904045857391624e-06,-3576.36,-12.4705
28_7,"['27_77', '27_85']",1,3.992146490897937e-06,-3654.72,-12.013
29_54,"['28_86', '28_14']",1,3.4129153055999555e-06,-3600.76,-12.0475
29_57,"['27_3', '28_71']",1,2.3311604278802895e-06,-3678.71,-11.7485
29_68,"['28_52', '28_3']",1,2.172319307398835e-06,-3659.29,-12.0125
28_43,"['26_76', '27_77']",1,1.7001865620282416e-06,-3596.8,-12.2464
28_52,"['26_76', '27_50']",1,1.4544602917552782e-06,-3585.43,-12.3532
29_4,"['28_56', '28_34']",1,1.0719707094005208e-06,-3669.52,-11.7627
29_24,"['28_56', '28_42']",2,1.8830363925106512e-05,-3731.21,-11.7868
29_36,"['28_43', '27_77']",2,1.1000918529368976e-05,-3555.15,-12.5303
29_70,"['28_17', '28_36']",2,1.0552079564107835e-05,-3596.38,-12.382
28_24,"['27_6', '27_30']",2,8.184670136490468e-06,-3684.31,-11.8795
29_22,"['27_77', '28_24']",2,5.427935534031415e-06,-3563.85,-12.5103
29_40,"['28_56', '28_59']",2,4.157645674249723e-06,-3714.07,-11.8632
29_29,"['28_59', '27_60']",2,3.9773107965730235e-06,-3598.45,-12.2885
29_81,"['28_86', '28_7']",2,3.9052258351834725e-06,-3636.83,-12.0588
29_47,"['28_24', '28_57']",2,3.6780063169092876e-06,-3606.73,-12.1823
29_67,"['28_52', '28_24']",2,3.6557930013127742e-06,-3584.86,-12.4384
29_38,"['28_52', '28_56']",2,3.639050766304794e-06,-3724.06,-11.8465
29_75,"['28_25', '28_52']",2,2.2654820644581854e-06,-3609.98,-12.0854
29_56,"['28_24', '28_86']",2,2.0574627905978076e-06,-3669.69,-11.9439
29_73,"['28_16', '28_26']",2,1.0557060078267243e-06,-3608.23,-12.1139
29_89,"['28_36', '28_59']",2,4.49596953025286e-07,-3596.77,-12.3303
28_58,"['24_40', '24_40']",3,1.000007721788056,-3560.62,-12.7757
29_48,"['28_43', '27_3']",3,4.364019780998257e-05,-3785.66,-11.8889
29_31,"['28_36', '28_56']",3,1.9927596527209208e-05,-3698.11,-11.8948
28_57,"['27_60', '27_77']",3,8.092720427699618e-06,-3565.99,-12.6098
29_44,"['28_52', '28_3']",3,4.905289112810126e-06,-3604.11,-12.3733
29_66,"['27_77', '28_24']",3,4.623320359295956e-06,-3681.68,-12.0469
29_6,"['28_59', '28_86']",3,4.5936844765690865e-06,-3657.27,-12.0591
29_35,"['27_77', '28_7']",3,4.2625730755989475e-06,-3645.78,-12.0662
27_77,"['25_71', '26_36']",3,4.125638750397805e-06,-3574.38,-12.5782
29_84,"['28_45', '28_16']",3,3.3671371955021066e-06,-3601.85,-12.5104
29_12,"['28_59', '28_59']",3,2.1937326128110027e-06,-3613.34,-12.1379
29_20,"['27_77', '27_77']",3,2.0291559138459263e-06,-3575.99,-12.5767
29_41,"['28_57', '28_56']",3,1.908034822769723e-06,-3671.53,-12.0477
29_60,"['27_77', '28_14']",3,1.0295991590805362e-06,-3622.19,-12.1062
29_88,"['28_2', '28_24']",3,5.946668872612659e-07,-3608.8,-12.3677
29_26,"['27_3', '28_52']",3,3.2494031147115785e-07,-3614.51,-12.1232
29_63,"['28_71', '28_24']",4,0.9997631877918365,-3802.94,-11.9058
29_43,"['28_70', '28_25']",4,2.326055576027987e-05,-3742.93,-11.9135
29_52,"['28_58', '28_3']",4,8.528797659382314e-06,-3571.91,-12.7389
29_19,"['28_71', '28_43']",4,7.209378185137774e-06,-3724.25,-12.0205
29_1,"['28_14', '28_14']",4,3.1218109303210886e-06,-3668.66,-12.0941
