cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy
30_36,"['29_70', '29_61']",1,inf,-3546.74,-12.5429
30_78,"['29_24', '29_68']",1,inf,-3795.63,-11.5847
30_58,"['28_56', '29_59']",1,1.1825705743537466e-05,-3669.84,-11.8171
29_61,"['28_26', '28_57']",1,9.669144526813177e-06,-3549.67,-12.4716
30_50,"['29_70', '28_56']",1,6.6814991803140894e-06,-3557.55,-12.3629
29_85,"['28_86', '28_52']",1,4.533957373854946e-06,-3586.28,-12.2634
30_21,"['29_22', '29_57']",1,3.1993220813227682e-06,-3592.33,-12.0142
29_57,"['27_3', '28_71']",1,3.1003596294803926e-06,-3678.71,-11.7485
30_14,"['29_57', '29_75']",1,2.713042090751827e-06,-3587.28,-12.1603
30_39,"['28_24', '29_57']",1,1.9716009987787997e-06,-3685.65,-11.6639
30_15,"['29_68', '29_57']",1,1.949471675123648e-06,-3618.21,-11.918
30_29,"['29_57', '29_54']",1,9.513113718103065e-07,-3586.94,-12.2048
30_82,"['28_7', '29_61']",1,6.686499243237008e-07,-3586.35,-12.2105
30_43,"['29_57', '29_24']",2,1.2204687699947353e-05,-3722.86,-11.6871
30_4,"['29_29', '28_24']",2,1.1954862143108909e-05,-3569.48,-12.3973
30_37,"['28_56', '29_57']",2,1.1610109662630961e-05,-3797.15,-11.6323
30_32,"['28_7', '28_56']",2,8.969058729460573e-06,-3715.36,-11.6954
30_6,"['29_61', '29_36']",2,7.932856037724609e-06,-3556.33,-12.5384
30_76,"['29_85', '28_43']",2,7.0315098172928674e-06,-3562.93,-12.5155
30_68,"['29_57', '29_57']",2,5.476368633660016e-06,-3683.92,-11.7789
29_54,"['28_86', '28_14']",2,3.170315284027764e-06,-3600.76,-12.0475
30_0,"['28_52', '29_73']",2,3.0549526257937096e-06,-3625.06,-12.021
30_3,"['29_57', '29_81']",2,1.6936815206399474e-06,-3689.86,-11.7777
30_77,"['29_61', '29_59']",2,1.2592150466328953e-06,-3592.8,-12.1925
30_7,"['28_7', '29_57']",2,1.2503149346276534e-06,-3633.04,-11.9522
30_30,"['29_59', '29_4']",2,1.0469318719241892e-06,-3690.05,-11.7183
30_31,"['29_4', '29_68']",2,1.042767296931678e-06,-3613.5,-12.0402
30_59,"['29_40', '29_54']",3,2.4509773347219777e-05,-3788.89,-11.7044
28_45,"['27_42', '27_50']",3,1.2434006566462548e-05,-3576.36,-12.4705
28_16,"['27_65', '27_60']",3,9.982919230356188e-06,-3581.84,-12.4055
28_56,"['27_3', '26_63']",3,7.179456704931286e-06,-3720.7,-11.7297
30_5,"['28_43', '28_16']",3,6.796823244544848e-06,-3564.49,-12.6062
30_34,"['29_57', '29_57']",3,5.970313243269556e-06,-3627.14,-12.0384
30_88,"['29_59', '29_38']",3,5.3882127500677646e-06,-3715.71,-11.7712
29_59,"['28_56', '28_56']",3,5.0807445581434725e-06,-3661.84,-11.9538
30_52,"['29_61', '29_61']",3,4.062384000615994e-06,-3596.72,-12.2355
30_72,"['28_7', '28_7']",3,3.9900283158649615e-06,-3658.55,-12.0055
30_81,"['28_52', '29_61']",3,2.62615717799011e-06,-3603.25,-12.1029
30_38,"['29_57', '29_59']",3,2.1132413747980443e-06,-3685.83,-11.7947
30_48,"['29_4', '29_22']",3,8.204839963748448e-07,-3613.28,-12.0911
28_7,"['27_77', '27_85']",3,7.844771109858335e-07,-3654.72,-12.013
30_24,"['29_57', '28_52']",4,0.9997387043506718,-3808.78,-11.7277
30_61,"['29_4', '29_57']",4,3.59763683392558e-05,-3771.23,-11.7317
30_75,"['29_47', '29_36']",4,5.089980151788064e-06,-3589.62,-12.4249
29_68,"['28_52', '28_3']",4,3.3092137158698832e-06,-3659.29,-12.0125
30_66,"['29_54', '29_61']",4,2.7590555343230806e-06,-3618.59,-12.19
30_17,"['29_61', '29_4']",4,2.5717436287060496e-06,-3687.74,-11.975
30_86,"['29_57', '29_24']",4,2.1499482689969126e-06,-3688.37,-11.805
30_64,"['29_57', '28_52']",4,2.06379884290849e-06,-3632.31,-12.0973
30_41,"['28_7', '29_70']",4,1.878922445359015e-06,-3621.64,-12.1459
30_8,"['29_54', '29_4']",4,1.6661747422222304e-06,-3701.68,-11.7947
30_19,"['29_36', '29_85']",4,1.0753741395326279e-06,-3597.61,-12.2947
30_16,"['29_75', '29_68']",4,4.694314366127459e-07,-3633.64,-12.0897
30_65,"['29_61', '29_61']",4,4.494666627799283e-07,-3597.78,-12.2376
30_35,"['29_29', '29_4']",5,8.850031502526894e-06,-3698.38,-11.9162
30_55,"['29_4', '28_16']",5,7.5458030249076074e-06,-3691.99,-11.9427
30_84,"['28_45', '29_85']",5,5.201107279301818e-06,-3630.99,-12.1544
30_1,"['29_61', '29_29']",5,3.9480568328306925e-06,-3593.57,-12.4411
30_20,"['29_4', '28_16']",5,3.316149280569301e-06,-3700.79,-11.8188
30_11,"['29_61', '29_59']",5,3.0705592544511552e-06,-3620.95,-12.2517
30_42,"['29_68', '29_61']",5,2.5132300278240687e-06,-3622.81,-12.2296
30_47,"['29_29', '29_4']",5,1.9774075041046344e-06,-3690.88,-11.9765
30_89,"['28_16', '28_56']",5,1.5209762310950473e-06,-3639.01,-12.0976
30_53,"['28_56', '29_68']",5,1.5110406286410564e-06,-3679.15,-12.0493
30_83,"['29_47', '29_61']",5,9.975248178980734e-07,-3598.05,-12.2541
30_12,"['29_81', '28_16']",5,5.640228786119841e-07,-3634.3,-12.1347
30_85,"['29_85', '29_40']",6,2.031512647568563e-05,-3735.04,-11.8215
30_71,"['29_81', '28_45']",6,8.470178580320875e-06,-3651.64,-12.1238
30_74,"['29_68', '29_70']",6,5.797043424038548e-06,-3610.23,-12.2678
30_79,"['28_56', '29_57']",6,4.525450834549997e-06,-3702.44,-11.8319
30_60,"['29_36', '29_56']",6,4.511886141260272e-06,-3638.57,-12.1597
30_26,"['29_40', '28_45']",6,3.6934666934492807e-06,-3603.36,-12.2928
30_25,"['28_16', '29_81']",6,3.1118662065399173e-06,-3654.57,-12.1145
30_44,"['29_85', '29_22']",6,3.0666592053706654e-06,-3612.69,-12.2557
30_13,"['29_36', '28_7']",6,2.3869381868848206e-06,-3640.08,-12.147
30_33,"['28_24', '28_45']",6,2.2663109398153685e-06,-3624.12,-12.2444
30_18,"['29_24', '29_54']",6,2.09609924939896e-06,-3598.77,-12.3393
30_23,"['29_61', '28_45']",6,2.020385432057871e-06,-3600.1,-12.3241
30_40,"['28_43', '28_52']",6,6.920502188098437e-07,-3633.98,-12.1832
30_73,"['29_24', '28_56']",7,1.1738807966107983e-05,-3807.12,-11.851
30_2,"['29_70', '28_56']",7,9.297956236231529e-06,-3706.79,-11.8993
30_56,"['29_36', '28_16']",7,6.923860120630446e-06,-3606.92,-12.4416
30_9,"['28_52', '29_81']",7,4.80608321133619e-06,-3644.78,-12.2111
30_87,"['29_59', '28_43']",7,4.390187925877263e-06,-3706.16,-11.9288
30_22,"['29_81', '28_16']",7,3.933585695880944e-06,-3616.66,-12.316
