cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy
59_88,"['58_86', '54_15']",1,inf,-3375.23,-11.5518
58_35,"['57_29', '57_13']",1,inf,-3515.22,-10.515
59_59,"['58_40', '57_60']",1,1.5834423643847854e-05,-3416.13,-11.0767
59_15,"['58_74', '58_4']",1,1.4385745358825789e-05,-3429.19,-10.9766
59_58,"['54_15', '58_38']",1,8.88931215954431e-06,-3384.76,-11.5016
59_52,"['58_19', '58_70']",1,6.913372224066199e-06,-3504.13,-10.5947
59_65,"['58_18', '58_4']",1,6.770599207545846e-06,-3402.86,-11.1078
57_60,"['54_43', '54_15']",1,6.587620594433864e-06,-3387.74,-11.4839
59_77,"['58_84', '58_23']",1,5.611835811548836e-06,-3391.26,-11.3049
56_23,"['55_13', '55_65']",1,4.235928453566333e-06,-3395.01,-11.2755
59_67,"['57_13', '58_73']",1,2.484266323354127e-06,-3506.04,-10.5325
59_32,"['57_60', '57_13']",1,2.1760174620782638e-06,-3430.46,-10.9724
59_40,"['58_4', '58_70']",1,1.4494445327098278e-06,-3450.1,-10.9084
59_26,"['58_35', '58_19']",1,1.5470819849536648e-07,-3454.72,-10.6233
59_18,"['58_40', '57_22']",2,3.259713024019134e-05,-3552.0,-10.551
59_42,"['58_35', '58_86']",2,1.269372024328148e-05,-3461.63,-10.8279
54_15,"['53_10', '53_17']",2,1.0500595276351011e-05,-3378.94,-11.5869
58_73,"['57_52', '57_14']",2,1.0069078364201212e-05,-3482.68,-10.8099
59_31,"['57_22', '58_51']",2,9.174528277868835e-06,-3542.96,-10.5697
59_71,"['58_86', '58_40']",2,8.809742437622447e-06,-3519.2,-10.6379
59_9,"['57_13', '58_74']",2,8.582630838589826e-06,-3433.98,-11.0684
59_14,"['57_60', '58_83']",2,7.994894552466732e-06,-3397.5,-11.314
59_76,"['58_51', '58_73']",2,4.745689902508473e-06,-3495.07,-10.7043
59_89,"['54_15', '58_35']",2,3.812904331352637e-06,-3393.3,-11.5483
59_5,"['56_23', '58_86']",2,3.7353683939849226e-06,-3404.23,-11.1422
58_19,"['57_72', '57_34']",2,3.706433016252653e-06,-3490.11,-10.7394
59_22,"['58_83', '58_16']",2,3.2359083470697025e-06,-3497.78,-10.7005
59_8,"['58_18', '57_22']",2,3.0336307951367137e-06,-3528.03,-10.621
59_83,"['58_4', '58_38']",2,2.6472096612185206e-06,-3433.15,-11.1403
59_27,"['57_13', '58_35']",2,2.3688273827212364e-06,-3454.13,-10.9323
58_83,"['56_78', '57_18']",2,1.7810962302814454e-06,-3488.83,-10.8067
59_44,"['58_4', '58_18']",2,1.7751624008178213e-06,-3445.52,-10.9796
59_56,"['58_70', '57_13']",2,1.646255782834385e-06,-3515.51,-10.6554
59_66,"['58_73', '58_40']",2,1.4057752241812228e-06,-3513.23,-10.6874
59_75,"['57_13', '58_23']",2,1.327237991877324e-06,-3443.19,-11.0427
59_78,"['58_19', '58_19']",2,5.892974093396635e-07,-3488.84,-10.7534
59_23,"['58_51', '58_44']",3,4.1385939959044225e-05,-3619.85,-10.6199
59_47,"['58_31', '58_38']",3,9.610486310152083e-06,-3413.42,-11.1826
57_13,"['56_53', '56_87']",3,9.243132918069635e-06,-3406.57,-11.2248
59_16,"['58_35', '58_54']",3,5.864884037188925e-06,-3499.2,-10.7444
59_63,"['58_54', '58_4']",3,4.9857029335068975e-06,-3493.06,-10.7509
59_86,"['58_86', '58_35']",3,3.8876765648435145e-06,-3528.95,-10.6252
59_45,"['58_83', '58_70']",3,2.6202392615711208e-06,-3475.8,-10.8699
59_43,"['58_70', '58_44']",3,2.303156537438663e-06,-3459.61,-10.9594
59_7,"['58_19', '58_18']",3,2.0098416092621595e-06,-3514.57,-10.6993
59_74,"['58_4', '58_51']",3,1.6916575890415455e-06,-3517.11,-10.6782
58_86,"['57_84', '55_10']",3,1.0765897938735533e-06,-3446.94,-11.0129
59_85,"['58_18', '58_54']",3,7.246716240686302e-07,-3441.88,-11.1536
59_72,"['57_13', '58_44']",3,7.205715768565873e-07,-3442.39,-11.0813
59_64,"['58_18', '58_18']",4,1.2053652160234261e-05,-3473.53,-10.9679
59_49,"['58_16', '58_70']",4,1.106479842118323e-05,-3533.3,-10.6553
59_68,"['58_70', '58_54']",4,8.876013289814556e-06,-3525.93,-10.7102
59_70,"['58_16', '58_40']",4,3.310878016022412e-06,-3458.22,-11.0301
59_53,"['58_19', '54_15']",4,2.7062129074529936e-06,-3431.35,-11.1826
59_81,"['58_18', '58_54']",4,2.103580300016672e-06,-3517.18,-10.7445
59_37,"['58_73', '58_70']",4,1.4465107377916037e-06,-3498.29,-10.786
59_61,"['58_70', '58_86']",4,1.3730073245881624e-06,-3448.11,-11.0429
59_13,"['58_86', '58_18']",4,1.2917362996690636e-06,-3460.82,-10.9858
59_69,"['58_70', '58_83']",4,1.2726672744127217e-06,-3476.49,-10.8969
59_38,"['58_86', '58_70']",4,1.1984638531482313e-06,-3447.48,-11.0978
59_48,"['58_74', '58_69']",4,8.092102088843811e-07,-3442.58,-11.1313
59_80,"['58_35', '58_16']",4,3.2358279898173334e-07,-3515.47,-10.7783
59_46,"['58_51', '58_74']",5,9.708725052724693e-06,-3542.9,-10.656
59_29,"['57_60', '56_23']",5,7.958462938633673e-06,-3441.69,-11.2176
59_79,"['58_70', '58_54']",5,4.487709142340493e-06,-3511.06,-10.8137
58_18,"['57_13', '56_78']",5,2.2044515506323715e-06,-3473.94,-10.987
59_39,"['58_86', '57_13']",5,2.014041657625717e-06,-3448.84,-11.0549
59_20,"['58_16', '58_73']",5,1.955338414845783e-06,-3512.4,-10.8
59_50,"['58_19', '57_60']",5,1.920636731850083e-06,-3506.57,-10.8244
59_0,"['54_15', '57_22']",5,1.4353106088225723e-06,-3446.45,-11.1897
59_19,"['58_51', '58_50']",5,1.3014026498419653e-06,-3489.39,-10.9324
59_24,"['58_83', '58_4']",5,5.237278486291997e-07,-3454.42,-11.0511
59_12,"['58_86', '58_19']",6,0.9997545735090209,-3631.22,-10.6714
59_57,"['58_19', '58_73']",6,1.1819005429893209e-05,-3575.78,-10.7204
59_33,"['58_73', '58_38']",6,4.529110902487578e-06,-3507.94,-10.9115
59_1,"['58_74', '58_69']",6,4.368536397577726e-06,-3531.89,-10.8118
59_28,"['57_22', '57_60']",6,1.8351656585678843e-06,-3450.27,-11.1325
59_36,"['57_13', '58_86']",6,1.8261317934073496e-06,-3451.92,-11.1058
59_11,"['57_60', '56_23']",6,1.6700222953701991e-06,-3444.69,-11.2396
59_35,"['58_73', '58_50']",6,1.5409819147104523e-06,-3443.89,-11.2593
59_17,"['58_70', '58_18']",6,4.1968903926882055e-07,-3473.63,-11.0686
59_34,"['56_23', '58_18']",6,3.0561635323277457e-07,-3454.64,-11.0796
59_3,"['58_54', '58_74']",7,3.280744292919078e-05,-3590.0,-10.8048
59_6,"['58_54', '58_74']",7,1.431017311612235e-05,-3587.16,-10.8353
59_62,"['58_31', '57_22']",7,3.4493197883450024e-06,-3455.29,-11.126
59_87,"['57_60', '58_50']",7,2.2464870792128783e-06,-3452.08,-11.1645
59_82,"['58_44', '56_23']",7,1.4129090674630067e-06,-3458.56,-11.1236
59_84,"['58_18', '56_23']",8,8.146440325899818e-07,-3460.89,-11.1408
59_10,"['57_60', '57_13']",8,6.013313090455963e-07,-3454.79,-11.281
59_60,"['58_69', '58_73']",9,1.000004147045896,-3477.03,-13.4878
59_73,"['58_74', '56_23']",9,2.388845905548762e-05,-3575.41,-11.1931
59_54,"['54_15', '58_74']",9,4.574773816943006e-06,-3487.06,-11.4232
59_25,"['58_73', '58_19']",10,2.768007594565805e-06,-3487.07,-12.4901
59_55,"['58_35', '57_13']",10,8.103764611781979e-07,-3512.99,-11.4888
59_4,"['58_44', '58_86']",11,1.23852452885878e-06,-3513.19,-12.5789
59_2,"['54_15', '57_60']",12,inf,-999999.0,-999999.0
59_51,"['56_23', '58_86']",12,1.999740169956753,-999999.0,-999999.0
59_21,"['58_18', '58_19']",12,0.0,-999999.0,-999999.0
59_30,"['58_73', '58_86']",12,0.0,-999999.0,-999999.0
59_41,"['58_69', '58_68']",12,0.0,-999999.0,-999999.0
