cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy
88_32,"['87_61', '86_79']",1,inf,-3246.89,-10.1583
89_64,"['88_40', '86_23']",1,inf,-3382.59,-9.42137
88_43,"['87_51', '87_61']",1,2.5899168764954415e-05,-3257.05,-10.0288
89_74,"['88_87', '87_61']",1,1.9299230507382075e-05,-3273.01,-9.94072
89_28,"['88_83', '86_23']",1,1.2752505205253545e-05,-3324.93,-9.6178
89_39,"['87_61', '88_32']",1,6.892563232297485e-06,-3295.57,-9.92868
89_38,"['88_43', '88_32']",1,2.3044294959756073e-06,-3301.78,-9.84138
89_19,"['88_40', '88_87']",1,2.17149338810252e-06,-3362.38,-9.4935
89_37,"['88_32', '88_43']",1,2.0534548760171153e-06,-3298.87,-9.89713
89_31,"['88_40', '88_51']",1,1.7293971728284194e-06,-3367.68,-9.45285
89_23,"['88_37', '88_32']",1,1.6521890069649679e-06,-3316.52,-9.71642
89_35,"['88_21', '88_51']",1,1.590915967524492e-06,-3342.89,-9.57938
89_89,"['88_87', '88_37']",1,1.5404855212568058e-06,-3314.46,-9.7357
89_30,"['86_46', '88_40']",1,1.3699715812359823e-06,-3320.72,-9.67143
88_69,"['87_51', '85_22']",1,1.3634340725714034e-06,-3300.7,-9.84888
89_66,"['88_86', '88_43']",1,1.312413620154584e-06,-3311.53,-9.75154
89_84,"['88_51', '88_86']",1,1.2062501921814132e-06,-3351.53,-9.51089
89_45,"['87_61', '88_51']",1,1.1147144364696065e-06,-3308.49,-9.79367
89_55,"['88_78', '88_56']",1,7.1242103688729e-07,-3312.24,-9.74074
89_52,"['88_43', '87_61']",1,6.015125991074846e-07,-3308.04,-9.81659
89_10,"['87_61', '87_41']",2,1.2431229411641556e-05,-3247.21,-10.2736
89_4,"['87_61', '88_50']",2,1.055810669737873e-05,-3335.3,-9.69617
88_56,"['86_65', '86_23']",2,1.0307442080650898e-05,-3276.28,-9.95274
89_78,"['88_40', '88_40']",2,8.308362731657943e-06,-3383.86,-9.43824
89_5,"['88_50', '88_21']",2,3.488234493890217e-06,-3338.63,-9.67864
88_40,"['87_43', '86_23']",2,3.431664062921668e-06,-3381.28,-9.47213
87_61,"['84_21', '86_46']",2,3.322773086701817e-06,-3298.42,-9.94412
89_67,"['88_87', '88_32']",2,3.1715867886367424e-06,-3302.98,-9.87798
86_46,"['84_55', '85_22']",2,2.6041370246887752e-06,-3354.76,-9.58692
89_81,"['86_46', '86_23']",2,2.520756314320844e-06,-3368.93,-9.51211
89_24,"['88_86', '88_86']",2,2.3337272418330406e-06,-3363.36,-9.5235
89_47,"['88_22', '87_61']",2,1.8411230596619477e-06,-3300.45,-9.92734
89_73,"['88_83', '88_78']",2,1.7587898800326105e-06,-3370.18,-9.4994
89_49,"['88_78', '87_61']",2,1.7204620400687713e-06,-3309.14,-9.87697
89_20,"['88_32', '86_23']",2,1.597350994942513e-06,-3343.4,-9.61825
88_87,"['87_51', '87_36']",2,1.341433843298872e-06,-3310.61,-9.81414
89_21,"['86_46', '88_15']",2,1.2199228148469829e-06,-3338.9,-9.64588
89_75,"['88_51', '88_50']",2,1.2012776601822522e-06,-3361.22,-9.52831
89_11,"['88_51', '88_17']",2,8.435046452766872e-07,-3313.99,-9.74584
89_63,"['88_78', '88_78']",2,7.450112972362565e-07,-3321.28,-9.73524
89_80,"['88_43', '88_86']",2,3.8189574647558494e-07,-3354.77,-9.53672
89_25,"['88_69', '88_87']",2,3.3341036012141095e-07,-3344.75,-9.61716
89_22,"['88_40', '88_83']",3,4.20424300869909e-05,-3391.71,-9.49665
89_27,"['88_40', '88_43']",3,1.21385052733352e-05,-3283.27,-10.038
89_15,"['88_70', '88_70']",3,8.34195300242793e-06,-3288.25,-10.0093
