cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy
24_75,"['23_15', '23_15']",1,inf,-3597.11,-12.8701
23_16,"['22_49', '22_78']",1,inf,-3858.07,-11.9386
24_40,"['23_21', '23_15']",1,3.177919160736945e-05,-3605.39,-12.5273
24_12,"['23_86', '23_70']",1,1.8606405920582514e-05,-3827.14,-12.0119
24_76,"['23_20', '23_16']",1,1.6954039703333287e-05,-3842.5,-11.9903
23_15,"['22_4', '22_79']",1,8.325000129426843e-06,-3597.15,-12.768
24_84,"['23_33', '23_59']",1,8.242411211416043e-06,-3639.23,-12.4619
24_2,"['23_57', '23_16']",1,5.043127802488456e-06,-3763.68,-12.0733
24_29,"['23_20', '23_57']",1,3.281536341413206e-06,-3722.49,-12.2495
24_52,"['23_15', '23_11']",1,3.1035863777817e-06,-3667.8,-12.3249
24_36,"['23_70', '23_59']",1,1.5368170609968092e-06,-3665.16,-12.3461
24_49,"['22_45', '23_39']",1,1.2559699730598335e-06,-3794.95,-12.0718
24_19,"['23_86', '23_81']",1,1.2038973369563695e-06,-3725.24,-12.1191
24_83,"['23_16', '23_69']",2,2.9455713911469727e-05,-3888.31,-12.0299
24_33,"['23_11', '23_71']",2,2.8173103876051593e-05,-3628.8,-12.7824
24_6,"['23_81', '23_15']",2,1.4176580905245643e-05,-3738.68,-12.2598
23_70,"['22_78', '22_65']",2,1.320224214319887e-05,-3729.8,-12.2852
24_31,"['23_66', '23_21']",2,1.047356388215491e-05,-3633.36,-12.6669
24_16,"['23_87', '23_80']",2,9.383827834068073e-06,-3647.72,-12.531
24_21,"['22_12', '23_71']",2,9.254922429717873e-06,-3675.87,-12.399
24_8,"['23_86', '23_39']",2,8.897994451509322e-06,-3743.89,-12.225
24_43,"['23_69', '23_16']",2,4.19235839457332e-06,-3759.83,-12.1224
24_87,"['22_65', '23_32']",2,3.5318391094365325e-06,-3671.73,-12.4167
24_7,"['23_57', '23_16']",2,3.0018252493524273e-06,-3788.53,-12.0768
24_15,"['23_16', '23_15']",2,2.700377894876843e-06,-3752.05,-12.1578
24_24,"['23_66', '23_57']",2,2.5547362928052164e-06,-3642.92,-12.6359
24_66,"['22_45', '23_21']",2,2.45611118613013e-06,-3645.76,-12.5374
23_86,"['22_79', '22_45']",2,2.030194465878018e-06,-3750.71,-12.199
24_63,"['23_20', '23_33']",2,1.6907307324543443e-06,-3659.2,-12.4997
24_27,"['23_16', '23_69']",3,0.9997077903473058,-3906.17,-12.0317
24_80,"['23_16', '22_45']",3,2.050906696221783e-05,-3876.84,-12.0944
24_50,"['23_57', '23_33']",3,1.32265583448863e-05,-3683.86,-12.4236
24_4,"['23_80', '23_15']",3,9.461480707035817e-06,-3655.87,-12.6397
24_81,"['23_11', '23_80']",3,6.886572190873359e-06,-3713.15,-12.4234
24_53,"['23_80', '23_64']",3,4.480869600495252e-06,-3747.54,-12.3889
24_18,"['23_70', '23_20']",3,4.064888989980488e-06,-3768.88,-12.1634
24_3,"['23_81', '23_86']",3,3.882502987774398e-06,-3762.07,-12.2127
24_65,"['23_21', '23_33']",3,3.7159251336385246e-06,-3641.56,-12.7458
24_46,"['23_15', '23_81']",3,3.344289021592402e-06,-3753.68,-12.2226
24_57,"['23_71', '23_81']",3,2.8842919544974e-06,-3657.13,-12.6241
24_0,"['23_87', '23_81']",3,2.784102808764294e-06,-3669.47,-12.5018
24_39,"['23_86', '23_66']",3,2.6638334973310455e-06,-3665.89,-12.5038
24_88,"['23_70', '23_39']",3,2.44787509838823e-06,-3771.13,-12.1515
24_30,"['23_15', '23_15']",3,2.0250785126149195e-06,-3646.53,-12.6847
24_17,"['22_45', '23_16']",3,1.9558696736154344e-06,-3779.31,-12.1291
23_11,"['22_49', '22_49']",3,1.900425031526476e-06,-3722.68,-12.4194
24_42,"['23_39', '23_32']",3,1.8701447338504495e-06,-3661.94,-12.5161
23_39,"['22_70', '22_45']",3,1.6806586397791096e-06,-3795.79,-12.1122
24_41,"['23_48', '22_65']",3,1.6766585880240404e-06,-3660.39,-12.6037
24_89,"['23_16', '23_86']",3,1.2641060595078585e-06,-3751.0,-12.3047
24_34,"['23_71', '22_65']",3,1.1043362369928403e-06,-3661.67,-12.5894
24_82,"['23_86', '23_48']",4,2.4882819289695714e-05,-3800.76,-12.1218
23_81,"['22_40', '22_37']",4,6.6996861304428134e-06,-3777.68,-12.1622
24_38,"['23_11', '23_59']",4,4.580466682102791e-06,-3725.57,-12.4218
24_74,"['23_16', '23_21']",4,4.4943057555182886e-06,-3757.9,-12.3586
24_44,"['23_33', '23_86']",4,4.259839173571496e-06,-3755.37,-12.3802
23_57,"['22_89', '22_45']",4,2.9401085637555507e-06,-3782.41,-12.1413
24_85,"['23_33', '23_66']",4,2.8717558111192577e-06,-3644.09,-12.7534
24_67,"['23_71', '23_33']",4,2.4731473877327294e-06,-3663.51,-12.5912
24_11,"['23_66', '23_33']",4,2.103875325096096e-06,-3658.72,-12.6534
24_45,"['23_80', '23_57']",4,1.6961308023232319e-06,-3668.96,-12.5527
23_66,"['22_2', '22_45']",4,1.662658406880841e-06,-3664.39,-12.5725
24_47,"['23_66', '23_80']",4,1.305022475978374e-06,-3660.85,-12.6119
24_25,"['23_11', '23_15']",4,1.277286135930507e-06,-3748.34,-12.4182
24_60,"['23_69', '23_86']",4,9.540945754024273e-07,-3771.31,-12.1989
23_32,"['22_45', '22_49']",4,9.507865890668025e-07,-3689.17,-12.4324
24_58,"['23_70', '23_48']",4,3.0114735059395304e-07,-3750.83,-12.395
24_26,"['22_78', '23_8']",5,1.8847980538032247e-05,-3867.91,-12.1487
24_13,"['23_15', '23_16']",5,6.4080029211236e-06,-3772.07,-12.2286
24_20,"['23_16', '23_66']",5,6.109319621233013e-06,-3691.0,-12.4739
24_62,"['23_18', '23_81']",5,5.368783413719903e-06,-3784.24,-12.1725
24_55,"['23_66', '23_32']",5,2.9494806473736462e-06,-3672.97,-12.5808
24_73,"['22_65', '23_59']",5,2.915872268993827e-06,-3674.66,-12.5805
24_86,"['23_33', '23_39']",5,2.177228142426683e-06,-3712.57,-12.4611
24_28,"['23_9', '23_32']",5,1.7620835239069413e-06,-3781.33,-12.1729
24_70,"['23_48', '23_81']",6,2.6501261237408105e-05,-3821.39,-12.1883
24_10,"['23_57', '23_33']",6,5.342675132380381e-06,-3689.04,-12.6661
24_71,"['23_32', '22_65']",6,5.164161142629166e-06,-3696.02,-12.4793
24_48,"['23_48', '23_39']",6,4.31639177353079e-06,-3787.75,-12.204
24_51,"['23_15', '23_16']",6,3.878938922838845e-06,-3793.22,-12.2018
24_14,"['23_81', '23_11']",6,1.6570863724305162e-06,-3778.74,-12.3272
24_5,"['21_46', '23_70']",7,1.5647125146408943e-05,-3856.71,-12.24
24_9,"['23_21', '23_39']",7,1.375923625826107e-05,-3699.54,-12.5687
24_72,"['23_11', '23_32']",7,1.1519219454011183e-05,-3709.83,-12.4795
24_56,"['23_81', '23_15']",7,5.009547462114952e-06,-3796.6,-12.3643
24_32,"['23_32', '23_80']",7,3.5407111865852455e-06,-3696.14,-12.5754
24_64,"['23_66', '23_18']",7,1.897709109316421e-06,-3689.95,-12.7408
24_79,"['23_18', '23_59']",8,9.389627909112925e-06,-3719.43,-12.672
24_78,"['23_16', '23_11']",8,5.2389779977243545e-06,-3767.09,-12.4871
24_37,"['23_18', '23_59']",8,2.7644946115272196e-06,-3711.01,-12.7673
24_59,"['23_18', '23_11']",8,2.3929585007749716e-06,-3748.81,-12.5486
24_61,"['23_18', '23_80']",9,4.718136218670137e-06,-3790.72,-12.5383
24_77,"['23_8', '23_71']",9,2.581944588376925e-06,-3724.38,-12.6828
24_22,"['23_33', '23_64']",10,1.594597340834405e-05,-3839.89,-13.0705
24_1,"['23_48', '23_33']",10,2.4475998665195355e-06,-3780.67,-13.4006
24_35,"['23_48', '23_16']",11,1.0000002742282919,-3794.58,-13.4908
24_23,"['23_33', '23_69']",12,inf,-999999.0,-999999.0
24_69,"['23_70', '23_16']",12,1.9996882717323778,-999999.0,-999999.0
24_54,"['23_66', '23_81']",12,0.0,-999999.0,-999999.0
24_68,"['23_11', '22_65']",12,0.0,-999999.0,-999999.0
