cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy
28_58,"['24_40', '24_40']",1,inf,-3560.62,-12.7757
28_56,"['27_3', '26_63']",1,inf,-3720.7,-11.7297
28_43,"['26_76', '27_77']",1,1.9975729633072643e-05,-3596.8,-12.2464
28_52,"['26_76', '27_50']",1,1.502267240026789e-05,-3585.43,-12.3532
28_24,"['27_6', '27_30']",1,1.3927105105466479e-05,-3684.31,-11.8795
28_57,"['27_60', '27_77']",1,1.0598202683862518e-05,-3565.99,-12.6098
27_77,"['25_71', '26_36']",1,1.0281294561381148e-05,-3574.38,-12.5782
28_16,"['27_65', '27_60']",1,9.111419473405285e-06,-3581.84,-12.4055
28_7,"['27_77', '27_85']",1,6.668826904751386e-06,-3654.72,-12.013
28_45,"['27_42', '27_50']",1,5.6897597135010115e-06,-3576.36,-12.4705
28_36,"['27_50', '24_40']",1,5.4090945153918105e-06,-3563.86,-12.6188
28_59,"['27_5', '27_42']",1,3.337566916147835e-06,-3614.78,-12.1422
27_60,"['26_50', '25_71']",1,2.0086774889117746e-06,-3576.2,-12.5069
28_14,"['27_49', '27_51']",1,1.6029476939820179e-06,-3618.46,-12.0274
28_86,"['27_85', '27_51']",1,1.591976322814216e-06,-3666.46,-11.9691
28_26,"['27_49', '27_65']",1,6.536233443597082e-07,-3607.34,-12.15
27_85,"['26_36', '26_63']",2,1.1272868759100952e-05,-3693.39,-11.9922
28_2,"['26_36', '27_46']",2,9.524813750149059e-06,-3605.33,-12.5108
28_71,"['27_85', '27_71']",2,6.987041891127733e-06,-3720.95,-11.8351
28_42,"['27_21', '27_71']",2,5.439366132245947e-06,-3738.92,-11.7901
27_3,"['26_48', '26_65']",2,4.6021637516778145e-06,-3695.52,-11.9412
28_17,"['27_51', '27_3']",2,3.3546315176220965e-06,-3667.93,-12.0526
28_8,"['24_40', '27_3']",2,1.701140717230425e-06,-3606.26,-12.2898
28_25,"['27_77', '27_50']",2,1.4982258191292791e-06,-3619.8,-12.1451
28_34,"['27_60', '27_5']",2,1.349689692017192e-06,-3619.6,-12.1498
28_3,"['27_19', '27_3']",2,8.853454564265782e-07,-3629.9,-12.1068
28_69,"['27_6', '27_51']",2,7.222379123191853e-07,-3628.93,-12.129
27_50,"['26_45', '26_44']",2,5.076872503452616e-07,-3654.74,-12.0853
28_70,"['26_63', '27_85']",2,8.745042348726278e-08,-3749.99,-11.7424
28_48,"['26_36', '27_85']",3,1.1854441876013275e-05,-3713.29,-12.0482
28_40,"['27_3', '27_71']",3,1.1041911041011594e-05,-3706.51,-12.081
28_49,"['27_6', '27_21']",3,9.526113766697882e-06,-3735.92,-11.9279
27_71,"['26_44', '26_63']",3,7.586315233358157e-06,-3742.74,-11.9089
28_74,"['27_85', '27_51']",3,5.815295547825817e-06,-3634.86,-12.1511
27_21,"['26_63', '26_45']",3,5.638745369586651e-06,-3772.59,-11.7469
28_22,"['27_77', '27_21']",3,5.389087413449328e-06,-3746.45,-11.8113
27_5,"['26_76', '26_36']",3,2.4834287042386513e-06,-3646.01,-12.1204
28_89,"['27_26', '27_49']",3,2.4400788421378506e-06,-3621.09,-12.2651
28_76,"['27_85', '27_6']",3,1.5019546350899962e-06,-3622.2,-12.1867
28_63,"['26_36', '27_6']",3,1.4953545510729061e-06,-3667.56,-12.0869
28_61,"['27_87', '26_65']",3,1.09596045254766e-06,-3607.02,-12.298
28_20,"['27_6', '27_6']",3,6.161804047112488e-07,-3636.66,-12.1394
28_1,"['27_21', '26_63']",4,1.010905128522563e-05,-3783.16,-11.7812
28_11,"['27_51', '26_36']",4,8.750332709778997e-06,-3648.13,-12.1358
28_9,"['26_65', '27_77']",4,7.167514040528345e-06,-3614.2,-12.3703
28_23,"['24_40', '23_15']",4,7.03052190283964e-06,-3607.67,-12.6872
28_79,"['27_2', '27_3']",4,6.753219752328155e-06,-3750.01,-11.8201
28_66,"['27_3', '27_87']",4,5.357951401344239e-06,-3676.02,-12.1165
28_65,"['27_26', '26_65']",4,3.517374672843926e-06,-3748.08,-11.8671
28_32,"['27_51', '26_76']",4,3.2050953777801445e-06,-3625.32,-12.2162
28_83,"['26_36', '27_5']",4,3.0920090122024903e-06,-3660.31,-12.1211
28_44,"['27_77', '27_5']",4,1.4550115745078448e-06,-3737.11,-12.1054
28_18,"['27_87', '26_63']",4,1.1487748193757726e-06,-3639.99,-12.1451
26_76,"['25_55', '25_45']",4,1.0531462130186256e-06,-3628.36,-12.2125
28_88,"['27_77', '27_6']",4,5.056872248855367e-07,-3639.57,-12.1835
28_62,"['27_21', '26_63']",5,9.079512219977902e-06,-3759.53,-11.837
28_15,"['26_63', '27_46']",5,7.78553008435881e-06,-3756.71,-11.9638
28_30,"['27_3', '27_60']",5,3.3558383802436287e-06,-3676.68,-12.1165
