cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy
71_39,"['70_3', '70_68']",1,inf,-3311.41,-10.715
73_80,"['72_80', '72_55']",1,inf,-3443.16,-9.84611
73_56,"['72_49', '71_27']",1,1.584117738832127e-05,-3325.88,-10.5132
72_49,"['71_39', '71_35']",1,1.463609114590833e-05,-3314.17,-10.6596
73_39,"['72_76', '72_49']",1,3.248134722097064e-06,-3425.39,-10.0226
73_0,"['72_75', '72_60']",1,2.8600386235800085e-06,-3345.86,-10.2508
73_29,"['72_77', '72_45']",1,2.773139552790264e-06,-3371.96,-10.1945
73_35,"['72_85', '72_16']",1,2.736039774310728e-06,-3422.96,-10.042
73_51,"['72_77', '72_6']",1,1.1655551839271572e-06,-3414.26,-10.0471
73_9,"['72_49', '72_14']",1,1.1457893427260574e-06,-3390.34,-10.1385
73_40,"['72_85', '72_14']",1,9.950570781397657e-07,-3438.93,-10.0192
73_54,"['72_49', '71_27']",1,9.74357477538816e-07,-3413.57,-10.1129
72_77,"['71_55', '71_46']",1,1.419652948631358e-07,-3330.04,-10.3734
73_67,"['72_32', '72_60']",2,1.3594966069564698e-05,-3357.97,-10.4977
73_32,"['72_87', '72_87']",2,1.016443311261013e-05,-3394.62,-10.2022
73_33,"['72_85', '72_87']",2,7.392127318135547e-06,-3360.38,-10.3943
73_66,"['72_77', '72_60']",2,5.922375073942397e-06,-3365.32,-10.2676
73_19,"['72_86', '72_80']",2,5.013438929879757e-06,-3455.92,-9.91186
72_60,"['71_60', '71_4']",2,4.893085123054421e-06,-3408.4,-10.1671
73_21,"['72_85', '72_14']",2,4.544121950432549e-06,-3421.18,-10.0871
73_26,"['72_85', '72_40']",2,4.223625961204974e-06,-3329.93,-10.5355
73_70,"['72_16', '72_77']",2,3.2501816189340265e-06,-3448.18,-9.99819
73_42,"['72_59', '71_43']",2,3.1014531253535016e-06,-3452.86,-9.94918
72_16,"['71_43', '71_84']",2,2.4602761478012453e-06,-3414.73,-10.0935
72_85,"['71_39', '71_43']",2,1.9437811522919652e-06,-3405.99,-10.1729
73_36,"['72_16', '72_2']",2,1.4389525340443914e-06,-3437.56,-10.0266
73_82,"['72_14', '71_27']",2,1.397903336638678e-06,-3451.99,-9.95448
73_53,"['72_2', '72_86']",2,1.305787334628516e-06,-3431.79,-10.0389
73_76,"['71_43', '72_75']",2,1.1941217444905704e-06,-3431.39,-10.0666
73_12,"['72_75', '72_14']",2,1.1149558829395107e-06,-3391.39,-10.2295
73_62,"['72_77', '72_60']",2,4.798620967305803e-07,-3421.21,-10.0773
73_18,"['71_39', '72_45']",3,1.589657736528677e-05,-3344.01,-10.5763
73_61,"['72_2', '72_34']",3,1.4071828757672103e-05,-3330.07,-10.7076
73_74,"['72_60', '72_75']",3,5.1761157030186315e-06,-3390.28,-10.2711
73_89,"['71_43', '71_27']",3,4.780183268780464e-06,-3459.97,-9.97253
73_38,"['72_2', '71_39']",3,4.210125190865392e-06,-3428.15,-10.0816
73_86,"['72_77', '71_39']",3,3.096169942687616e-06,-3366.34,-10.3509
72_14,"['71_84', '71_43']",3,3.0748797117714308e-06,-3455.06,-9.99839
73_84,"['72_86', '72_60']",3,2.7226065032485444e-06,-3435.09,-10.0789
73_7,"['72_76', '71_27']",3,2.4833088990717075e-06,-3436.25,-10.0459
73_55,"['72_76', '72_16']",3,2.4280095471072474e-06,-3407.69,-10.1882
73_30,"['72_40', '71_39']",3,2.3766433631653553e-06,-3373.3,-10.3272
73_75,"['72_80', '72_30']",3,2.1252125020264272e-06,-3378.51,-10.2766
71_43,"['70_46', '70_60']",3,1.9135351974228546e-06,-3461.36,-9.93323
73_69,"['72_60', '72_14']",3,1.7585160117031362e-06,-3432.68,-10.0809
73_81,"['72_85', '72_55']",3,1.4715522637159052e-06,-3421.65,-10.1339
73_25,"['72_73', '72_55']",3,1.2569543035253825e-06,-3438.28,-10.0268
73_85,"['71_39', '72_77']",3,1.0520901981819663e-06,-3366.27,-10.4721
73_23,"['72_60', '72_2']",3,1.028656818657505e-06,-3413.31,-10.1845
73_27,"['72_77', '71_43']",3,7.451262332701814e-07,-3402.34,-10.2185
73_3,"['71_43', '72_77']",3,3.185303410893271e-07,-3391.44,-10.2541
73_24,"['71_39', '72_25']",4,1.2233547501825224e-05,-3346.85,-10.5896
73_49,"['72_76', '71_27']",4,7.668857829768069e-06,-3402.03,-10.2583
73_16,"['72_6', '72_49']",4,6.473836075515438e-06,-3416.69,-10.2168
73_50,"['71_39', '72_85']",4,4.940318136803591e-06,-3412.56,-10.2298
73_41,"['72_73', '72_75']",4,4.230491662489738e-06,-3369.33,-10.3983
72_40,"['70_33', '71_39']",4,3.937694725871194e-06,-3374.32,-10.373
73_17,"['72_16', '72_14']",4,3.916661372377225e-06,-3440.18,-10.0294
73_20,"['72_85', '72_60']",4,2.820272565454813e-06,-3404.06,-10.2435
73_1,"['72_73', '72_5']",4,2.309310755322518e-06,-3430.38,-10.1318
73_28,"['72_76', '71_43']",4,1.4202798300639384e-06,-3460.66,-9.97891
73_52,"['72_60', '72_16']",4,1.3249537932373882e-06,-3422.67,-10.2053
72_34,"['71_39', '71_52']",4,1.2561880444870986e-06,-3384.66,-10.3587
73_63,"['72_80', '72_60']",4,7.303929481079016e-07,-3437.68,-10.1147
73_14,"['72_76', '72_2']",4,2.3826446760741963e-07,-3430.44,-10.1209
73_8,"['72_2', '72_25']",5,4.2079251670036925e-06,-3377.21,-10.3958
73_15,"['72_76', '72_49']",5,3.3877668662902277e-06,-3382.06,-10.3781
73_78,"['71_43', '71_39']",5,3.211734951209885e-06,-3448.5,-10.0476
73_45,"['72_25', '72_2']",5,2.932504412461797e-06,-3391.91,-10.3745
73_47,"['72_14', '72_49']",5,2.7731726785134546e-06,-3426.19,-10.2161
73_59,"['72_32', '72_76']",5,2.670440934545632e-06,-3370.55,-10.4023
73_44,"['72_40', '72_25']",5,1.9837147107791813e-06,-3405.77,-10.2793
73_73,"['72_45', '71_27']",5,1.926047834591002e-06,-3443.19,-10.0482
73_37,"['71_43', '72_34']",5,1.9095145299050566e-06,-3382.68,-10.3762
73_31,"['72_25', '72_85']",5,1.7736167993966832e-06,-3402.98,-10.3239
73_6,"['72_76', '72_16']",5,1.6879602435376428e-06,-3462.65,-10.0029
73_77,"['71_27', '72_2']",5,1.310587386690408e-06,-3462.53,-10.0108
73_13,"['72_54', '72_80']",5,9.64057365822216e-07,-3430.61,-10.1222
73_68,"['72_76', '71_27']",6,2.863431723355064e-05,-3466.64,-10.0305
73_64,"['72_34', '72_76']",6,5.650577741179581e-06,-3385.19,-10.4607
73_87,"['72_80', '72_30']",6,5.01298392785417e-06,-3445.07,-10.0907
73_83,"['71_39', '72_75']",6,3.5700982257862983e-06,-3379.32,-10.4932
73_46,"['72_34', '72_54']",6,2.4288095557842314e-06,-3433.54,-10.2128
73_60,"['71_39', '72_25']",6,2.007680597534438e-06,-3383.96,-10.4894
73_2,"['72_87', '71_39']",6,4.933622431541976e-07,-3391.7,-10.451
73_5,"['71_27', '71_43']",6,3.394636934986744e-07,-3448.29,-10.0573
73_48,"['72_87', '72_16']",6,3.1293028035045114e-07,-3402.25,-10.3777
73_72,"['71_27', '72_34']",7,0.9997815002259571,-3545.63,-10.0675
73_34,"['72_80', '72_14']",7,3.5113988369442075e-06,-3451.49,-10.0706
73_22,"['72_16', '72_5']",7,1.4353562384923933e-06,-3439.26,-10.8818
73_79,"['72_34', '72_40']",8,3.735736466036179e-05,-3493.52,-10.3327
73_43,"['71_27', '72_75']",8,1.455672341044059e-05,-3514.69,-10.166
73_4,"['72_54', '72_40']",8,2.381877169203981e-06,-3464.2,-10.8962
73_57,"['71_39', '72_40']",9,1.0000013980077518,-3464.99,-10.9159
73_88,"['72_86', '71_43']",9,2.1276457161717967e-05,-3503.85,-10.43
73_71,"['71_43', '72_60']",10,1.0917092552949756e-05,-3520.95,-10.4384
73_10,"['71_43', '72_45']",10,6.290504705173139e-06,-3518.33,-10.4602
73_65,"['71_43', '72_45']",11,2.4784322211062138e-05,-3529.19,-10.5265
73_11,"['72_55', '72_60']",12,inf,-999999.0,-999999.0
73_58,"['72_34', '72_32']",12,1.99976393178731,-999999.0,-999999.0
