cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy
4_48,"['2_64', '3_41']",1,inf,-4185.46,-15.2621
4_35,"['3_41', '3_49']",1,inf,-4691.99,-13.9588
4_37,"['3_87', '3_41']",1,2.3771825070597465e-05,-4464.6,-14.1397
4_70,"['3_60', '3_41']",1,1.3004572334468185e-05,-4358.93,-14.578
4_46,"['3_44', '3_41']",2,3.460096916907175e-05,-4213.38,-16.375
4_55,"['3_79', '3_49']",2,2.2007724576030453e-05,-4411.34,-15.4253
3_11,"['2_64', '1_39']",2,1.5669613152151372e-05,-4491.06,-14.6461
4_12,"['3_41', '3_44']",2,9.88886537921472e-06,-4342.65,-15.6163
4_85,"['2_64', '2_64']",2,9.428015308535744e-06,-4574.4,-14.4853
3_41,"['2_64', '2_4']",2,4.457456556960392e-06,-4419.36,-14.7994
4_88,"['2_64', '2_64']",2,2.4164587992051893e-06,-4583.13,-14.413
3_46,"['1_64', '2_25']",3,8.492277652963038e-05,-4219.8,-17.1753
4_67,"['3_44', '3_71']",3,2.616096444573907e-05,-4336.74,-16.6706
4_21,"['3_87', '3_65']",3,2.4747946216401363e-05,-4389.86,-16.5406
4_56,"['2_64', '2_64']",3,2.1519767332552257e-05,-4598.27,-14.4172
2_64,"['1_53', '1_39']",3,1.525545024523945e-05,-4583.86,-14.4428
4_68,"['3_79', '3_87']",3,1.4989215222303246e-05,-4520.59,-14.7767
3_87,"['2_64', '2_25']",3,1.1189179238017375e-05,-4437.65,-15.7356
4_78,"['3_11', '3_11']",3,3.4082842626232756e-06,-4444.75,-14.8695
4_41,"['3_44', '3_89']",4,8.036379955020174e-05,-4297.84,-17.3366
3_49,"['2_64', '2_14']",4,7.546826759209111e-05,-4896.5,-14.469
3_60,"['2_64', '1_39']",4,1.6147656712714963e-05,-4743.85,-14.7427
3_71,"['1_32', '2_3']",4,1.3180973575135535e-05,-4386.71,-17.0615
4_43,"['3_45', '3_45']",4,1.263874527367688e-05,-4431.49,-16.7663
4_1,"['3_71', '3_71']",4,1.05350330431697e-05,-4376.76,-17.1105
4_72,"['3_11', '3_60']",4,9.8673326186481e-06,-4532.9,-14.8257
4_33,"['3_41', '3_51']",4,7.958477329885854e-06,-4449.63,-15.5207
4_62,"['3_41', '3_44']",4,7.80799806543672e-06,-4416.01,-16.9923
4_31,"['3_35', '3_56']",4,4.884477765834271e-06,-4423.88,-16.9472
4_23,"['1_39', '3_11']",5,3.5150774597335045e-05,-4715.28,-14.8657
4_34,"['1_39', '3_82']",5,2.3687054842915418e-05,-4500.21,-15.7994
4_50,"['3_89', '3_71']",5,1.8926020814035955e-05,-4299.77,-18.0592
3_79,"['2_34', '2_64']",5,1.8865495635581533e-05,-4558.21,-15.1711
3_63,"['2_0', '1_32']",5,1.2550125044180953e-05,-4348.29,-17.4162
4_47,"['3_41', '3_60']",5,1.104635551308837e-05,-4619.45,-14.9542
4_15,"['3_79', '3_65']",5,7.687093572237672e-06,-4425.08,-16.9518
4_26,"['3_41', '3_56']",5,7.630883279476868e-06,-4454.36,-16.5926
4_83,"['3_61', '3_46']",5,5.6989114256887395e-06,-4346.46,-17.6797
4_18,"['2_64', '3_44']",5,3.1977338534313454e-06,-4620.53,-14.9099
4_14,"['3_46', '3_60']",6,1.0000192628569005,-4316.66,-34.8133
4_30,"['3_71', '3_46']",6,1.7799362293298298e-05,-4361.08,-18.2347
4_54,"['3_46', '3_45']",6,1.506081897802242e-05,-4514.55,-16.1242
4_27,"['3_51', '3_79']",6,1.3727201936431196e-05,-4565.82,-15.502
4_39,"['3_58', '3_60']",6,1.234600040226379e-05,-4688.5,-15.2993
4_40,"['3_60', '3_51']",6,1.1528885606147295e-05,-4765.11,-15.262
4_82,"['3_60', '3_71']",6,1.075957420972521e-05,-4484.77,-17.126
4_59,"['3_44', '2_64']",6,7.396116288803213e-06,-4581.12,-15.3066
4_79,"['3_20', '3_56']",6,5.642891683856073e-06,-4442.45,-17.3941
4_75,"['3_46', '3_56']",6,4.7104049157627675e-06,-4420.4,-17.4218
4_45,"['3_89', '3_65']",7,2.392354199024882e-05,-4376.26,-31.8211
4_28,"['3_63', '3_41']",7,1.4571407685874482e-05,-4539.83,-16.288
4_76,"['3_58', '3_11']",7,1.2447453262182835e-05,-4530.07,-16.7511
4_84,"['3_11', '3_69']",7,1.1526459898707708e-05,-4664.65,-15.3346
4_7,"['3_60', '3_69']",7,1.0851810712547885e-05,-4622.55,-15.4808
4_32,"['3_42', '3_47']",7,1.048035252714288e-05,-4457.19,-17.5876
4_81,"['3_69', '3_63']",7,1.0099348225857442e-05,-4609.79,-16.1795
4_0,"['3_71', '3_65']",7,5.55864596019682e-06,-4411.63,-19.2812
4_2,"['3_71', '3_82']",7,2.5923735672142115e-06,-4443.19,-17.8258
4_86,"['3_79', '3_71']",8,2.3466288061668095e-05,-4653.77,-16.2588
4_66,"['3_71', '3_60']",8,2.0488199384249648e-05,-4480.41,-18.0524
4_69,"['3_79', '3_46']",8,1.8517871531698446e-05,-4547.34,-17.6604
4_64,"['3_25', '3_69']",8,1.1451997990618638e-05,-4605.26,-16.467
4_57,"['3_69', '2_64']",8,1.068995426444982e-05,-4837.7,-15.6076
