cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy
44_29,"['43_23', '42_23']",1,inf,-3417.08,-11.8138
45_25,"['43_27', '44_11']",1,inf,-3707.49,-10.9597
46_41,"['45_21', '45_71']",1,6.848154603657323e-06,-3583.17,-11.0225
45_56,"['44_56', '43_44']",1,5.117655286893192e-06,-3446.35,-11.7641
45_21,"['44_11', '43_27']",1,4.981640989809493e-06,-3596.25,-10.9685
45_71,"['44_52', '44_48']",1,4.790360209781685e-06,-3531.15,-11.1962
46_26,"['44_24', '45_71']",1,4.485728691614213e-06,-3561.37,-11.0967
46_79,"['44_55', '45_56']",1,4.476162755234931e-06,-3496.99,-11.4315
46_46,"['44_55', '45_89']",1,4.261008265474969e-06,-3483.06,-11.5374
46_83,"['44_29', '45_71']",1,4.074490830310461e-06,-3451.77,-11.6026
46_49,"['45_36', '45_75']",1,3.4207930845241883e-06,-3485.26,-11.4835
46_22,"['45_60', '45_71']",1,2.8442380416036876e-06,-3505.59,-11.3153
46_72,"['45_71', '45_21']",1,2.805366686583078e-06,-3567.27,-11.0764
46_47,"['44_29', '45_89']",1,2.181174361830104e-06,-3432.46,-11.7847
46_70,"['44_55', '45_27']",1,1.8189079763409185e-06,-3459.35,-11.5914
46_80,"['45_79', '45_29']",1,1.7265650916855324e-06,-3460.09,-11.5596
46_36,"['45_60', '45_27']",1,1.5448135354930599e-06,-3491.15,-11.4637
46_50,"['45_70', '44_2']",2,1.3412022246803051e-05,-3423.78,-11.8173
46_66,"['45_21', '45_21']",2,1.3142159500512555e-05,-3600.84,-11.0145
46_44,"['43_27', '45_62']",2,7.704838337619491e-06,-3525.25,-11.3594
45_36,"['43_36', '44_6']",2,5.994341794161415e-06,-3506.32,-11.4728
46_17,"['45_27', '45_21']",2,5.976436511862297e-06,-3565.2,-11.1086
46_61,"['45_27', '44_2']",2,5.464089839090837e-06,-3448.85,-11.8005
46_39,"['45_27', '45_35']",2,5.303209422642257e-06,-3464.66,-11.6071
46_73,"['45_71', '45_71']",2,3.682219017808058e-06,-3534.25,-11.1996
46_78,"['45_21', '45_65']",2,3.4630986586434765e-06,-3470.19,-11.5907
46_67,"['45_36', '45_35']",2,3.044158171139283e-06,-3514.48,-11.4532
46_86,"['44_24', '44_29']",2,2.9543836732530134e-06,-3488.11,-11.5754
46_29,"['45_52', '45_79']",2,2.9232465887584073e-06,-3432.59,-11.8134
45_27,"['44_31', '44_6']",2,2.7130263360364274e-06,-3453.55,-11.6521
46_20,"['44_29', '45_27']",2,2.0430625737399253e-06,-3462.07,-11.6423
46_56,"['45_60', '44_55']",2,1.9083824706387763e-06,-3567.96,-11.1069
46_54,"['45_52', '45_70']",2,1.7941709683888492e-06,-3452.9,-11.7365
46_19,"['44_29', '45_29']",2,1.6027851189466738e-06,-3463.1,-11.6222
46_74,"['43_27', '45_25']",2,1.4085308791474278e-06,-3594.94,-11.0608
46_55,"['45_36', '45_21']",2,1.1741445154324587e-06,-3514.57,-11.4236
46_8,"['45_79', '43_27']",2,8.650129434461521e-07,-3492.96,-11.5068
46_23,"['43_27', '45_56']",2,6.739638101358741e-07,-3488.2,-11.527
45_79,"['44_2', '44_29']",2,6.642295156906433e-07,-3453.54,-11.7255
46_1,"['43_27', '45_36']",3,2.6588855586213613e-05,-3634.17,-11.0159
46_2,"['45_71', '45_62']",3,1.1060393929817513e-05,-3443.79,-11.82
46_16,"['45_62', '45_35']",3,8.762171319705975e-06,-3430.44,-11.85
46_27,"['45_71', '44_29']",3,7.767212507805605e-06,-3519.87,-11.4776
46_11,"['45_60', '45_62']",3,7.3171032914803295e-06,-3541.54,-11.2465
46_3,"['45_13', '45_62']",3,6.527359604284338e-06,-3479.97,-11.6077
46_87,"['45_29', '45_27']",3,5.5561668985934815e-06,-3468.38,-11.6418
46_5,"['45_79', '45_62']",3,4.773823299900329e-06,-3456.23,-11.7444
46_51,"['45_56', '45_66']",3,4.133662428115885e-06,-3476.57,-11.6351
45_52,"['44_11', '44_63']",3,4.06402234905767e-06,-3493.5,-11.5257
43_27,"['42_19', '42_28']",3,3.65235030453477e-06,-3527.92,-11.3623
46_34,"['45_36', '44_55']",3,3.141701117985852e-06,-3458.28,-11.7263
46_76,"['45_36', '45_21']",3,2.6978577985728336e-06,-3527.52,-11.4499
46_25,"['45_56', '45_13']",3,2.381694498541604e-06,-3488.77,-11.5801
46_30,"['43_27', '45_66']",3,1.5405109499565436e-06,-3560.76,-11.2185
46_12,"['44_24', '43_27']",3,1.297824486974879e-06,-3585.41,-11.1988
46_37,"['44_55', '45_21']",3,1.2523479848013773e-06,-3585.96,-11.1631
46_24,"['44_29', '45_62']",3,1.0586329976342789e-06,-3463.09,-11.7038
46_33,"['45_56', '45_56']",3,6.006236868266983e-07,-3490.94,-11.5435
46_69,"['45_58', '45_37']",4,1.4804552934592992e-05,-3559.88,-11.3337
46_38,"['45_62', '45_36']",4,1.1309514647777385e-05,-3435.36,-11.8724
