cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy
88_32,"['87_61', '86_79']",1,inf,-3246.89,-10.1583
88_40,"['87_43', '86_23']",1,inf,-3381.28,-9.47213
88_43,"['87_51', '87_61']",1,1.2959366964974237e-05,-3257.05,-10.0288
86_46,"['84_55', '85_22']",1,5.624445034942408e-06,-3354.76,-9.58692
88_86,"['87_48', '87_89']",1,5.376032921480008e-06,-3358.09,-9.54636
88_55,"['86_46', '87_61']",1,5.190503864882794e-06,-3344.91,-9.61997
87_61,"['84_21', '86_46']",1,3.373628497890936e-06,-3298.42,-9.94412
88_69,"['87_51', '85_22']",1,2.554776589902017e-06,-3300.7,-9.84888
88_87,"['87_51', '87_36']",1,2.20631367266559e-06,-3310.61,-9.81414
88_56,"['86_65', '86_23']",1,2.0113695581345027e-06,-3276.28,-9.95274
88_51,"['87_36', '87_48']",1,1.9609740710482445e-06,-3361.1,-9.53423
86_23,"['85_77', '84_55']",1,1.878303449282201e-06,-3375.88,-9.4911
88_78,"['87_48', '87_31']",1,1.6274187489335712e-06,-3366.94,-9.53286
88_21,"['87_48', '86_79']",1,1.4764750138565105e-06,-3330.68,-9.70744
88_42,"['86_46', '86_23']",1,1.1756849942029671e-06,-3374.47,-9.51447
88_50,"['87_86', '85_22']",1,6.901258445856821e-07,-3313.03,-9.72319
88_83,"['87_0', '86_23']",1,6.00942593625563e-07,-3368.24,-9.52671
88_37,"['87_86', '87_51']",1,3.2078526970869107e-07,-3331.82,-9.69355
88_70,"['86_82', '87_0']",2,8.324637863029342e-06,-3294.22,-9.97967
87_41,"['85_1', '86_46']",2,8.063800660111621e-06,-3262.28,-10.0917
86_45,"['84_81', '85_10']",2,7.95240717656306e-06,-3287.69,-10.0599
88_45,"['86_45', '87_51']",2,6.825525173100668e-06,-3274.62,-10.07
88_17,"['86_65', '87_0']",2,6.573678064328381e-06,-3289.07,-10.0356
88_22,"['86_46', '86_45']",2,6.4565195610691594e-06,-3267.81,-10.0782
88_72,"['87_31', '86_65']",2,5.2845422073483545e-06,-3259.8,-10.1347
88_15,"['87_0', '86_79']",2,5.154686050786969e-06,-3309.05,-9.89151
86_65,"['84_55', '84_21']",2,4.895968870070396e-06,-3277.77,-10.0648
87_31,"['86_46', '85_64']",2,4.167380224352071e-06,-3352.5,-9.69389
87_73,"['86_23', '86_50']",2,3.4372940426197527e-06,-3371.99,-9.53209
88_2,"['86_23', '87_82']",2,3.363123428542318e-06,-3381.74,-9.52307
88_47,"['87_36', '87_61']",2,2.7517808073304356e-06,-3302.58,-9.92364
88_65,"['86_50', '86_46']",2,1.5383254989159521e-06,-3320.29,-9.72355
88_64,"['86_55', '87_48']",2,1.2983585145538753e-06,-3362.21,-9.59711
88_13,"['87_0', '87_40']",2,1.2487280761411362e-06,-3319.43,-9.76023
88_20,"['86_23', '85_22']",2,1.0324462991517965e-06,-3360.26,-9.64094
88_14,"['87_41', '87_0']",2,8.584572820797127e-07,-3311.23,-9.84241
88_8,"['86_23', '87_89']",2,7.861916472900894e-07,-3367.4,-9.55787
88_0,"['86_23', '87_48']",2,6.198577510457181e-07,-3362.37,-9.58031
88_41,"['86_23', '87_89']",2,5.976125587530049e-07,-3313.13,-9.78115
88_52,"['86_23', '87_48']",2,5.038567802394707e-07,-3362.82,-9.56853
88_48,"['86_23', '87_0']",2,1.4676625232289583e-07,-3368.31,-9.5442
87_89,"['86_8', '86_46']",3,4.220955663415534e-06,-3297.34,-9.98043
88_82,"['86_50', '87_89']",3,4.134024915712777e-06,-3305.48,-9.94448
88_79,"['86_82', '87_61']",3,3.5003695811694918e-06,-3317.47,-9.79042
88_74,"['87_43', '87_0']",3,3.1758968338375777e-06,-3376.78,-9.53748
88_29,"['87_36', '86_46']",3,3.019375520020698e-06,-3349.44,-9.73465
88_84,"['87_31', '85_22']",3,2.9452649065720547e-06,-3363.02,-9.71564
88_89,"['86_23', '86_46']",3,2.4948010838162188e-06,-3373.37,-9.53983
88_1,"['87_31', '86_23']",3,2.2413339580789064e-06,-3322.46,-9.73882
88_59,"['87_43', '87_31']",3,1.5772758254847127e-06,-3368.72,-9.54614
88_11,"['86_65', '86_79']",3,1.0193911217749045e-06,-3268.7,-10.0885
88_53,"['87_61', '86_50']",3,9.883908784599938e-07,-3312.22,-9.93791
88_30,"['86_46', '87_48']",3,8.450971421705922e-07,-3367.72,-9.55899
88_23,"['87_36', '87_40']",3,8.396896465360289e-07,-3312.42,-9.85259
87_36,"['86_50', '84_81']",3,6.824832848829483e-07,-3275.8,-10.0856
88_26,"['87_47', '87_61']",3,4.1245598572534647e-07,-3368.38,-9.55839
88_33,"['87_48', '85_64']",3,2.117518108741585e-07,-3362.86,-9.72653
88_73,"['86_55', '86_23']",4,6.296968215521851e-06,-3324.13,-9.7671
88_75,"['87_40', '87_31']",4,5.957990356952359e-06,-3268.82,-10.1673
88_85,"['87_89', '87_38']",4,3.9369432584659185e-06,-3365.78,-9.73613
