cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy
54_15,"['53_10', '53_17']",1,inf,-3378.94,-11.5869
58_35,"['57_29', '57_13']",1,inf,-3515.22,-10.515
57_13,"['56_53', '56_87']",1,2.6353058281954573e-05,-3406.57,-11.2248
58_18,"['57_13', '56_78']",1,1.1632303601322606e-05,-3473.94,-10.987
56_23,"['55_13', '55_65']",1,9.447179361916652e-06,-3395.01,-11.2755
58_73,"['57_52', '57_14']",1,9.389975912297839e-06,-3482.68,-10.8099
57_60,"['54_43', '54_15']",1,8.085462901157426e-06,-3387.74,-11.4839
58_83,"['56_78', '57_18']",1,5.784734539648461e-06,-3488.83,-10.8067
58_19,"['57_72', '57_34']",1,3.5745396236584225e-06,-3490.11,-10.7394
58_86,"['57_84', '55_10']",1,3.299823901161739e-06,-3446.94,-11.0129
58_4,"['57_52', '57_84']",1,1.763933651435771e-06,-3425.71,-11.0378
58_70,"['56_23', '56_78']",1,1.2841071943252488e-06,-3513.34,-10.7304
58_54,"['57_52', '57_53']",1,1.2151698111031134e-06,-3452.7,-11.0005
58_38,"['57_29', '56_23']",1,1.1974358084094505e-06,-3441.09,-11.0215
58_74,"['56_78', '57_72']",2,3.683729703126908e-05,-3614.21,-10.5709
58_40,"['57_29', '57_22']",2,2.3481089851562206e-05,-3649.27,-10.5499
57_22,"['55_10', '56_87']",2,1.9174475903988092e-05,-3554.31,-10.6016
58_51,"['57_22', '57_29']",2,1.3265766757956158e-05,-3636.62,-10.5669
58_50,"['53_17', '56_23']",2,1.1651105213283943e-05,-3397.14,-11.4784
58_69,"['57_60', '54_15']",2,8.912545296393562e-06,-3387.06,-11.6421
58_44,"['56_23', '57_5']",2,6.965902563760222e-06,-3471.15,-11.0115
58_84,"['56_18', '56_3']",2,5.845938035327806e-06,-3512.09,-10.7671
58_16,"['57_42', '57_34']",2,3.946960657613175e-06,-3492.38,-10.7781
58_31,"['57_34', '57_68']",2,3.131613591456292e-06,-3427.07,-11.1216
58_23,"['57_24', '57_5']",2,2.6050500067600346e-06,-3454.58,-11.0236
58_68,"['56_78', '56_78']",2,2.198925793791627e-06,-3537.72,-10.6095
58_46,"['57_29', '57_5']",2,1.8728080839402837e-06,-3513.38,-10.7609
58_85,"['57_52', '56_23']",2,1.7122640640260011e-06,-3483.28,-10.836
57_84,"['56_82', '56_87']",2,1.6726946159493356e-06,-3429.35,-11.0868
58_10,"['57_84', '56_18']",2,1.3991465038718395e-06,-3516.17,-10.6332
58_82,"['54_15', '57_34']",2,1.0648611029958373e-06,-3425.35,-11.2744
58_0,"['54_15', '53_17']",2,9.739178845343285e-07,-3424.66,-11.432
58_6,"['57_5', '57_14']",2,4.5035712533669577e-07,-3437.36,-11.0617
58_15,"['57_84', '57_68']",3,1.0000150736404614,-3423.4,-13.8276
57_72,"['56_21', '56_55']",3,9.462579539249695e-06,-3636.07,-10.5998
56_78,"['55_10', '55_5']",3,6.549112026456166e-06,-3537.77,-10.634
58_61,"['57_60', '57_29']",3,5.873205946291495e-06,-3499.47,-10.864
58_12,"['57_5', '57_24']",3,5.5823224406486375e-06,-3484.35,-10.9894
58_29,"['57_72', '57_42']",3,4.474056651466883e-06,-3520.71,-10.6657
58_62,"['57_53', '57_52']",3,3.7893856643212467e-06,-3504.11,-10.7948
58_9,"['57_24', '54_15']",3,2.594988490636299e-06,-3424.49,-12.1152
58_47,"['56_23', '53_17']",3,2.2932324615750878e-06,-3428.81,-11.2319
58_8,"['57_34', '57_60']",3,2.200993414574433e-06,-3440.12,-11.1436
58_72,"['57_60', '56_23']",3,2.1619901745305763e-06,-3442.12,-11.1089
58_3,"['54_15', '57_5']",3,1.914043752716861e-06,-3438.91,-11.1495
58_32,"['56_23', '57_60']",3,1.2965749348649781e-06,-3438.22,-11.2266
57_29,"['54_54', '56_78']",3,1.1641326340018508e-06,-3518.84,-10.7279
57_52,"['56_23', '56_40']",3,1.1229645629782715e-06,-3499.86,-10.8016
58_80,"['57_9', '57_29']",3,7.877115539865668e-07,-3517.6,-10.7429
58_14,"['57_29', '57_52']",3,4.79560252531796e-07,-3516.61,-10.7545
58_42,"['57_72', '57_14']",3,4.4769228859849516e-07,-3516.59,-10.761
58_63,"['57_29', '57_60']",4,7.794249779614286e-06,-3507.52,-10.8617
58_26,"['57_29', '55_10']",4,5.831302672853754e-06,-3552.71,-10.6402
58_22,"['57_60', '57_58']",4,4.551795531498574e-06,-3432.72,-11.2419
58_33,"['57_53', '56_78']",4,3.464698978514134e-06,-3526.68,-10.6893
58_2,"['56_23', '57_29']",4,3.456965090971341e-06,-3504.35,-10.8893
58_78,"['56_3', '57_14']",4,3.3006225148970015e-06,-3430.43,-11.3131
58_41,"['57_84', '57_53']",4,1.7766689920306118e-06,-3443.5,-11.1532
58_27,"['57_24', '57_13']",4,1.561156742183006e-06,-3446.41,-11.1308
58_89,"['56_23', '57_22']",4,1.2609055316977859e-06,-3517.82,-10.7909
58_13,"['54_15', '56_78']",4,2.9628356782411946e-07,-3441.31,-11.227
58_7,"['57_12', '56_23']",5,4.693336541672566e-06,-3437.11,-11.2897
58_58,"['57_72', '57_68']",5,3.056608541391276e-06,-3451.61,-11.1854
58_21,"['56_78', '55_10']",5,2.648919504351769e-06,-3528.37,-10.6988
58_79,"['57_60', '57_24']",5,2.5628805287440237e-06,-3445.39,-11.2027
58_66,"['54_15', '56_23']",5,2.326466642753762e-06,-3432.6,-11.3669
58_77,"['54_15', '57_22']",5,1.9132423480279115e-06,-3518.95,-10.9218
58_24,"['56_78', '57_34']",5,1.8991759845408118e-06,-3452.81,-11.1359
58_5,"['57_29', '56_18']",5,1.5978923591405741e-06,-3527.16,-10.7296
