cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy
9_11,"['8_76', '8_16']",1,inf,-3852.54,-14.775
10_17,"['9_65', '9_78']",1,inf,-4321.96,-13.4247
10_61,"['9_55', '9_78']",1,2.9257764148537193e-05,-4241.08,-13.4598
10_41,"['9_23', '9_9']",1,2.0601872255478764e-05,-4227.61,-13.6497
9_78,"['7_74', '8_5']",1,4.991209576599825e-06,-4105.74,-13.7106
10_80,"['9_9', '9_33']",1,2.579864828899361e-06,-4040.72,-13.9245
10_74,"['9_23', '9_33']",1,1.7701314356990751e-06,-3917.94,-14.0845
9_40,"['8_18', '8_11']",2,5.988763735674449e-05,-3881.18,-15.4331
9_33,"['8_18', '8_17']",2,3.120719290022736e-05,-3912.16,-15.2681
9_23,"['6_84', '8_71']",2,2.1267932782898727e-05,-4274.4,-13.5502
10_10,"['9_39', '9_23']",2,8.565796879455909e-06,-4121.09,-13.8123
10_29,"['9_40', '9_23']",2,7.377824760926093e-06,-4073.68,-13.9442
10_46,"['9_67', '9_50']",2,7.171582230599511e-06,-3963.28,-14.2624
10_75,"['9_33', '9_69']",2,3.596610541200412e-06,-3917.66,-14.8414
10_34,"['8_5', '9_78']",2,2.6963977478545962e-06,-4047.52,-14.008
10_66,"['9_46', '9_11']",2,1.4731709621186797e-06,-3913.64,-14.9686
9_89,"['8_64', '8_65']",2,1.1732719064832099e-06,-3942.03,-14.5527
10_64,"['9_55', '9_78']",3,1.194565743709789e-05,-4139.66,-13.9283
10_21,"['9_60', '8_48']",3,9.632282864584976e-06,-3975.7,-14.4424
10_38,"['9_89', '9_89']",3,8.906736082422691e-06,-3984.6,-14.4392
10_55,"['9_39', '9_69']",3,8.57712097914096e-06,-3967.73,-14.6381
10_31,"['9_23', '9_23']",3,7.425918152995231e-06,-4277.68,-13.5963
10_1,"['9_69', '9_50']",3,6.419511129493118e-06,-3919.4,-15.2226
10_51,"['9_39', '9_60']",3,4.512515243559733e-06,-3964.5,-14.6587
10_9,"['8_18', '9_39']",3,4.340896133331315e-06,-3953.43,-14.9114
10_28,"['8_18', '9_24']",3,3.913194218504896e-06,-3942.8,-15.0102
10_24,"['9_22', '9_9']",3,3.626226587404641e-06,-4043.21,-14.3025
9_60,"['8_11', '8_17']",3,3.5350627963881693e-06,-3945.88,-14.9876
10_12,"['9_37', '9_39']",3,3.4948695182758083e-06,-4116.29,-14.0531
10_33,"['9_23', '9_66']",3,1.8684567903511277e-06,-4065.99,-14.3001
10_18,"['9_69', '9_33']",3,1.4711782350382617e-06,-3912.93,-15.2722
10_79,"['9_11', '9_11']",3,9.001805392046746e-07,-3912.25,-15.3439
10_88,"['9_78', '9_50']",3,7.87840379064199e-07,-4092.38,-14.2912
9_65,"['8_48', '7_2']",4,2.588293591715952e-05,-4339.56,-13.6278
10_65,"['9_53', '9_24']",4,2.2377050620982777e-05,-3924.25,-15.2552
10_70,"['9_22', '9_11']",4,1.7873381346354932e-05,-3941.67,-15.238
10_22,"['9_33', '9_23']",4,1.4791928140167244e-05,-4220.64,-14.0205
10_68,"['9_24', '9_60']",4,8.03093195850173e-06,-3973.01,-14.7364
10_8,"['9_78', '9_50']",4,7.665116333038323e-06,-4127.84,-14.2703
10_27,"['9_40', '9_69']",4,7.249953138746099e-06,-3946.28,-15.136
10_73,"['8_48', '9_46']",4,6.0335410546383545e-06,-4283.66,-13.9083
10_56,"['9_9', '9_46']",4,5.555876958790286e-06,-4092.07,-14.3124
10_13,"['9_11', '9_60']",4,4.353655746371904e-06,-3914.37,-15.7364
8_5,"['7_82', '6_84']",4,3.4657076372922473e-06,-4075.12,-14.4833
10_89,"['8_48', '9_39']",4,2.9913123505924777e-06,-4077.12,-14.3486
10_50,"['9_23', '9_9']",4,2.5019939279643127e-06,-4130.21,-14.0784
10_25,"['9_89', '9_89']",4,2.0980538162278633e-06,-3984.31,-14.4869
10_4,"['9_23', '8_48']",5,0.9995030305397459,-4398.99,-13.8439
10_49,"['9_78', '9_23']",5,3.0823984325539954e-05,-4293.07,-14.0721
10_69,"['9_23', '9_59']",5,2.09561564766032e-05,-4212.92,-14.1018
10_84,"['9_24', '9_24']",5,1.6242375853844614e-05,-4053.73,-14.5994
10_23,"['9_33', '9_89']",5,1.61457734447108e-05,-3993.16,-14.7032
10_77,"['9_89', '9_65']",5,1.0209464014938343e-05,-4172.81,-14.2405
10_45,"['9_22', '9_55']",5,9.57295077073448e-06,-4106.59,-14.3371
10_42,"['9_22', '9_55']",5,8.948375222722169e-06,-4078.07,-14.4199
10_16,"['8_5', '9_23']",5,8.430517848761736e-06,-4101.7,-14.3684
10_14,"['9_33', '8_5']",5,7.1945596413755915e-06,-3953.08,-15.1408
10_3,"['9_78', '9_9']",5,6.761734731986704e-06,-4143.73,-14.2665
10_6,"['9_23', '9_60']",5,4.05098992017507e-06,-4040.66,-14.6233
9_39,"['8_76', '8_17']",5,1.8731953983714946e-06,-4067.67,-14.546
10_0,"['9_78', '9_19']",6,5.9681802133956804e-05,-4347.69,-14.2525
10_5,"['9_89', '9_67']",6,2.9285365562351896e-05,-4018.26,-14.7526
