cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy
6_39,"['5_35', '5_46']",1,inf,-4085.1,-15.0601
6_84,"['5_57', '4_37']",1,inf,-4330.05,-13.7838
6_63,"['5_57', '5_59']",1,1.8027942084136344e-05,-4204.79,-14.076
6_18,"['5_79', '5_59']",1,2.656909012089547e-06,-4158.0,-14.7654
6_48,"['5_35', '5_87']",2,7.26394201473754e-05,-4156.55,-16.3677
4_35,"['3_41', '3_49']",2,5.014353855955488e-05,-4691.99,-13.9588
6_52,"['5_47', '5_37']",2,2.313458912371662e-05,-4218.16,-14.8339
5_59,"['4_48', '4_48']",2,2.1299417395019508e-05,-4179.05,-15.3142
4_48,"['2_64', '3_41']",2,1.888359307194078e-05,-4185.46,-15.2621
6_80,"['5_57', '5_75']",2,1.3856737774417618e-05,-4293.38,-14.3451
6_69,"['5_75', '5_58']",2,9.408780326548424e-06,-4377.34,-14.34
6_30,"['4_37', '5_5']",2,7.016333708472566e-06,-4452.31,-13.9933
5_57,"['4_37', '4_70']",2,5.027387383566822e-06,-4447.39,-14.1606
6_32,"['5_7', '5_54']",2,3.3238578457017083e-06,-4240.0,-14.4555
6_28,"['5_66', '4_48']",2,1.2528197447346958e-06,-4157.2,-15.3944
6_37,"['5_83', '4_70']",3,2.6443946755049145e-05,-4245.16,-14.6292
6_45,"['5_54', '5_57']",3,1.7211000470630803e-05,-4227.82,-15.2531
5_75,"['4_70', '4_37']",3,1.516018530924413e-05,-4319.14,-14.4768
5_7,"['4_70', '4_37']",3,1.2504980723365639e-05,-4417.14,-14.3403
6_36,"['4_70', '4_48']",3,9.419544006486862e-06,-4235.27,-15.1308
6_83,"['5_63', '4_70']",3,9.059785240186463e-06,-4454.32,-14.1245
6_88,"['5_73', '5_59']",3,6.2503198894940436e-06,-4383.24,-14.3439
6_59,"['5_11', '5_53']",3,5.605989629864726e-06,-4358.8,-14.3652
6_76,"['5_5', '5_79']",3,3.3715403110344556e-06,-4461.73,-14.0167
6_43,"['5_58', '5_54']",3,8.448829067877669e-07,-4157.7,-15.4866
6_6,"['5_58', '4_48']",4,2.8307137137563714e-05,-4266.78,-14.733
6_41,"['5_5', '5_37']",4,2.4816859227490238e-05,-4571.88,-14.0513
6_17,"['5_35', '5_73']",4,2.4585056436106767e-05,-4515.39,-14.0523
5_87,"['4_12', '4_48']",4,2.1999978069740186e-05,-4160.31,-16.5272
4_37,"['3_87', '3_41']",4,1.7176136434397518e-05,-4464.6,-14.1397
6_15,"['5_75', '5_7']",4,9.364916157258971e-06,-4337.77,-14.6051
