cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy
34_2,"['32_5', '33_11']",1,inf,-3504.47,-12.2171
34_73,"['33_49', '33_58']",1,inf,-3679.55,-11.3989
34_72,"['33_11', '33_62']",1,1.205426839290757e-05,-3530.33,-12.1549
34_20,"['33_8', '33_48']",1,1.1106606980591235e-05,-3636.17,-11.6163
34_67,"['33_62', '33_5']",1,1.0172035409032726e-05,-3537.5,-11.919
33_53,"['32_9', '32_13']",1,9.63466058434808e-06,-3523.2,-12.1775
34_63,"['33_58', '33_30']",1,8.383303584470779e-06,-3668.75,-11.4831
34_85,"['33_49', '33_44']",1,6.242610627496445e-06,-3645.36,-11.5762
34_77,"['33_54', '33_48']",1,6.146229003747928e-06,-3550.66,-11.9007
34_52,"['33_54', '33_11']",1,5.132476021705085e-06,-3535.13,-12.0184
34_68,"['33_63', '33_48']",1,5.1109654334556505e-06,-3659.45,-11.5378
34_12,"['33_11', '33_30']",1,2.9975831366457183e-06,-3639.62,-11.6031
33_48,"['32_59', '32_5']",1,2.747768645872571e-06,-3565.39,-11.7573
34_46,"['32_62', '32_59']",1,2.635246607639469e-06,-3589.2,-11.6329
34_55,"['33_11', '33_5']",1,2.210504144097607e-06,-3535.44,-11.9475
33_74,"['31_71', '32_63']",1,1.661169385483678e-06,-3563.98,-11.8979
33_62,"['32_40', '32_64']",2,1.7466124020109925e-05,-3519.06,-12.3393
34_35,"['33_48', '33_74']",2,1.0711464884061364e-05,-3611.09,-11.6505
33_11,"['32_32', '32_59']",2,1.0102448956744191e-05,-3547.45,-11.9609
34_53,"['32_59', '33_44']",2,5.510277688871507e-06,-3576.58,-11.7803
34_74,"['33_5', '33_49']",2,5.272128289142584e-06,-3682.24,-11.4236
33_49,"['32_21', '32_38']",2,4.841585753685754e-06,-3700.42,-11.407
34_11,"['33_62', '33_54']",2,4.240564764726351e-06,-3520.79,-12.2866
34_7,"['33_71', '33_74']",2,4.2041694742359134e-06,-3566.7,-11.8853
34_87,"['33_8', '33_70']",2,4.018836211681922e-06,-3601.49,-11.7341
34_36,"['33_74', '33_62']",2,3.6531048013535496e-06,-3557.32,-11.9272
34_15,"['33_74', '32_5']",2,3.3654496270368063e-06,-3676.24,-11.4869
34_5,"['33_74', '33_11']",2,3.225992201244002e-06,-3547.52,-11.9306
34_6,"['33_30', '32_27']",2,3.0796645830877648e-06,-3656.91,-11.5867
