cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy
2_5,"['1_27', '1_64']",1,inf,-4433.62,-17.7432
2_64,"['1_53', '1_39']",1,inf,-4583.86,-14.4428
2_72,"['1_3', '1_64']",1,4.239998596799397e-05,-4583.16,-17.3673
1_32,"['0_0', '0_1']",1,2.078528348050105e-05,-4536.65,-17.5362
2_25,"['1_2', '1_53']",1,1.999274209504374e-05,-4445.07,-17.6694
2_30,"['1_2', '1_64']",2,3.733170266985123e-05,-4453.52,-17.927
2_50,"['1_0', '1_2']",2,2.9914951779407707e-05,-4610.75,-16.9769
2_48,"['1_13', '1_96']",2,2.0616015539681657e-05,-4683.45,-16.4559
1_39,"['0_1', '0_0']",2,1.1768971369391938e-05,-4904.77,-15.5694
2_0,"['1_64', '1_2']",2,4.222575262364912e-06,-4614.29,-16.7587
2_4,"['1_2', '1_53']",3,6.79001161324598e-05,-4482.18,-18.2195
1_64,"['0_1', '0_0']",3,2.5121837555059696e-05,-4705.1,-16.4733
2_3,"['1_53', '1_53']",3,2.2381155195264017e-05,-4643.14,-17.3319
2_34,"['1_64', '1_65']",3,1.4877602964364754e-05,-4627.11,-17.5422
1_96,"['0_1', '0_0']",3,1.4465576668160313e-05,-4693.37,-16.8148
2_15,"['1_96', '1_96']",3,7.350261588857649e-06,-4701.26,-16.7947
2_61,"['1_75', '1_64']",3,4.74164709783822e-06,-4667.99,-16.8829
2_14,"['1_81', '1_39']",3,4.214445990426989e-06,-4913.29,-16.348
1_2,"['0_1', '0_0']",3,8.125973065580136e-07,-4614.03,-17.8226
2_75,"['1_72', '1_94']",4,5.491653287085274e-05,-4521.03,-18.7177
2_89,"['1_65', '1_53']",4,4.677297377104893e-05,-4541.68,-18.4257
2_63,"['1_75', '1_39']",4,2.3410643121161477e-05,-4940.7,-16.3582
2_32,"['1_94', '1_2']",4,1.4764813450205908e-05,-4672.96,-17.2415
2_27,"['1_39', '1_81']",4,1.3950182443953296e-05,-4860.64,-16.5303
2_49,"['1_2', '1_53']",4,1.292690583673824e-05,-4618.2,-17.9781
2_19,"['1_58', '1_71']",4,1.0955330832225174e-05,-4878.28,-16.5166
2_79,"['1_1', '1_75']",4,8.919710450052358e-06,-5003.82,-16.3486
1_53,"['0_1', '0_0']",4,8.02184649989109e-06,-4697.79,-17.0685
2_18,"['1_39', '1_96']",4,1.967186159501089e-06,-4642.05,-17.6853
2_52,"['1_64', '1_71']",4,1.6087938574104914e-06,-4746.59,-16.536
2_29,"['1_71', '1_32']",5,3.7936086543111575e-05,-4726.21,-18.1329
2_35,"['1_75', '1_96']",5,3.5153947931734166e-05,-4799.86,-16.6895
2_47,"['1_3', '1_3']",5,2.5067292826549435e-05,-4664.22,-18.469
2_87,"['1_3', '1_3']",5,1.432812044136602e-05,-4632.95,-18.6399
2_42,"['1_96', '1_39']",5,1.4098384230171893e-05,-4847.01,-16.5668
2_58,"['1_58', '1_96']",5,7.5572306143183875e-06,-4750.91,-16.8603
2_54,"['1_71', '1_96']",5,6.795811652571908e-06,-4885.66,-16.535
2_80,"['1_12', '1_92']",5,6.633961913865978e-06,-4613.55,-22.2085
2_8,"['1_39', '1_36']",5,4.369543361243343e-06,-4746.66,-17.1129
1_75,"['0_0', '0_1']",5,1.950808854547002e-06,-4846.64,-16.6122
2_66,"['1_81', '1_36']",6,2.2265309017655788e-05,-4998.49,-16.6958
2_69,"['1_71', '1_71']",6,2.1931139032719972e-05,-4953.45,-16.7947
2_7,"['1_94', '1_53']",6,2.0602592886872904e-05,-4980.38,-16.753
2_76,"['1_64', '1_44']",6,1.0150050388175518e-05,-4641.19,-20.6145
2_59,"['1_39', '1_94']",6,7.031191837110799e-06,-4836.84,-16.7986
2_62,"['1_64', '1_94']",6,5.366297615785556e-06,-4767.98,-16.8788
1_71,"['0_1', '0_0']",6,5.3600419077987826e-06,-5002.54,-16.6906
2_68,"['1_20', '1_64']",6,5.299341472846053e-06,-4978.04,-16.787
1_3,"['0_1', '0_0']",6,5.163040875279948e-06,-4668.9,-18.5323
2_26,"['1_27', '1_58']",6,3.5575353434553e-06,-4754.12,-17.1226
2_78,"['1_71', '1_27']",7,3.161389041266e-05,-4790.73,-17.0736
2_37,"['1_69', '1_75']",7,2.2938738345791072e-05,-4768.41,-17.6014
2_13,"['1_94', '1_3']",7,2.1723281718735768e-05,-5107.19,-16.6972
2_82,"['1_3', '1_2']",7,1.8459826963886916e-05,-4742.79,-18.8481
2_33,"['1_81', '1_2']",7,1.3631301472359489e-05,-4763.09,-17.6713
2_85,"['1_96', '1_94']",7,4.645495528359995e-07,-4846.68,-16.9196
2_86,"['1_1', '1_65']",8,2.7616406398708076e-05,-4825.65,-17.6803
2_6,"['1_6', '1_53']",8,1.0353669271934907e-05,-4744.58,-29.4938
2_88,"['1_69', '1_58']",8,9.56221685512571e-06,-4833.1,-17.1452
2_9,"['1_65', '1_20']",8,4.597434652896839e-06,-4926.76,-16.9758
2_83,"['1_92', '1_36']",8,2.575361883148577e-06,-4745.09,-19.81
2_57,"['1_32', '1_75']",9,0.9999939587232965,-4754.42,-34.7896
2_40,"['1_32', '1_92']",9,1.4109106338843821e-05,-4867.75,-17.1647
2_67,"['1_39', '1_71']",9,8.44139987974956e-06,-4827.34,-19.5426
1_81,"['0_1', '0_0']",9,8.386316450311272e-06,-4963.0,-17.0923
2_24,"['1_32', '1_38']",9,3.4769233782496295e-06,-4840.08,-17.7464
2_41,"['1_75', '1_72']",9,2.516725299619174e-06,-4840.28,-17.4071
2_56,"['1_58', '1_92']",10,2.9141732635432455e-05,-5094.25,-17.1448
2_70,"['1_64', '1_39']",10,4.878093091133329e-06,-4881.25,-17.1819
2_60,"['1_12', '1_12']",10,4.666202046569369e-06,-4842.51,-17.6296
2_51,"['1_69', '1_1']",11,7.317694754222196e-06,-4895.67,-17.3539
2_84,"['1_75', '1_94']",11,4.464644327436598e-06,-4883.38,-17.386
2_39,"['1_3', '1_96']",11,4.165296823350848e-06,-4844.86,-18.1368
2_44,"['1_50', '1_75']",11,2.986429538574271e-06,-4860.88,-17.7458
2_65,"['1_12', '1_75']",12,1.409119534191758e-05,-4930.25,-17.4782
2_46,"['1_96', '1_94']",12,1.1076865372481619e-05,-4915.32,-17.4962
2_77,"['1_56', '1_20']",12,8.508739781531803e-06,-5052.02,-17.4023
2_1,"['1_53', '1_58']",12,6.654466086045619e-06,-4911.27,-17.8125
2_36,"['1_2', '1_12']",12,5.659034297451395e-06,-4893.31,-17.8818
2_20,"['1_92', '1_64']",12,3.3572225345982526e-06,-4863.61,-18.1498
2_16,"['1_38', '1_2']",12,7.140406756194148e-07,-4864.14,-17.9382
2_73,"['1_69', '1_81']",13,4.0796892198609704e-05,-5048.98,-17.5395
2_12,"['1_53', '1_56']",13,7.286472328967067e-06,-4975.14,-17.711
2_55,"['1_27', '1_92']",13,3.7065815313317792e-06,-4864.27,-17.988
2_53,"['1_1', '1_3']",14,2.633641611164768e-05,-5057.43,-17.6672
2_22,"['1_3', '1_64']",14,8.199583917806963e-06,-4890.14,-20.1902
2_81,"['1_6', '1_64']",14,7.24529530738748e-06,-4878.6,-24.539
2_23,"['1_32', '1_92']",14,6.500257003751808e-06,-4900.56,-18.8518
2_74,"['1_3', '1_27']",14,2.173900072072083e-06,-4911.34,-18.0586
2_38,"['1_0', '1_75']",15,0.00033972212495516117,-5134.84,-17.6888
2_2,"['1_1', '1_32']",15,3.705011105134628e-05,-5078.2,-17.7674
2_17,"['1_32', '1_92']",15,5.822777528443058e-06,-4901.45,-21.1997
2_45,"['1_32', '1_65']",15,2.213045065199258e-06,-4914.76,-18.3649
2_31,"['1_20', '1_92']",16,2.7918565671410517e-05,-5115.82,-18.2392
2_71,"['1_2', '1_81']",16,1.155175897124649e-05,-4925.73,-18.4132
2_11,"['1_81', '1_69']",17,9.722941280254325e-06,-4962.53,-18.8438
2_43,"['1_12', '1_20']",18,1.2574281965170324e-05,-4970.84,-20.099
2_21,"['1_39', '1_65']",19,0.9992978638383343,-5454.01,-26.4705
2_10,"['1_75', '1_58']",19,4.838450619410289e-05,-5011.41,-26.7463
2_28,"['1_75', '1_72']",20,inf,-999999.0,-999999.0
