cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy
67_86,"['65_37', '66_4']",1,inf,-3335.99,-10.7565
67_88,"['66_2', '66_25']",1,inf,-3575.44,-10.1943
67_12,"['66_6', '66_53']",1,2.1581052232078735e-05,-3384.38,-10.7173
67_6,"['66_71', '66_25']",1,1.389427192314292e-05,-3499.02,-10.2232
67_32,"['66_28', '66_16']",1,1.0683224537117717e-05,-3514.67,-10.1957
66_2,"['64_68', '65_37']",1,9.703410007084346e-06,-3358.3,-10.7527
67_63,"['66_12', '66_16']",1,7.5235110950503554e-06,-3433.85,-10.3816
67_30,"['66_25', '65_38']",1,4.616001447599371e-06,-3473.54,-10.2404
67_64,"['66_87', '66_1']",1,4.255362853961239e-06,-3391.06,-10.6594
67_76,"['66_1', '66_88']",1,3.2727816622672965e-06,-3469.83,-10.3238
66_16,"['64_60', '65_23']",1,2.123731328796854e-06,-3506.63,-10.2019
66_20,"['65_37', '64_20']",1,1.5774566402010468e-06,-3454.16,-10.3264
67_46,"['66_6', '66_70']",1,1.569756446073313e-06,-3393.7,-10.4852
67_39,"['66_59', '66_20']",1,1.4525880720442075e-06,-3392.74,-10.6153
66_70,"['65_41', '65_38']",1,1.1844174680008484e-06,-3406.17,-10.4649
67_14,"['66_70', '66_53']",2,2.0276899514765323e-05,-3366.21,-10.8342
67_66,"['66_87', '66_46']",2,9.535274108030029e-06,-3351.74,-10.8736
67_4,"['66_63', '66_71']",2,7.867482871425866e-06,-3508.32,-10.2124
67_48,"['66_11', '65_37']",2,6.74936625354653e-06,-3387.7,-10.7787
67_82,"['66_29', '66_29']",2,6.704032376755697e-06,-3439.09,-10.4358
67_37,"['65_37', '66_15']",2,6.073289572257833e-06,-3339.61,-10.9614
66_71,"['65_38', '64_60']",2,5.894620293909342e-06,-3477.93,-10.2539
67_61,"['66_70', '66_15']",2,4.4856660796254444e-06,-3341.99,-10.9482
67_65,"['66_15', '66_25']",2,4.02675943146487e-06,-3400.53,-10.6325
