cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy
87_41,"['85_1', '86_46']",1,inf,-3262.28,-10.0917
86_23,"['85_77', '84_55']",1,inf,-3375.88,-9.4911
86_45,"['84_81', '85_10']",1,1.310252533119732e-05,-3287.69,-10.0599
87_89,"['86_8', '86_46']",1,1.0772199706399124e-05,-3297.34,-9.98043
86_65,"['84_55', '84_21']",1,8.540096187131852e-06,-3277.77,-10.0648
87_73,"['86_23', '86_50']",1,7.3105366240672405e-06,-3371.99,-9.53209
87_31,"['86_46', '85_64']",1,5.646124489171502e-06,-3352.5,-9.69389
86_46,"['84_55', '85_22']",1,5.1910485332535285e-06,-3354.76,-9.58692
87_36,"['86_50', '84_81']",1,4.157554252348373e-06,-3275.8,-10.0856
87_61,"['84_21', '86_46']",1,2.468801324553992e-06,-3298.42,-9.94412
87_48,"['86_46', '86_23']",1,2.3055248270740486e-06,-3366.57,-9.56896
86_82,"['85_55', '84_43']",1,1.6948698200469185e-06,-3342.3,-9.69519
87_0,"['86_24', '86_65']",1,1.5332065114110371e-06,-3317.18,-9.79993
87_51,"['86_46', '85_1']",1,1.2301943009554624e-06,-3318.75,-9.78298
86_50,"['85_64', '84_55']",1,1.1684578469674062e-06,-3313.3,-9.8916
87_40,"['86_88', '86_65']",1,9.6617303709476e-07,-3313.71,-9.88756
85_22,"['84_24', '84_86']",1,5.934216543099141e-07,-3305.59,-9.89246
87_86,"['86_55', '84_43']",1,4.240750931478718e-07,-3323.47,-9.78143
86_79,"['85_75', '84_21']",1,4.0353643698567876e-07,-3331.21,-9.74339
85_64,"['84_21', '84_84']",2,1.0000106531517892,-3267.25,-10.2501
87_21,"['86_45', '84_81']",2,9.957977779200742e-06,-3284.29,-10.0906
86_55,"['84_21', '85_4']",2,8.606592691058526e-06,-3273.63,-10.1179
87_38,"['86_30', '86_8']",2,7.350637582306901e-06,-3382.35,-9.5625
87_43,"['86_57', '86_23']",2,5.661649920818152e-06,-3387.88,-9.49794
87_47,"['86_23', '86_35']",2,4.753180661020339e-06,-3385.12,-9.51435
87_82,"['86_65', '86_88']",2,4.574638734620553e-06,-3357.64,-9.60318
87_80,"['86_79', '86_50']",2,3.8051683519880886e-06,-3299.79,-9.96485
87_58,"['85_1', '86_57']",2,1.9450588419443315e-06,-3325.02,-9.78763
87_52,"['86_65', '86_8']",2,1.500965635632291e-06,-3305.76,-9.96292
87_87,"['86_28', '86_62']",2,1.380765396373969e-06,-3307.07,-9.92212
87_25,"['85_1', '86_50']",2,1.2731352889901578e-06,-3320.04,-9.8368
87_45,"['86_79', '86_46']",2,1.2029561120447568e-06,-3340.84,-9.75272
87_7,"['84_21', '86_46']",2,7.760983553193302e-07,-3323.24,-9.83655
87_11,"['85_4', '86_55']",2,7.249546468451785e-07,-3334.41,-9.78028
87_67,"['86_24', '86_65']",2,5.928890143380383e-07,-3317.43,-9.88043
87_17,"['86_65', '86_30']",3,0.9998711371667885,-3403.99,-9.5257
87_62,"['86_46', '85_4']",3,1.616920362557018e-05,-3390.74,-9.56886
87_33,"['85_1', '86_79']",3,7.282786332936162e-06,-3349.16,-9.75664
87_2,"['86_43', '86_50']",3,5.427564239782888e-06,-3364.53,-9.62676
87_56,"['84_21', '86_23']",3,4.517570232757049e-06,-3360.97,-9.64471
87_28,"['86_55', '84_21']",3,3.100851287269951e-06,-3302.21,-10.0822
87_19,"['86_46', '86_50']",3,2.4525985201848545e-06,-3305.17,-9.96568
87_63,"['86_55', '85_22']",3,2.4457879111975787e-06,-3359.28,-9.6674
87_49,"['84_21', '86_79']",3,2.329662983462005e-06,-3303.15,-10.0056
87_18,"['86_45', '86_50']",3,1.7101031517817155e-06,-3321.97,-9.84556
87_35,"['86_23', '85_22']",3,1.7067831169504435e-06,-3360.04,-9.646
87_77,"['86_45', '85_64']",3,1.6618494736267056e-06,-3315.36,-9.94873
87_85,"['86_79', '86_24']",3,1.1057287481810623e-06,-3343.99,-9.76177
87_5,"['84_21', '86_55']",3,9.662777694252678e-07,-3302.86,-10.0407
87_59,"['86_45', '86_46']",3,7.955938286169945e-07,-3319.22,-9.89309
87_3,"['84_55', '84_81']",3,5.195498042394999e-07,-3326.93,-9.79172
87_46,"['85_22', '84_81']",4,5.306356624339978e-06,-3308.25,-9.96946
87_9,"['86_82', '86_79']",4,2.0646290745931898e-06,-3366.35,-9.63313
87_66,"['86_45', '86_50']",4,1.944698838167497e-06,-3321.02,-9.90967
87_4,"['86_57', '86_50']",4,1.3471345060128965e-06,-3327.16,-9.81207
87_75,"['86_23', '86_65']",4,1.298263455764868e-06,-3323.77,-9.8878
87_24,"['85_10', '86_55']",4,1.282635388657109e-06,-3344.2,-9.7688
87_1,"['86_8', '85_22']",4,1.1948633927588752e-06,-3307.13,-10.1203
87_37,"['85_1', '86_24']",4,9.775957913159116e-07,-3328.59,-9.79912
87_20,"['86_62', '84_55']",5,5.447074982008076e-06,-3368.63,-9.74758
87_53,"['86_30', '86_24']",5,4.983638938384498e-06,-3345.25,-9.79551
