cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy
80_31,"['76_41', '76_41']",1,inf,-3270.76,-10.7529
80_21,"['79_45', '77_36']",1,inf,-3443.67,-9.70743
76_41,"['74_30', '74_34']",1,1.2841194351626352e-05,-3274.97,-10.6493
78_75,"['76_52', '77_52']",1,1.12267984531232e-05,-3312.08,-10.2853
80_11,"['79_15', '78_13']",1,9.352529328698326e-06,-3283.37,-10.3246
80_50,"['79_5', '79_48']",1,7.018344729680125e-06,-3306.11,-10.288
80_26,"['78_13', '77_36']",1,6.41551978565117e-06,-3420.48,-9.75004
80_46,"['79_74', '79_5']",1,4.120995611294191e-06,-3368.75,-9.97009
80_13,"['79_11', '79_22']",1,3.816340822132101e-06,-3365.6,-10.0061
80_58,"['78_3', '79_21']",1,2.989809131383366e-06,-3392.24,-9.7764
80_70,"['76_51', '78_3']",1,2.9188193482773734e-06,-3339.08,-10.1141
80_55,"['79_85', '79_5']",1,2.390519660349239e-06,-3373.7,-9.88198
80_5,"['79_15', '78_3']",1,2.2052887607472645e-06,-3318.75,-10.1635
80_7,"['79_85', '79_15']",1,1.7357132894534337e-06,-3321.88,-10.1236
80_1,"['79_15', '79_74']",1,1.6904219342200542e-06,-3381.86,-9.87127
80_66,"['79_15', '79_22']",1,1.4674924782544739e-06,-3318.57,-10.2746
80_36,"['79_26', '77_36']",1,8.143261249185821e-07,-3350.16,-10.0349
80_37,"['79_21', '78_75']",1,4.950757443362219e-07,-3342.62,-10.0542
77_36,"['75_42', '76_4']",2,0.9997485477017066,-3555.15,-9.71395
78_3,"['77_50', '77_36']",2,6.196871908370187e-05,-3508.85,-9.72789
78_13,"['77_49', '77_18']",2,9.720141967674455e-06,-3296.88,-10.3494
80_78,"['77_36', '79_21']",2,9.49558249425512e-06,-3435.5,-9.77396
80_42,"['78_3', '79_48']",2,8.271922413353421e-06,-3386.3,-9.93709
80_45,"['79_67', '79_11']",2,5.998366616222823e-06,-3398.6,-9.91301
80_77,"['79_63', '79_11']",2,5.073856700682296e-06,-3380.26,-9.97617
80_27,"['79_85', '79_5']",2,4.635219713369066e-06,-3396.4,-9.92809
80_72,"['79_73', '77_36']",2,4.111772794971576e-06,-3424.55,-9.78402
80_62,"['79_23', '79_45']",2,4.100542674725852e-06,-3402.37,-9.86704
79_48,"['78_52', '78_82']",2,3.799377052645321e-06,-3353.48,-10.0817
80_28,"['79_21', '79_15']",2,3.2849856663483052e-06,-3414.52,-9.83171
