cand_id,parents,rank,distance,CO2 Gross emissions,Total cost of energy
19_74,"['18_34', '18_79']",1,inf,-36.0849,-13.8638
27_25,"['26_8', '26_19']",1,inf,-38.5803,-13.0765
30_35,"['29_18', '27_41']",1,0.04828763784768707,-37.9715,-13.3228
32_23,"['31_40', '30_77']",1,0.038359026230049324,-38.5382,-13.215
22_24,"['21_40', '21_40']",1,0.034816603130456154,-37.1699,-13.3524
19_82,"['18_17', '18_34']",1,0.03400150278861022,-38.3172,-13.2241
31_56,"['19_74', '30_42']",1,0.020062194156708377,-36.8821,-13.4984
24_58,"['20_38', '20_38']",1,0.019215659210302535,-36.2507,-13.5336
21_58,"['20_63', '20_47']",1,0.01353944975517395,-37.4513,-13.3461
30_5,"['29_45', '26_34']",1,0.012878487261925278,-36.1858,-13.8322
32_26,"['30_5', '30_77']",2,0.679419511715198,-36.4621,-13.9915
28_89,"['26_75', '27_86']",2,0.04567829182019357,-38.6618,-13.127
32_6,"['19_74', '31_63']",2,0.02312881137776974,-36.6743,-13.9519
32_41,"['31_58', '24_58']",2,0.012522258456374512,-37.38,-13.7554
32_35,"['31_63', '31_63']",2,0.01214244361048994,-36.9021,-13.8014
32_83,"['30_5', '31_10']",2,0.012088821570021517,-36.5651,-13.9616
32_7,"['31_23', '31_28']",2,0.011493355862880862,-36.5264,-13.9689
32_67,"['30_35', '24_58']",2,0.006805619615526231,-37.3803,-13.7311
32_66,"['30_77', '30_35']",2,0.003329603613933775,-37.5199,-13.5065
32_86,"['28_89', '30_35']",3,0.058755790396595585,-39.6772,-13.4625
32_42,"['31_63', '22_24']",3,0.019445402736667804,-37.7694,-13.6755
32_89,"['31_63', '31_43']",3,0.015727602951816234,-38.2046,-13.5576
32_19,"['31_63', '30_5']",3,0.012609785408363067,-37.0976,-13.8881
32_74,"['31_74', '31_58']",3,0.00922684218758238,-37.5293,-13.7172
32_44,"['30_5', '31_57']",3,0.008865029265854156,-39.0634,-13.5082
32_51,"['24_58', '19_82']",3,0.008503091180533382,-39.0075,-13.5551
32_11,"['31_28', '31_72']",3,0.008438944409967031,-36.9791,-13.9157
32_48,"['31_57', '31_52']",3,0.007511744189197064,-37.1767,-13.809
32_57,"['31_63', '21_58']",3,0.007111919479212437,-37.1227,-13.8178
32_70,"['27_25', '31_56']",3,0.007006764033539255,-38.0112,-13.6102
32_22,"['31_86', '30_77']",3,0.006453090089498155,-36.9335,-13.9275
32_10,"['21_58', '31_63']",3,0.006085234805186966,-36.9357,-13.9237
32_77,"['31_56', '31_40']",3,0.005341592916712091,-37.4676,-13.803
32_78,"['21_58', '30_35']",3,0.0022900169600068325,-37.5155,-13.7685
32_17,"['31_52', '27_25']",4,0.06482858970951005,-40.4998,-13.4798
32_18,"['21_58', '31_14']",4,0.027872926526786464,-40.0136,-13.5238
32_3,"['24_58', '31_43']",4,0.018706814263869703,-38.0121,-13.7011
