cand_id,parents,rank,distance,CO2 Gross emissions,Total cost of energy
19_74,"['18_34', '18_79']",1,inf,-36.0849,-13.8638
27_25,"['26_8', '26_19']",1,inf,-38.5803,-13.0765
32_23,"['31_40', '30_77']",1,0.04482267209361322,-38.5382,-13.215
34_68,"['33_81', '33_26']",1,0.03702818501438115,-38.0953,-13.2321
30_35,"['29_18', '27_41']",1,0.03322511902308584,-37.9715,-13.3228
22_24,"['21_40', '21_40']",1,0.02054151386720726,-37.1699,-13.3524
24_58,"['20_38', '20_38']",1,0.015393965737557183,-36.2507,-13.5336
30_5,"['29_45', '26_34']",1,0.014564640992269182,-36.1858,-13.8322
21_58,"['20_63', '20_47']",1,0.009188221339867254,-37.4513,-13.3461
31_56,"['19_74', '30_42']",1,0.007840367405097519,-36.8821,-13.4984
40_5,"['19_74', '39_13']",2,0.049209851812113875,-36.396,-14.0038
40_1,"['39_24', '30_5']",2,0.045901751374776756,-36.5334,-13.9791
40_75,"['19_74', '32_23']",2,0.03143829524946825,-36.8566,-13.9302
40_6,"['39_10', '39_77']",2,0.02615251497161695,-37.5625,-13.3934
40_79,"['39_51', '39_24']",2,0.015444504629387928,-37.1303,-13.7651
40_63,"['39_77', '21_58']",2,0.007497084900577425,-37.036,-13.8624
40_38,"['39_87', '39_87']",2,0.00724691353632531,-37.0525,-13.7845
40_49,"['32_23', '27_25']",2,0.007024802421137197,-37.1432,-13.663
40_89,"['39_10', '39_71']",2,0.005751171371809567,-36.9723,-13.8633
40_31,"['21_58', '34_68']",2,0.005358878346169827,-36.9432,-13.8745
40_45,"['39_77', '39_24']",2,0.004028552442841687,-36.9239,-13.8895
40_36,"['39_15', '39_52']",2,0.00200091780121407,-36.939,-13.8872
40_72,"['39_45', '30_35']",3,0.049718298356830865,-40.9827,-13.4318
40_80,"['22_24', '39_77']",3,0.023339172116543,-38.7526,-13.5506
40_56,"['39_85', '27_25']",3,0.020679242458410796,-38.9562,-13.5287
40_2,"['24_58', '32_23']",3,0.01700819247410401,-40.2242,-13.4595
40_19,"['39_45', '39_77']",3,0.01549654445736551,-39.8531,-13.4605
40_84,"['22_24', '30_35']",3,0.01467093753799328,-39.1986,-13.4741
40_3,"['39_77', '27_25']",3,0.013181764624078668,-40.0393,-13.4599
40_32,"['30_35', '34_68']",3,0.01256097265476653,-38.5377,-13.6377
40_82,"['39_70', '27_25']",3,0.011839630353410123,-39.19,-13.4879
40_66,"['30_5', '39_47']",3,0.01079741693137029,-37.0827,-13.8436
40_81,"['39_24', '31_56']",3,0.010308704688033885,-36.9341,-13.9138
40_15,"['39_52', '39_2']",3,0.009013367588660781,-37.4911,-13.8233
40_13,"['39_47', '39_13']",3,0.008419833186168955,-37.8634,-13.6538
40_58,"['39_71', '39_47']",3,0.007789257697337602,-37.8495,-13.6865
40_16,"['27_25', '39_47']",3,0.005862448618380277,-37.5629,-13.6867
