cand_id,parents,rank,distance,CO2 Gross emissions,Total cost of energy
19_74,"['18_34', '18_79']",1,inf,-36.0849,-13.8638
9_12,"['8_11', '8_74']",1,inf,-39.4742,-13.0937
11_2,"['9_12', '10_67']",1,0.03854700420656248,-39.0095,-13.1798
19_82,"['18_17', '18_34']",1,0.03640630026567838,-38.3172,-13.2241
24_58,"['20_38', '20_38']",1,0.03406551858486247,-36.2507,-13.5336
22_35,"['17_54', '21_2']",1,0.03393810088543498,-39.443,-13.1466
22_24,"['21_40', '21_40']",1,0.033409253965553276,-37.1699,-13.3524
21_58,"['20_63', '20_47']",1,0.014419051140496474,-37.4513,-13.3461
20_60,"['11_13', '11_13']",2,0.6655589197719091,-36.223,-14.0845
24_18,"['20_38', '19_82']",2,0.04156179873332039,-42.7847,-13.3112
24_80,"['19_82', '22_35']",2,0.03934323869407281,-41.1599,-13.4546
24_65,"['23_24', '23_83']",2,0.03736105501888994,-36.794,-13.8962
24_8,"['23_74', '22_24']",2,0.02484185217077278,-40.4639,-13.472
24_4,"['13_76', '9_12']",2,0.011685276062708281,-38.9233,-13.4854
24_0,"['23_84', '23_84']",2,0.010868646027725953,-37.5273,-13.7102
24_2,"['23_84', '23_74']",2,0.009649151027722744,-37.7363,-13.6505
20_38,"['19_1', '19_1']",2,0.009616479911294652,-36.9019,-13.747
23_22,"['21_58', '19_82']",2,0.008014420991420407,-36.9331,-13.7293
24_74,"['22_35', '23_36']",2,0.007483563150053921,-40.3007,-13.4791
24_75,"['9_12', '23_61']",2,0.006493367200746572,-37.7061,-13.6656
24_49,"['23_22', '23_22']",2,0.006184786353877198,-36.9475,-13.7139
24_72,"['9_12', '23_86']",2,0.002574074317975397,-38.3256,-13.5596
24_25,"['9_12', '23_75']",2,0.0014974307220671456,-37.9386,-13.5833
24_10,"['11_2', '23_17']",3,0.0500785789940272,-41.4904,-13.4681
24_20,"['11_2', '11_2']",3,0.03932889286496291,-39.8784,-13.5327
24_55,"['19_82', '19_82']",3,0.016572209608220152,-39.2261,-13.5519
24_37,"['23_68', '11_2']",3,0.013566402848733394,-40.3141,-13.5061
24_52,"['9_12', '23_74']",3,0.010441274193320048,-37.9345,-13.7119
24_89,"['11_2', '9_12']",3,0.00963409439045725,-37.9863,-13.5836
24_3,"['22_35', '23_75']",3,0.00871160951125997,-36.866,-13.9224
24_15,"['23_36', '23_83']",3,0.0062599166411036605,-37.9571,-13.6686
24_17,"['23_36', '11_2']",3,0.005766611384902088,-39.4553,-13.5487
24_26,"['23_56', '23_68']",3,0.004111431485840929,-36.9281,-13.9189
24_79,"['23_36', '19_82']",3,0.002754319442868346,-36.9659,-13.7665
24_67,"['23_22', '19_82']",4,0.014027543721883237,-38.1119,-13.6031
24_85,"['9_12', '20_38']",4,0.012221452720763257,-42.7667,-13.4828
24_21,"['21_58', '23_75']",4,0.01120468874679413,-37.2292,-13.7842
24_51,"['13_76', '22_24']",4,0.009457678022397581,-38.3126,-13.592
24_59,"['20_38', '22_35']",4,0.009070133108089216,-37.3847,-13.7827
24_62,"['9_12', '23_83']",4,0.008910680691585425,-40.3429,-13.5335
24_42,"['11_2', '23_61']",4,0.006997026583361611,-38.8122,-13.5858
24_57,"['21_58', '23_74']",4,0.005922657322386395,-37.0103,-13.8454
24_64,"['20_60', '22_35']",4,0.0035183945707065382,-36.9801,-13.9205
24_68,"['13_76', '23_24']",5,0.03761396709143503,-43.2529,-13.5264
24_34,"['23_61', '20_38']",5,0.03386955028307546,-37.0412,-13.9359
24_48,"['23_22', '23_83']",5,0.01641395872122929,-38.1889,-13.7393
24_88,"['23_68', '23_54']",5,0.015072896688759333,-37.7736,-13.7986
24_11,"['20_38', '19_74']",5,0.011301162744315143,-37.289,-13.7999
24_56,"['19_82', '23_47']",5,0.009289003623567183,-38.3298,-13.5958
24_38,"['23_74', '20_60']",5,0.0092346509745929,-41.1064,-13.5373
24_47,"['21_58', '23_75']",5,0.003451408437007471,-37.0423,-13.8731
24_1,"['23_68', '23_68']",5,0.0011148617788173435,-37.0427,-13.8464
24_6,"['19_82', '21_58']",6,0.013715218573743559,-39.2725,-13.6043
24_66,"['9_12', '13_76']",6,0.011496325735624265,-38.4341,-13.6074
24_5,"['23_54', '23_36']",6,0.010692070795299434,-37.3298,-13.8188
24_35,"['19_82', '22_24']",6,0.010252472683845083,-42.3833,-13.5537
24_39,"['19_74', '23_75']",6,0.008841817383871305,-37.0941,-13.8892
24_50,"['23_68', '22_35']",6,0.0041947109499726595,-37.0475,-13.9003
24_32,"['22_35', '11_2']",7,0.024635774004386036,-43.0742,-13.5605
24_19,"['13_76', '19_74']",7,0.022117030638484587,-41.0252,-13.612
24_63,"['23_76', '22_24']",7,0.017122295689317682,-42.4271,-13.5779
24_30,"['23_75', '23_74']",7,0.009124649644810006,-38.4924,-13.6237
24_61,"['21_58', '23_68']",7,0.005276082173629987,-37.5168,-13.8319
24_84,"['19_74', '20_60']",7,0.005095434864440218,-37.1342,-13.8903
24_77,"['9_12', '13_76']",7,0.005063160908929358,-37.4605,-13.8371
24_83,"['23_84', '19_74']",7,0.004070124552646537,-37.4045,-13.8459
24_27,"['13_76', '21_58']",7,0.003999230229930175,-42.4121,-13.5829
24_81,"['20_60', '22_24']",8,0.03974518061316558,-40.7207,-13.6264
24_43,"['19_74', '11_2']",8,0.02229531413379999,-41.2438,-13.6142
24_36,"['23_61', '13_76']",8,0.02132940685084351,-42.603,-13.5883
24_40,"['20_38', '23_74']",8,0.010142952970542879,-38.5346,-13.6542
24_28,"['20_60', '19_74']",8,0.004724516079436499,-37.1606,-13.912
24_7,"['23_36', '19_82']",8,0.0033928298702808187,-37.4755,-13.8462
24_78,"['20_38', '23_36']",9,0.020299686640035754,-38.5969,-13.7667
24_60,"['23_88', '20_38']",9,0.014103890608759679,-40.2354,-13.6799
24_86,"['23_75', '20_38']",9,0.012774558166720495,-37.6118,-13.8492
24_46,"['9_12', '23_54']",9,0.009083650393591923,-38.9168,-13.6921
24_41,"['23_22', '23_83']",9,0.007763867709371814,-41.0711,-13.6785
24_76,"['20_60', '11_2']",10,0.022010450857859118,-40.1207,-13.7635
24_23,"['22_24', '11_2']",10,0.019912077363681873,-44.3128,-13.7135
